ind_role_id	pid	role
1837	1216	nattaxassess
1838	1217	nattaxassess
1839	1218	nattaxassess
1840	1219	nattaxassess
1841	1220	nattaxassess
1842	1221	nattaxassess
1843	1222	nattaxassess
1844	1223	nattaxassess
1845	1224	nattaxassess
1846	1225	nattaxassess
1847	1226	nattaxassess
1848	1227	nattaxassess
1849	1228	nattaxassess
1850	1229	nattaxassess
1851	1230	nattaxassess
1852	1231	nattaxassess
1853	1232	nattaxassess
1854	1233	nattaxassess
1855	1234	nattaxassess
1856	1235	nattaxassess
1857	1236	nattaxassess
1858	1237	nattaxassess
1859	1238	nattaxassess
1860	1239	nattaxassess
1861	1240	nattaxassess
1862	1241	nattaxassess
1863	1242	nattaxassess
1864	1243	nattaxassess
1865	1244	nattaxassess
1866	1245	nattaxassess
1867	1246	nattaxassess
1868	1247	nattaxassess
1869	1248	nattaxassess
1870	1249	nattaxassess
1871	1250	nattaxassess
1872	1251	nattaxassess
1873	1252	nattaxassess
1874	1253	nattaxassess
1875	1254	nattaxassess
1876	1255	nattaxassess
1877	1256	nattaxassess
1878	1257	nattaxassess
1879	1258	nattaxassess
1880	1259	nattaxassess
1881	1260	nattaxassess
1882	1261	nattaxassess
1883	1262	nattaxassess
1884	1263	nattaxassess
1885	1264	secofficer
1886	1264	nattaxassess
1887	1265	nattaxassess
1888	1266	nattaxassess
1889	1267	nattaxassess
1890	1268	nattaxassess
1891	1269	nattaxassess
1892	1270	nattaxassess
1893	1271	nattaxassess
1894	1272	nattaxassess
1895	1273	nattaxassess
1896	1274	nattaxassess
1897	1275	nattaxassess
1898	1276	nattaxassess
1899	1277	nattaxassess
1900	1278	nattaxassess
1901	1279	nattaxassess
1902	1280	nattaxassess
1903	1281	nattaxassess
1904	1282	nattaxassess
1905	1283	nattaxassess
1906	1284	nattaxassess
1907	1285	nattaxassess
1908	1286	nattaxassess
1909	1287	nattaxassess
1910	1288	nattaxassess
1911	1289	nattaxassess
1912	1290	nattaxassess
1913	1291	nattaxassess
1914	1292	nattaxassess
1915	1293	nattaxassess
1916	1294	nattaxassess
1917	1295	nattaxassess
1918	1296	nattaxassess
1919	1297	nattaxassess
1920	1298	nattaxassess
1921	1299	nattaxassess
1922	1300	nattaxassess
1923	1301	nattaxassess
1924	1302	nattaxassess
1925	1303	nattaxassess
1926	1304	nattaxassess
1927	1305	nattaxassess
1928	1306	nattaxassess
1929	1307	nattaxassess
1930	1308	nattaxassess
1931	1309	nattaxassess
1932	1310	nattaxassess
1933	1311	nattaxassess
1934	1312	secofficer
1935	1312	nattaxassess
1936	1313	nattaxassess
1937	1314	nattaxassess
1938	1315	nattaxassess
1939	1316	nattaxassess
1940	1317	nattaxassess
1941	1318	nattaxassess
1942	1319	nattaxassess
1943	1320	nattaxassess
1944	1321	nattaxassess
1945	1322	nattaxassess
1946	1323	nattaxassess
1947	1324	nattaxassess
1948	1325	nattaxassess
1949	1326	nattaxassess
1950	1327	nattaxassess
1951	1328	nattaxassess
1952	1329	nattaxassess
1953	1330	nattaxassess
1954	1331	nattaxassess
1955	1332	nattaxassess
1956	1333	nattaxassess
1957	1334	nattaxassess
1958	1335	nattaxassess
1959	1336	nattaxassess
1960	1337	nattaxassess
1961	1338	nattaxassess
1962	1339	nattaxassess
1963	1340	nattaxassess
1964	1341	nattaxassess
1965	1342	nattaxassess
1966	1343	nattaxassess
1967	1344	nattaxassess
1968	1345	nattaxassess
1969	1346	nattaxassess
1970	1347	nattaxassess
1971	1348	nattaxassess
1972	1349	nattaxassess
1973	1350	nattaxassess
1974	1351	nattaxassess
1975	1352	nattaxassess
1976	1353	nattaxassess
1977	1354	nattaxassess
1978	1355	nattaxassess
1979	1356	nattaxassess
1980	1357	nattaxassess
1981	1358	nattaxassess
1982	1359	nattaxassess
1983	1360	nattaxassess
1984	1361	nattaxassess
1985	1362	nattaxassess
1986	1363	nattaxassess
1987	1364	nattaxassess
1988	1365	nattaxassess
1989	1366	nattaxassess
1990	1367	nattaxassess
1991	1368	nattaxassess
1992	1369	nattaxassess
1993	1370	nattaxassess
1994	1371	nattaxassess
1995	1372	nattaxassess
1996	1373	nattaxassess
1997	1374	nattaxassess
1998	1375	nattaxassess
1999	1376	nattaxassess
2000	1377	nattaxassess
2001	1378	nattaxassess
2002	1379	nattaxassess
2003	1380	nattaxassess
2004	1381	nattaxassess
2005	1382	nattaxassess
2006	1383	nattaxassess
2007	1384	nattaxassess
2008	1385	nattaxassess
2009	1386	nattaxassess
2010	1387	nattaxassess
2011	1388	nattaxassess
2012	1389	nattaxassess
2013	1390	nattaxassess
2014	1391	nattaxassess
2015	1392	nattaxassess
2016	1393	nattaxassess
2017	1394	nattaxassess
2018	1395	nattaxassess
2019	1396	nattaxassess
2020	1397	nattaxassess
2021	1398	nattaxassess
2022	1399	nattaxassess
2023	1400	nattaxassess
2024	1401	nattaxassess
2025	1402	nattaxassess
2026	1403	nattaxassess
2027	1404	nattaxassess
2028	1405	nattaxassess
2029	1406	nattaxassess
2030	1407	secofficer
2031	1407	nattaxassess
2032	1408	nattaxassess
2033	1409	nattaxassess
2034	1410	nattaxassess
2035	1411	nattaxassess
2036	1412	nattaxassess
2037	1413	nattaxassess
2038	1414	nattaxassess
2039	1415	nattaxassess
2040	1416	nattaxassess
2041	1417	nattaxassess
2042	1418	nattaxassess
2043	1419	nattaxassess
2044	1420	nattaxassess
2045	1421	nattaxassess
2046	1422	nattaxassess
2047	1423	nattaxassess
2048	1424	nattaxassess
2049	1425	nattaxassess
2050	1426	nattaxassess
2051	1427	nattaxassess
2052	1428	secofficer
2053	1429	mention
2054	1430	mention
2055	1431	nattaxassess
2056	1432	nattaxassess
2057	1433	nattaxassess
2058	1434	nattaxassess
2059	1435	nattaxassess
2060	1436	nattaxassess
2061	1437	nattaxassess
2062	1438	nattaxassess
2063	1439	nattaxassess
2064	1440	nattaxassess
2065	1441	nattaxassess
2066	1442	nattaxassess
2067	1443	nattaxassess
2068	1444	nattaxassess
2069	1445	nattaxassess
2070	1446	nattaxassess
2071	1447	nattaxassess
2072	1448	nattaxassess
2073	1449	nattaxassess
2074	1450	nattaxassess
2075	1451	nattaxassess
2076	1452	nattaxassess
2077	1453	nattaxassess
2078	1454	nattaxassess
2079	1455	nattaxassess
2080	1456	nattaxassess
2081	1457	nattaxassess
2082	1458	nattaxassess
2083	1459	nattaxassess
2084	1460	nattaxassess
2085	1461	nattaxassess
2086	1462	nattaxassess
2087	1463	nattaxassess
2088	1464	nattaxassess
2089	1465	nattaxassess
2090	1466	secofficer
2091	1467	secofficer
2092	1468	secofficer
2093	1469	secofficer
2094	1470	secofficer
2095	1471	secofficer
2096	1472	secofficer
2097	1473	secofficer
2098	1474	secofficer
2099	1475	secofficer
2100	1476	secofficer
2101	1477	secofficer
2102	1478	secofficer
2103	1479	secofficer
2104	1480	secofficer
2105	1481	secofficer
2106	1482	secofficer
2107	1483	secofficer
2108	1484	secofficer
2109	1485	secofficer
2110	1486	partaxassess
2111	1487	partaxassess
2112	1488	partaxassess
2113	1489	partaxassess
2114	1490	partaxassess
2115	1491	partaxassess
2116	1492	partaxassess
2117	1493	partaxassess
2118	1494	partaxassess
2119	1495	partaxassess
2120	1496	partaxassess
2121	1497	partaxassess
2122	1498	partaxassess
2123	1499	partaxassess
2124	1500	partaxassess
2125	1501	partaxassess
2126	1502	partaxassess
2127	1503	partaxassess
2128	1504	partaxassess
2129	1505	partaxassess
2130	1506	partaxassess
2131	1507	partaxassess
2132	1508	partaxassess
2133	1509	partaxassess
2134	1510	partaxassess
2135	1511	partaxassess
2136	1512	partaxassess
2137	1513	secofficer
2138	1513	partaxassess
2139	1514	partaxassess
2140	1515	partaxassess
2141	1516	partaxassess
2142	1517	partaxassess
2143	1518	partaxassess
2144	1519	partaxassess
2145	1520	partaxassess
2146	1521	partaxassess
2147	1522	partaxassess
2148	1523	partaxassess
2149	1524	partaxassess
2150	1525	partaxassess
2151	1526	partaxassess
2152	1527	partaxassess
2153	1528	partaxassess
2154	1529	partaxassess
2155	1530	partaxassess
2156	1531	partaxassess
2157	1532	partaxassess
2158	1533	partaxassess
2159	1534	partaxassess
2160	1535	partaxassess
2161	1536	partaxassess
2162	1537	partaxassess
2163	1538	partaxassess
2164	1539	partaxassess
2165	1540	partaxassess
2166	1541	partaxassess
2167	1542	partaxassess
2168	1543	partaxassess
2169	1544	partaxassess
2170	1545	partaxassess
2171	1546	partaxassess
2172	1547	partaxassess
2173	1548	partaxassess
2174	1549	partaxassess
2175	1550	partaxassess
2176	1551	partaxassess
2177	1552	mention
2178	1553	partaxassess
2179	1554	partaxassess
2180	1555	partaxassess
2181	1556	partaxassess
2182	1557	partaxassess
2183	1558	partaxassess
2184	1559	partaxassess
2185	1560	partaxassess
2186	1561	partaxassess
2187	1562	partaxassess
2188	1563	partaxassess
2189	1564	partaxassess
2190	1565	partaxassess
2191	1566	partaxassess
2192	1567	partaxassess
2193	1568	partaxassess
2194	1569	partaxassess
2195	1570	mention
2196	1571	partaxassess
2197	1572	secofficer
2198	1572	partaxassess
2199	1573	secofficer
2200	1573	partaxassess
2201	1574	partaxassess
2202	1575	partaxassess
2203	1576	partaxassess
2204	1577	partaxassess
2205	1578	partaxassess
2206	1579	partaxassess
2207	1580	partaxassess
2208	1581	secofficer
2209	1581	partaxassess
2210	1582	partaxassess
2211	1583	secofficer
2212	1583	partaxassess
2213	1584	partaxassess
2214	1585	secofficer
2215	1585	partaxassess
2216	1586	partaxassess
2217	1587	secofficer
2218	1587	partaxassess
2219	1588	secofficer
2220	1588	partaxassess
2221	1589	partaxassess
2222	1590	partaxassess
2223	1591	partaxassess
2224	1592	partaxassess
2225	1593	partaxassess
2226	1594	partaxassess
2227	1595	partaxassess
2228	1596	partaxassess
2229	1597	partaxassess
2230	1598	secofficer
2231	1598	partaxassess
2232	1599	partaxassess
2233	1600	secofficer
2234	1601	partaxassess
2235	1602	partaxassess
2236	1603	partaxassess
2237	1604	partaxassess
2238	1605	partaxassess
2239	1606	partaxassess
2240	1607	secofficer
2241	1607	partaxassess
2242	1608	partaxassess
2243	1609	partaxassess
2244	1610	partaxassess
2245	1611	partaxassess
2246	1612	partaxassess
2247	1613	partaxassess
2248	1614	partaxassess
2249	1615	partaxassess
2250	1616	partaxassess
2251	1617	partaxassess
2252	1618	partaxassess
2253	1619	partaxassess
2254	1620	partaxassess
2255	1621	partaxassess
2256	1622	partaxassess
2257	1623	partaxassess
2258	1624	partaxassess
2259	1625	partaxassess
2260	1626	partaxassess
2261	1627	secofficer
2262	1627	partaxassess
2263	1628	partaxassess
2264	1629	partaxassess
2265	1630	partaxassess
2266	1631	partaxassess
2267	1632	partaxassess
2268	1633	partaxassess
2269	1634	partaxassess
2270	1635	partaxassess
2271	1636	partaxassess
2272	1637	partaxassess
2273	1638	partaxassess
2274	1639	secofficer
2275	1639	partaxassess
2276	1640	partaxassess
2277	1641	partaxassess
2278	1642	partaxassess
2279	1643	partaxassess
2280	1644	partaxassess
2281	1645	partaxassess
2282	1646	partaxassess
2283	1647	partaxassess
2284	1648	partaxassess
2285	1649	partaxassess
2286	1650	partaxassess
2287	1651	partaxassess
2288	1652	partaxassess
2289	1653	partaxassess
2290	1654	partaxassess
2291	1655	partaxassess
2292	1656	partaxassess
2293	1657	partaxassess
2294	1658	partaxassess
2295	1659	partaxassess
2296	1660	partaxassess
2297	1661	secofficer
2298	1661	partaxassess
2299	1662	partaxassess
2300	1663	partaxassess
2301	1664	partaxassess
2302	1665	partaxassess
2303	1666	partaxassess
2304	1667	partaxassess
2305	1668	partaxassess
2306	1669	partaxassess
2307	1670	partaxassess
2308	1671	partaxassess
2309	1672	partaxassess
2310	1673	partaxassess
2311	1674	partaxassess
2312	1675	partaxassess
2313	1676	secofficer
2314	1676	partaxassess
2315	1677	partaxassess
2316	1678	partaxassess
2317	1679	partaxassess
2318	1680	partaxassess
2319	1681	partaxassess
2320	1682	partaxassess
2321	1683	partaxassess
2322	1684	partaxassess
2323	1685	partaxassess
2324	1686	partaxassess
2325	1687	partaxassess
2326	1688	partaxassess
2327	1689	partaxassess
2328	1690	partaxassess
2329	1691	partaxassess
2330	1692	partaxassess
2331	1693	partaxassess
2332	1694	partaxassess
2333	1695	partaxassess
2334	1696	secofficer
2335	1696	partaxassess
2336	1697	partaxassess
2337	1698	partaxassess
2338	1699	partaxassess
2339	1700	partaxassess
2340	1701	partaxassess
2341	1702	partaxassess
2342	1703	partaxassess
2343	1704	partaxassess
2344	1705	partaxassess
2345	1706	partaxassess
2346	1707	partaxassess
2347	1708	secofficer
2348	1708	partaxassess
2349	1709	secofficer
2350	1709	partaxassess
2351	1710	partaxassess
2352	1711	partaxassess
2353	1712	partaxassess
2354	1713	partaxassess
2355	1714	partaxassess
2356	1715	partaxassess
2357	1716	partaxassess
2358	1717	partaxassess
2359	1718	partaxassess
2360	1719	partaxassess
2361	1720	partaxassess
2362	1721	partaxassess
2363	1722	partaxassess
2364	1723	secofficer
2365	1723	partaxassess
2366	1724	secofficer
2367	1724	partaxassess
2368	1725	partaxassess
2369	1726	partaxassess
2370	1727	partaxassess
2371	1728	partaxassess
2372	1729	partaxassess
2373	1730	partaxassess
2374	1731	partaxassess
2375	1732	partaxassess
2376	1733	partaxassess
2377	1734	partaxassess
2378	1735	secofficer
2379	1735	partaxassess
2380	1736	partaxassess
2381	1737	partaxassess
2382	1738	partaxassess
2383	1739	partaxassess
2384	1740	partaxassess
2385	1741	partaxassess
2386	1742	partaxassess
2387	1743	partaxassess
2388	1744	partaxassess
2389	1745	partaxassess
2390	1746	partaxassess
2391	1747	partaxassess
2392	1748	partaxassess
2393	1749	partaxassess
2394	1750	partaxassess
2395	1751	partaxassess
2396	1752	partaxassess
2397	1753	partaxassess
2398	1754	partaxassess
2399	1755	secofficer
2400	1755	partaxassess
2401	1756	partaxassess
2402	1757	partaxassess
2403	1758	partaxassess
2404	1759	partaxassess
2405	1760	partaxassess
2406	1761	partaxassess
2407	1762	secofficer
2408	1762	partaxassess
2409	1763	partaxassess
2410	1764	partaxassess
2411	1766	secofficer
2412	1766	partaxassess
2413	1767	partaxassess
2414	1768	partaxassess
2415	1769	partaxassess
2416	1770	secofficer
2417	1770	partaxassess
2418	1771	secofficer
2419	1771	partaxassess
2420	1772	partaxassess
2421	1773	partaxassess
2422	1774	partaxassess
2423	1775	partaxassess
2424	1776	partaxassess
2425	1777	partaxassess
2426	1778	partaxassess
2427	1779	partaxassess
2428	1780	partaxassess
2429	1781	partaxassess
2430	1782	partaxassess
2431	1783	partaxassess
2432	1784	secofficer
2433	1784	partaxassess
2434	1785	partaxassess
2435	1786	partaxassess
2436	1787	secofficer
2437	1787	partaxassess
2438	1788	secofficer
2439	1788	partaxassess
2440	1789	partaxassess
2441	1790	partaxassess
2442	1791	partaxassess
2443	1792	partaxassess
2444	1793	partaxassess
2445	1794	secofficer
2446	1794	partaxassess
2447	1795	partaxassess
2448	1796	partaxassess
2449	1797	partaxassess
2450	1798	secofficer
2451	1798	partaxassess
2452	1799	partaxassess
2453	1800	partaxassess
2454	1801	partaxassess
2455	1802	secofficer
2456	1803	secofficer
2457	1804	secofficer
2458	1805	secofficer
2459	1806	secofficer
2460	1807	secofficer
2461	1808	secofficer
2462	1809	secofficer
2463	1810	secofficer
2464	1811	secofficer
2465	1812	secofficer
2466	1813	secofficer
2467	1814	secofficer
2468	1815	secofficer
2469	1816	secofficer
2470	1817	secofficer
2471	1818	secofficer
2472	1819	secofficer
2473	1820	secofficer
2474	1821	secofficer
2475	1822	secofficer
2476	1823	secofficer
2477	1824	secofficer
2478	1825	secofficer
2479	1826	secofficer
2480	1827	secofficer
2481	1828	secofficer
2482	1829	secofficer
2483	1830	secofficer
2484	1831	secofficer
2485	1832	secofficer
2486	1833	secofficer
2487	1834	secofficer
2488	1835	secofficer
2489	1836	secofficer
2490	1837	secofficer
2491	1838	secofficer
2492	1839	secofficer
2493	1840	secofficer
2494	1841	secofficer
2495	1842	secofficer
2496	1843	secofficer
2497	1844	secofficer
2498	1845	secofficer
2499	1846	secofficer
2500	1847	secofficer
2501	1848	secofficer
2502	1849	secofficer
2503	1850	secofficer
2504	1851	secofficer
2505	1852	secofficer
2506	1853	secofficer
2507	1854	secofficer
2508	1855	secofficer
2509	1856	secofficer
2510	1857	secofficer
2511	1858	secofficer
2512	1859	secofficer
2513	1860	secofficer
2514	1861	secofficer
2515	1862	secofficer
2516	1863	secofficer
2517	1864	secofficer
2518	1865	secofficer
2519	1866	secofficer
2520	1867	secofficer
2521	1868	secofficer
2522	1869	secofficer
2523	1870	secofficer
2524	1871	secofficer
2525	1872	secofficer
2526	1873	secofficer
2527	1874	secofficer
2528	1875	secofficer
2529	1876	secofficer
2530	1877	secofficer
2531	1878	secofficer
2532	1879	secofficer
2533	1880	secofficer
2534	1881	secofficer
2535	1882	secofficer
2536	1883	secofficer
2537	1884	secofficer
2538	1885	secofficer
2539	1886	secofficer
2540	1887	secofficer
2541	1888	secofficer
2542	1889	secofficer
2543	1890	secofficer
2544	1891	secofficer
2545	1892	secofficer
2546	1893	secofficer
2547	1894	secofficer
2548	1895	secofficer
2549	1896	secofficer
2550	1897	secofficer
2551	1898	secofficer
2552	1899	secofficer
2553	1900	secofficer
2554	1901	secofficer
2555	1902	secofficer
2556	1903	secofficer
2557	1904	secofficer
2558	1905	secofficer
2559	1906	secofficer
2560	1907	secofficer
2561	1908	secofficer
2562	1909	secofficer
2563	1910	secofficer
2564	1911	secofficer
2565	1912	secofficer
2566	1913	secofficer
2567	1914	secofficer
2568	1915	secofficer
2569	1916	secofficer
2570	1917	secofficer
2571	1918	secofficer
2572	1919	secofficer
2573	1920	secofficer
2574	1921	secofficer
2575	1922	secofficer
2576	1923	secofficer
2577	1924	secofficer
2578	1925	secofficer
2579	1926	secofficer
2580	1927	secofficer
2581	1928	secofficer
2582	1929	secofficer
2583	1930	secofficer
2584	1931	secofficer
2585	1932	secofficer
2586	1933	secofficer
2587	1934	secofficer
2588	1935	secofficer
2589	1936	secofficer
2590	1937	secofficer
2591	1938	secofficer
