par_list_id	doc_id	pid	global_prop_id	assessement	week_assess	notes
2516	583	58172		1s 6d		
2517	583	58173		1s 		
2518	583	58174		1s 		
2519	583	58175		1s 		
2520	583	58176		1s 		
2521	583	58177		1s 6d		
2522	583	58178		1s 		no scores by this name; pence column largely obscured in this column of names
2523	583	58179		2s 		
2524	583	58180		2s 		
2525	583	58181		2s 		
2526	583	58182		4s 		
2527	583	58183		2s 		
2528	583	58184		2s 		
2529	583	58185		1s 		
2530	583	58186		2s 3d		
2531	583	58187		1s 		
2532	583	58188		1s 6d		
2533	583	58189		2s 3d		
2534	583	58190		2s 3d		
2535	583	58191		2s 3d		
2536	583	58192		2s 3d		
2537	583	58193		2s 3d		
2538	583	58194		2s 9d		
2539	583	58195		1s 6d		
2540	583	58196		1s 		
2541	583	58197		3s 		
2542	583	58198		6d		
2543	583	58199		1s 		two houses
2544	583	58200		2s 6d		
2545	583	58201		3s 		
2546	583	58202		1s 		
2547	583	58203		g1s 		listed jointly with pid 58170
2548	584	58204		17s 4d	4d	scoring system by name; most have 4 scores
2549	584	58205		17s 4d	4d	
2550	584	58206		4s 4d	1d	
2551	584	58207		4s 4d	1d	no scores by this name
2552	584	58208		17s 4d	4d	
2553	584	58209		17s 4d	4d	
2554	584	58210		£1 14s 8d	8d	
2555	584	58211		17s 4d	4d	
2556	584	58212		£5 4s 	2s 2d	
2557	584	58213		g17s 4d	g4d	& ptner
2558	584	58214		17s 4d	4d	
2559	584	58215		17s 4d	4d	
2560	584	58216		8s 8d	4d	
2561	584	58217		17s 4d	4d	one score by this name
2562	584	58218		8s 8d	2d	
2563	584	58219		13s 	3d	
2564	584	58220		4s 4d	1d	the Foys Shop
2565	584	58221		4s 4d	1d	
2566	584	58222		13s 	3d	
2567	584	58223		8s 8d	2d	
2568	584	58224		8s 8d	2d	
2569	584	58225		8s 8d	2d	
2570	584	58226		8s 8d	2d	
2571	584	58227		4s 4d	1d	no scores by this name
2572	584	58228		17s 4d	4d	
2573	584	58229		4s 4d	1d	no scores by this name
2574	584	58230		8s 8d	2d	three scores by this name
2575	584	58231		g£1 14s 8d	g8d	and John Schopen; listed jointly with pid58265
2576	584	58232		8s 8d	2d	
2577	584	58233		8s 8d	2d	
2578	584	58234		4s 4d	1d	no scores by this name
2579	584	58235		4s 4d	1d	no scores by this name
2580	584	58236		4s 4d	1d	
2581	584	58237		4s 4d	1d	
2582	584	58238		4s 4d	1d	
2583	584	58239		8s 8d	2d	
2584	584	58240		4s 4d	1d	no scores by this entry
2585	584			8s 8d	2d	no scores by this entry
2586	584			4s 4d	1d	no scores by this entry
2587	584			4s 4d	1d	
2588	584	58241		13s 	3d	
2589	584	58242		13s 	3d	
2590	584	58243		8s 8d	2d	
2591	584	58244		£1 14s 8d	8d	
2592	584	58245		17s 4d	4d	
2593	584	58246		13s 	3d	
2594	584	58247		8s 8d	2d	
2595	584	58248		13s 	3d	churchwarden
2596	584	58249		8s 8d	2d	no scores by this name
2597	584	58250		8s 8d	2d	
2598	584	58251		8s 8d	2d	no scores by this name
2599	584	58252		13s 	3d	no scores by this name
2600	584	58253		17s 4d	4d	three scores by this name
2601	584	58254		13s 	3d	
2602	584	58255		13s 	3d	
2603	584	58256		17s 4d	4d	
2604	584	58257		8s 8d	2d	
2605	584	58258		4s 4d	1d	no scores by this name
2606	584	58259		13s 	3d	
2607	584	58260		4s 4d	1d	no scores by this name
2608	584	58261		4s 4d	1d	no scores by this name
2609	584	58262		4s 4d	1d	
2610	584	58263		13s 	3d	two scores by this name
2611	584	58264		4s 4d	1d	
2612	584	58265		g£1 14s 8d	g8d	listed jointly with pid58231
2613	586	60348		£1 6s 		"scoring system by all names; most have four lines, this only three"
2614	586	60349		£1 6s 		
2615	586	60350		6s 6d		single cross by this name with no scoring
2616	586	60351		6s 6d		
2617	586	60352		£1 14s 8d		
2618	586	60353		£1 6s 		
2619	586	60354		8s 8d		
2620	586	60355		£1 19s 		
2621	586	60356		£1 14s 8d		
2622	586	60357		£7 16s 		
2623	586	60358		£1 6s 		
2624	586	60359		13s 		
2625	586	60360		£1 14s 8d		
2626	586	60361		£1 6s 		
2627	586	60362		£1 6s 		
2628	586	60363		£1 6s 		
2629	586	60364		g£1 6s 		& p[ar]tn[er]
2630	586	60365		£1 1s 8d		
2631	586	60366		8s 8d		three scores by this name
2632	586	60367		£1 1s 8d		
2633	586	60368		13s 		
2634	586	60369		£1 6s 		three scores by this name
2635	586	60370		13s 		
2636	586	60371		£1 14s 8d		
2637	586	60372		13s 		churchwarden
2638	586	60373		£1 6s 		
2639	586	60374		17s 4d		
2640	586	60375		8s 8d		
2641	586	60376		17s 4d		
2642	586	60377		8s 8d		
2643	586	60378		8s 8d		
2644	586	60379		8s 8d		
2645	586	60380		8s 8d		
2646	586	60381		13s 		
2647	586	60382		13s 		
2648	586	60383		8s 8d		
2649	586	60384		8s 8d		
2650	586	60385		£1 10s 4d		
2651	586	60386		£1 1s 8d		
2652	586	60387		17s 4d		single cross by this name with no scoring
2653	586	60388		£2 12s 		
2654	586	60389		£1 10s 4d		
2655	586	60390		£1 10s 4d		
2656	586	60391		8s 8d		
2657	586	60392		£1 6s 		
2658	586	60393		£1 6s 		
2659	586	60394		8s 8d		single cross by this name with no scoring
2660	586	60395		17s 4d		
2661	586	60396		13s 		
2662	586	60397		£1 6s 		
2663	586	60398		£1 10s 4d		
2664	586	60399		£1 1s 8d		
2665	586	60400		£1 19s 		
2666	586	60401		17s 4d		
2667	586	60402		8s 8d		
2668	586	60403		£1 1s 8d		
2669	586	60403		£1 1s 8d		the same two houses
2670	586	60404		8s 8d		
2671	586	60405		£1 10s 4d		
2672	586	60406		6s 6d		
2673	587	60407		£1 1s 8d		"scoring system by all names; most have four lines, this only two"
2674	587	60408		£1 6s 		
2675	587	60409		6s 6d		
2676	587	60410		6s 6d		
2677	587	60411		£1 6s 		
2678	587	60412		£1 1s 8d		
2679	587	60413		8s 8d		
2680	587	60414		£1 19s 		
2681	587	60415		£1 6s 		
2682	587	60416		£7 16s 		
2683	587	60417		£1 6s 		
2684	587	60418		13s 		
2685	587	60419		£1 6s 		
2686	587	60420		£1 6s 		
2687	587	60421		19s 6d		
2688	587	60422		19s 6d		
2689	587	60423		6s 6d		three scores by this name
2690	587	60424		19s 6d		
2691	587	60425		19s 6d		churchwarden
2692	587	60426		6s 6d		
2693	587	60427		19s 6d		
2694	587	60428		13s 		
2695	587	60429		19s 6d		
2696	587	60430		13s 		two scores by this name
2697	587	60431		£1 6s 		
2698	587	60432		13s 		
2699	587	60433		19s 6d		
2700	587	60434		13s 		
2701	587	60435		8s 8d		
2702	587	60436		13s 		
2703	587	60437		8s 8d		
2704	587	60438		6s 6d		
2705	587	60439		6s 6d		
2706	587	60440		6s 6d		
2707	587	60441		1s 6d		
2708	587	60442		19s 6d		three scores by this name
2709	587	60443		13s 		
2710	587	60444		8s 8d		
2711	587	60445		8s 8d		
2712	587	60446		13s 		
2713	587	60447		£1 19s 		
2714	587	60448		£1 6s 		
2715	587	60449		£1 6s 		
2716	587	60450		6s 6d		
2717	587	60451		£1 6s 		
2718	587	60452		£1 6s 		
2719	587	60453		6s 6d		no scores by this name
2720	587	60454		13s 		
2721	587			8s 8d		
2722	587	60456		13s 		
2723	587	60457		£1 6s 		
2724	587	60458		£1 6s 		
2725	587	60459		19s 6d		
2726	587	60460		£1 12s 6d		
2727	587	60461		19s 6d		
2728	587	60462		6s 6d		
2729	587	60463		19s 6d		
2730	587	60463		19s 6d		the same two houses
2731	587	60464		8s 8d		
2732	587	60465		£1 6s 		
2733	587	60466		6s 6d		
2734	588	60467		14s 		scoring system by all names; most have four lines
2735	588	60468		17s 4d		churchwarden; king street
2736	588	60469		4s 4d
2737	588	60470		4s 4d
2738	588	60471		17s 4d
2739	588	60472		13s 
2740	588	60473		8s 8d
2741	588	60474		£1 6s 
2742	588	60475		17s 4d
2743	588	60476		£5 4s 
2744	588	60477		17s 4d
2745	588	60478		8s 8d
2746	588	60479		17s 4d
2747	588	60480		17s 4d
2748	588	60481		17s 4d
2749	588	60482		13s 
2750	588	60483		4s 4d
2751	588	60484		13s 
2752	588	60485		13s 		
2753	588	60486		4s 4d		
2754	588	60487		13s 		
2755	588	60488		4s 4d		two scores by this name
2756	588	60489		8s 8d		
2757	588	60490		13s 		
2758	588	60491		8s 8d		
2759	588	60492		17s 4d		
2760	588			4s 4d		
2761	588	60493		8s 8d		
2762	588	60494		£1 1s 8d		
2763	588	60495		8s 8d		
2764	588	60496		8s 8d		
2765	588	60497		4s 4d		
2766	588	60498		4s 4d		
2767	588	60498		4s 4d		for another house
2768	588	60499		4s 4d		same as pid60502?
2769	588	60500		8s 8d		pence column in second row of names v difficult to read; differentiated from pid60526 by occupation?
2770	588	60501		4s 4d		
2771	588	60502		8s 8d		same as pid60499?
2772	588	60503		4s 4d		
2773	588	60504		17s 4d		
2774	588	60505		13s 		
2775	588	60506		13s 		
2776	588	60507		£1 6s 		
2777	588	60508		4s 4d		
2778	588	60509		17s 4d		
2779	588	60510		17s 4d		
2780	588	60511		13s 		
2781	588	60512		17s 4d		two scores by this name
2782	588	60513		17s 4d		
2783	588	60514		5s 		No 1 Poultry
2784	588	60515		8s 8d		
2785	588			4s 4d		
2786	588	60516		4s 4d		
2787	588	60517		8s 8d		
2788	588	60518		17s 4d		
2789	588	60519		17s 4d		
2790	588	60520		17s 4d		
2791	588	60521		£1		
2792	588	60522		13s 		
2793	588	60523		4s 4d		
2794	588	60524		13s 		
2795	588	60524		13s 		the same for two houses late Frances Lax (pid60530)
2796	588	60525		4s 4d		
2797	588	60526		17s 4d		differentiated from pid60500 by occupation?
2798	588	60527		4s 4d		
2799	588	60528		4s 4d		
2800	588	60529		4s 4d		
2801	589	60531		£1		
2802	589	60532		£1 6s 		
2803	589	60533		6s 6d		
2804	589	60534		6s 6d		
2805	589	60535		£1 6s 		
2806	589	60536		£1 6s 		
2807	589	60537		6s 6d		no scoring and an 'x' in the margin by this name
2808	589	60538		£2		
2809	589	60539		£1 10s 		
2810	589	60540		£8		
2811	589	60541		£1 6s 		
2812	589	60542		10s 		
2813	589	60543		£1 10s 		three scores by this name and a dash in the margin
2814	589	60544		£1 10s 		
2815	589	60545		£1 6s 		
2816	589	60546		£1		
2817	589	60547		8s 		
2818	589	60548		£1 6s 		
2819	589	60549		£1		
2820	589	60550		8s 		no scoring and an 'x' in the margin by this name
2821	589	60551		£1		
2822	589	60552		8s 		
2823	589	60553		10s 		three scores by this name and a dash in the margin
2824	589	60554		£1 6s 		
2825	589	60555		16s 		
2826	589	60556		£1 10s 		
2827	589	60557		g6s		and Jn Goodwin (pid60598)
2828	589	60558		16s 		
2829	589	60559		£1 10s 		
2830	589	60560		16s 		
2831	589	60561		16s 		
2832	589	60562		8s 		three scores by this name and an 'x' in the margin
2833	589	60563		8s 		
2834	589	60563		8s 		for another house
2835	589	60564		8s 		same as pid60567?
2836	589	60565		16s 		differentiated from pid60594 by occupation?
2837	589	60566		8s 		four scores and an 'x' in the margin by this name
2838	589	60567		16s 		same as pid60564?
2839	589	60568		4s 		
2840	589	60569		£1 10s 		
2841	589	60570		£1 6s 		four scores and an 'x' in the margin by this name
2842	589	60571		£1 6s 		
2843	589	60572		£1 12s 		
2844	589	60573		6s 		
2845	589	60574		£1 10s 		
2846	589	60575		£1 10s 		
2847	589	60576		£1		
2848	589	60577		£1 10s 		four scores and an 'x' in the margin by this name
2849	589	60578		£1 10s 		
2850	589	60579		10s 		
2851	589	60580		16s 		
2852	589	60581		6s 		no scoring and an 'x' in the margin by this name
2853	589	60582		6s 		
2854	589	60583		10s 		
2855	589	60584		£1 6s 		two scores and an 'x' in the margin by this name
2856	589	60585		£1 10s 		
2857	589	60586		12s 		four scores and two dashes in margin by this name
2858	589	60587		12s 		
2859	589	60588		£1 12s 		
2860	589	60589		18s 		
2861	589	60590		4s 		
2862	589	60591		£1 4s 		
2863	589	60591		£1 4s 		ditto for 2 houses late fra Laxs (pid60597)
2864	589	60592		8s 		four scores and an 'x' in the margin by this name
2865	589	60593		£1 10s 		churchwarden; differentiated from pid60565 by occupation?
2866	589	60594		4s 		three scores by this name
2867	589	60595		4s 		
2868	589	60596		4s 		
2869	590	60599		17s 4d		
2870	590	60600		17s 4d		
2871	590	60601		4s 4d		
2872	590	60602		4s 4d		
2873	590	60603		g£1 1s 8d		& Jon Lyde; jointly assessed with pid60662
2874	590	60604		13s 		in same house as unnamed someone else
2875	590			8s 8d		in same house as pid60604
2876	590	60605		£1 1s 8d		
2877	590	60606		g17s 4d		& James Hunter; jointly assessed with pid60663
2878	590	60607		£5 4s 		
2879	590	60608		17s 4d		
2880	590	60609		4s 4d		
2881	590	60610		g£1 6s 		& Benja Hodgson; jointly assessed with pid60664
2882	590	60611		17s 4d		
2883	590	60612		17s 4d		
2884	590	60613		13s 		
2885	590	60614		4s 4d		
2886	590	60615		13s 		
2887	590	60616		13s 		
2888	590	60617		4s 4d		
2889	590	60618		13s 		in same house as pid60619
2890	590	60619		4s 4d		in same house as pid60618
2891	590	60620		8s 8d		
2892	590	60621		13s 		
2893	590	60622		8s 8d		
2894	590	60623		17s 4d		
2895	590	60624		4s 4d		
2896	590	60625		8s 8d		
2897	590	60626		17s 4d		
2898	590	60627		8s 8d		
2899	590	60628		8s 8d		
2900	590	60629		4s 4d		
2901	590	60630		4s 4d		same person listed twice - no reason given
2902	590	60630		4s 4d		same person listed twice - no reason given
2903	590	60631		4s 4d		
2904	590	60632		8s 8d		differentiated from pid60660 by occupation?
2905	590	60633		4s 4d		
2906	590	60634		8s 8d		
2907	590	60635		4s 4d		
2908	590	60636		17s 4d		
2909	590	60637		13s 		
2910	590	60638		13s 		
2911	590	60639		£1 6s 		
2912	590	60640		4s 4d
2913	590	60641		17s 4d
2914	590	60642		17s 4d
2915	590	60643		13s 
2916	590	60644		17s 4d
2917	590	60645		17s 4d
2918	590	60646		8s 8d
2919	590	60647		8s 8d
2920	590	60648		4s 4d
2921	590	60649		4s 4d
2922	590	60650		8s 8d
2923	590	60651		17s 4d
2924	590	60652		17s 4d
2925	590	60653		8s 8d
2926	590	60654		8s 8d
2927	590	60655		17s 4d
2928	590	60656		13s 		
2929	590	60657		4s 4d		Widow
2930	590	60658		13s 		
2931	590	60658		13s 		The same for 2 houses late Frances Lax's (pid60665)
2932	590	60659		4s 4d		
2933	590	60660		£1 17s 4d		differentiated from pid60632 by occupation?
2934	590	60661		4s 4d		
2935	591	60666		7s 		
2936	591	60667		8s 8d		
2937	591	60668		2s 2d		
2938	591	60669		2s 2d		
2939	591	60670		8s 8d		
2940	591	60671		6s 6d		
2941	591	60672		4s 4d		
2942	591	60673		13s 		
2943	591	60674		g8s 8d		& James Hunter; listed jointly with pid60729
2944	591	60675		£2 12s 		
2945	591	60676		8s 8d		
2946	591	60677		4s 4d		
2947	591	60678		g10s 10d		& Benja Hodgson; listed jointly with pid60730
2948	591	60679		8s 8d		
2949	591	60680		8s 8d		
2950	591	60681		6s 6d		
2951	591	60682		2s 2d		
2952	591	60683		6s 6d		
2953	591	60684		6s 6d		
2954	591	60685		2s 2d		
2955	591	60686		6s 6d		in same house as pid60687
2956	591	60687		2s 2d		in same house as pid60686
2957	591	60688		4s 4d		
2958	591	60689		6s 6d		
2959	591	60690		4s 4d		
2960	591	60691		8s 8d		
2961	591	60692		4s 8d		
2962	591	60693		10s 10d		
2963	591	60694		4s 4d		
2964	591	60695		4s 4d		
2965	591	60696		2s 2d		
2966	591	60697		2s 2d		has two houses
2967	591	60697		4s 4d		the same for another house
2968	591	60698		2s 		values unclear
2969	591	60699		4s 		values unclear; differentiated from pid60727 by occupation?
2970	591	60700		2s 		values unclear
2971	591	60701		4s 		values unclear
2972	591	60702		2s 		values unclear
2973	591	60703		8s 		values unclear
2974	591	60704		6s 		values unclear
2975	591	60705		6s 		values unclear
2976	591	60706		13s 		values unclear
2977	591	60707		2s 		values unclear
2978	591	60708		8s 		values unclear
2979	591	60709		8s 		values unclear
2980	591	60710		6s 		values unclear
2981	591	60711		8s 		values unclear
2982	591	60712		8s 		values unclear
2983	591	60713		2s 		values unclear
2984	591	60714		4s 		values unclear
2985	591	60715		2s 		values unclear
2986	591	60716		2s 		values unclear
2987	591	60717		4s 		values unclear
2988	591	60718		8s 		values unclear
2989	591	60719		5s 		values unclear
2990	591	60720		4s 		values unclear
2991	591	60721		4s 		values unclear
2992	591	60722		8s 		values unclear
2993	591	60723		6s 6d		values unclear
2994	591	60724		2s 2d		values unclear; widow
2995	591	60725		6s 6d		values unclear
2996	591	60725		6s 6d		values unclear; The same for 2 houses late Frances Lax's (pid60731)
2997	591	60726		2s 2d		values unclear
2998	591	60727		8s 		values unclear; differentiated from pid60699 by occupation?
2999	591	60728		2s 		values unclear
3000	592	60732		8s 8d		
3001	592	60733		8s 8d		
3002	592	60734		2s 2d		
3003	592	60735		2s 2d		
3004	592	60736		g10s 10d		& John Lyde; listed jointly with pid60796
3005	592	60737		10s 10d		
3006	592	60738		10s 10d		
3007	592	60739		g8s 8d		& James Hunter; listed jointly with pid60797
3008	592	60740		£2 12s 		
3009	592	60741		8s 8d		
3010	592	60742		2s 2d		
3011	592	60743		g£1 13s 		& Benjamin Hodgson; listed jointly with pid60798
3012	592	60744		8s 8d		
3013	592	60745		8s 8d		
3014	592	60746		6s 6d		
3015	592	60747		2s 2d		
3016	592	60748		6s 6d		
3017	592	60749		6s 6d		
3018	592	60750		2s 2d		
3019	592	60751		6s 6d		in same house as pid60752
3020	592	60752		2s 2d		in same house as pid60751
3021	592	60753		4s 4d		
3022	592	60754		6s 6d		
3023	592	60755		4s 4d		
3024	592	60756		8s 8d		
3025	592	60757		2s 2d		
3026	592	60758		4s 4d		
3027	592			13s 		
3028	592	60759		4s 4d		
3029	592	60760		4s 4d		
3030	592	60761		2s 2d		
3031	592	60762		2s 2d		listed twice - no reason given
3032	592	60762		2s 2d		
3033	592	60763		4s 4d		
3034	592	60764		4s 4d		differentiated from pid60792 by occupation?
3035	592	60765		2s 2d		
3036	592	60766		4s 4d		
3037	592	60767		2s 2d		
3038	592	60768		8s 8d		
3039	592	60769		6s 6d		
3040	592	60770		6s 6d		
3041	592	60771		10s 10d		
3042	592	60772		2s 2d		
3043	592	60773		8s 8d		
3044	592	60774		8s 8d		
3045	592	60775		6s 6d		
3046	592	60776		8s 8d		
3047	592	60777		8s 8d		
3048	592	60778		4s 4d		
3049	592	60779		4s 4d		churchwarden
3050	592	60780		2s 2d		
3051	592	60781		2s 2d		
3052	592	60782		4s 4d		
3053	592	60783		8s 8d		
3054	592	60784		8s 8d		
3055	592	60785		6s 6d		
3056	592	60786		2s 2d		
3057	592	60787		8s 8d		
3058	592	60788		6s 6d		
3059	592	60789		4s 4d		
3060	592	60790		6s 6d		Has three houses
3061	592	60790		6s 6d		The same for 2 houses late Frances Lax's  (pid60799)
3062	592	60791		2s 2d		
3063	592	60792		8s 8d		differentiated from pid60764 by occupation?
3064	592	60793		2s 2d		
3065	592	60794		2s 2d		Mrs
3066	592	60795		2s 2d		Mrs
3067	593	60800		£1 1s 8d		
3068	593	60801		£1 1s 8d		
3069	593	60802		5s 5d		
3070	593	60803		5s 5d		
3071	593	60804		£1 1s 8d		
3072	593	60805		£1 1s 8d		
3073	593	60806		£1 1s 8d		
3074	593	60807		g£1 1s 8d		& James Hunter; listed jointly with pid60861
3075	593	60808		£6 10s 		
3076	593	60809		£1 1s 8d		
3077	593	60810		5s 5d		
3078	593	60811		g£1 14s 8d		& Benjamin Hodgson; listed jointly with pid60862
3079	593	60812		£1 1s 8d		
3080	593	60813		17s 4d		
3081	593	60814		17s 4d		churchwarden
3082	593	60815		5s 5d		
3083	593	60816		17s 4d		
3084	593	60817		17s 4d		
3085	593	60818		5s 5d		
3086	593	60819		17s 4d		
3087	593	60820		5s 5d		for 3 Quarters
3088	593	60821		8s 8d		
3089	593	60822		17s 4d		for 3 Quarters
3090	593	60823		13s 		
3091	593	60824		£1 1s 8d		
3092	593	60825		4s 4d		
3093	593	60826		8s 8d		
3094	593	60827		g£1 14s 8d		and John Schoppen; listed jointly with pid60863
3095	593	60828		13s 		
3096	593	60829		13s 		
3097	593	60830		5s 5d		
3098	593	60831		5s 5d		for two qters only; has two houses?
3099	593	60831		5s 5d		The same for one year
3100	593	60832		6s 6d		
3101	593	60833		8s 8d		
3102	593	60834		4s 4d		
3103	593	60835		13s 		
3104	593	60836		4s 4d
3105	593	60837		£1 1s 8d
3106	593	60838		13s 
3107	593	60839		17s 4d
3108	593	60840		£1 6s 
3109	593	60841		4s 4d
3110	593	60842		£1 1s 8d
3111	593	60843		£1 1s 8d
3112	593	60844		17s 4d
3113	593	60845		£1 1s 8d
3114	593	60846		£1 1s 8d
3115	593	60847		8s 8d
3116	593	60848		10s 10d
3117	593	60849		4s 4d
3118	593	60850		13s 
3119	593	60851		£1 1s 8d
3120	593	60852		£1 1s 8d		
3121	593	60853		17s 4d		
3122	593	60854		£1 1s 8d		
3123	593	60855		13s 		
3124	593	60856		8s 8d		
3125	593	60857		17s 4d		has three houses
3126	593	60857		£1 1s 8d		The same for 2 houses late Frances Lax's (pid60864)
3127	593	60858		4s 4d		
3128	593	60859		£1 1s 8d		
3129	593	60860		4s 4d		
3130	594	60865		£1 6s 		
3131	594	60866		£1 6s 		
3132	594	60867		6s 6d		
3133	594	60868		6s 6d		
3134	594	60869		£1 6s 		
3135	594	60870		£1 6s 		
3136	594	60871		£1 6s 		
3137	594	60872		g£1 6s 		& Compa[-]
3138	594	60873		£7 16s 		
3139	594			£1 6s 		
3140	594	60874		g£1 19s 		& Benjamin Hodgson; listed jointly with pid60925
3141	594	60875		£1 6s 		
3142	594	60876		19s 6d		
3143	594	60877		19s 6d		churchwarden
3144	594	60878		6s 6d		
3145	594	60879		19s 6d		
3146	594	60880		19s 6d		
3147	594	60881		6s 6d		
3148	594	60882		19s 6d		
3149	594	60883		6s 6d		or successor
3150	594	60884		6s 6d		or successor
3151	594	60885		13s 		
3152	594	60886		19s 6d		
3153	594	60887		19s 6d		
3154	594	60888		£1 6s 		
3155	594			6s 6d		
3156	594	60889		8s 8d		
3157	594	60890		g£1 19s 		and John Schoppen; listed jointly with pid60926
3158	594	60891		13s 		
3159	594	60892		13s 		
3160	594	60893		6s 6d		
3161	594	60894		6s 6d		
3162	594	60895		6s 6d		
3163	594	60896		6s 6d		
3164	594	60897		13s 		
3165	594	60898		6s 6d		
3166	594	60899		13s 		
3167	594	60900		£1 6s 		
3168	594	60901		£1 6s 		
3169	594	60902		6s 6d		or successor
3170	594	60903		19s 6d		
3171	594	60904		£2 12s 		
3172	594	60905		£1 6s 		
3173	594	60906		£1 6s 		
3174	594	60907		19s 6d		
3175	594	60908		£1 6s 		
3176	594	60909		£1 6s 		
3177	594	60910		13s 		
3178	594	60911		13s 		
3179	594	60912		6s 6d		
3180	594	60913		13s 		
3181	594	60914		£1 6s 		
3182	594	60915		£1 6s 		
3183	594	60916		19s 6d		
3184	594	60917		£1 6s 		
3185	594	60918		13s 		
3186	594	60919		6s 6d		
3187	594	60920		19s 6d		has three houses
3188	594	60920		£1 6s 		The same for 2 houses late Frances Lax's (pid60927)
3189	594	60921		8s 8d		
3190	594	60922		£1 6s 		
3191	594	60923		6s 6d		
3192	594	60924		6s 6d		
