event_id	link_event_id	event_date	parish	event	memo	marriage_location	marriage_authorisation
522358	522358	10/10/1669 00:00:00	Clerkenwell	burial
522359	522359	10/10/1669 00:00:00	Clerkenwell	burial
522360	522360	12/10/1669 00:00:00	Clerkenwell	burial
522361	522361	12/10/1669 00:00:00	Clerkenwell	burial
522362	522362	14/10/1669 00:00:00	Clerkenwell	burial
522363	522363	14/10/1669 00:00:00	Clerkenwell	burial
522364	522364	14/10/1669 00:00:00	Clerkenwell	burial
522365	522365	15/10/1669 00:00:00	Clerkenwell	burial
522366	522366	15/10/1669 00:00:00	Clerkenwell	burial
522367	522367	15/10/1669 00:00:00	Clerkenwell	burial
522368	522368	15/10/1669 00:00:00	Clerkenwell	burial
522369	522369	24/10/1669 00:00:00	Clerkenwell	burial
522370	522370	24/10/1669 00:00:00	Clerkenwell	burial
522371	522371	24/10/1669 00:00:00	Clerkenwell	burial
522372	522372	25/10/1669 00:00:00	Clerkenwell	burial
522373	522373	25/10/1669 00:00:00	Clerkenwell	burial
522374	522374	26/10/1669 00:00:00	Clerkenwell	burial
522375	522375	26/10/1669 00:00:00	Clerkenwell	burial
522376	522376	26/10/1669 00:00:00	Clerkenwell	burial
522377	522377	30/10/1669 00:00:00	Clerkenwell	burial
522378	522378	1/11/1669 00:00:00	Clerkenwell	burial
522379	522379	3/11/1669 00:00:00	Clerkenwell	burial
522380	522380	3/11/1669 00:00:00	Clerkenwell	burial
522381	522381	8/11/1669 00:00:00	Clerkenwell	burial
522382	522382	8/11/1669 00:00:00	Clerkenwell	burial
522383	522383	8/11/1669 00:00:00	Clerkenwell	burial
522384	522384	8/11/1669 00:00:00	Clerkenwell	burial
522385	522385	8/11/1669 00:00:00	Clerkenwell	burial
522386	522386	9/11/1669 00:00:00	Clerkenwell	burial
522387	522387	13/11/1669 00:00:00	Clerkenwell	burial
