struct_idx	county	phillimore	text_type
18037	YS	"SE,How7"	E
18038	YS	"SE,How8"	E
18039	YS	"SE,How9"	E
18040	YS	"SE,How10"	E
18041	YS	"SE,How11"	E
18042	YS	"SE,Wei1"	E
18043	YS	"SE,Wei2"	E
18044	YS	"SE,Wei3"	E
18045	YS	"SE,Wei4"	E
18046	YS	"SE,Wei5"	E
18047	YS	"SE,Wei6"	E
18048	YS	"SE,Wei7"	E
18049	YS	"SE,Sn1"	E
18050	YS	"SE,Sn2"	E
18051	YS	"SE,Sn3"	E
18052	YS	"SE,Sn4"	E
18053	YS	"SE,Sn5"	E
18054	YS	"SE,Sn6"	E
18055	YS	"SE,Sn7"	E
18056	YS	"SE,Sn8"	E
18057	YS	"SE,Sn9"	E
18058	YS	"SE,Sn10"	E
18059	YS	"SE,Dr1"	E
18060	YS	"SE,Dr2"	E
18061	YS	"SE,Dr3"	E
18062	YS	"SE,Dr4"	E
18063	YS	"SE,Dr5"	E
18064	YS	"SE,Dr6"	E
18065	YS	"SE,Wa1"	E
18066	YS	"SE,Wa2"	E
18067	YS	"SE,Wa3"	E
18068	YS	"SE,Wa4"	E
18069	YS	"SE,Wa5"	E
18070	YS	"SE,Wa6"	E
18071	YS	"SE,Wa7"	E
18072	YS	"SE,Wa8"	E
18073	YS	"SE,P1"	E
18074	YS	"SE,P2"	E
18075	YS	"SE,P3"	E
18076	YS	"SE,P4"	E
18077	YS	"SE,P5"	E
18078	YS	"SE,P6"	E
18079	YS	"SE,P7"	E
18080	YS	"SE,P8"	E
18081	YS	"SE,P9"	E
18082	YS	"SE,Hu1"	E
18083	YS	"SE,Hu2"	E
18084	YS	"SE,Hu3"	E
18085	YS	"SE,Hu4"	E
18086	YS	"SE,Hu5"	E
18087	YS	"SE,Hu6"	E
18088	YS	"SE,Hu7"	E
18089	YS	"SE,Hu8"	E
18090	YS	"SE,Tu1"	E
18091	YS	"SE,Tu2"	E
18092	YS	"SE,Tu3"	E
18093	YS	"SE,Tu4"	E
18094	YS	"SE,Tu5"	E
18095	YS	"SE,Tu6"	E
18096	YS	"SE,Tu7"	E
18097	YS	"SE,Tu8"	E
18098	YS	"SE,Bt1"	E
18099	YS	"SE,Bt2"	E
18100	YS	"SE,Bt3"	E
18101	YS	"SE,Bt4"	E
18102	YS	"SE,Bt5"	E
18103	YS	"SE,Bt6"	E
18104	YS	"SE,Bt7"	E
18105	YS	"SE,Bt8"	E
18106	YS	"SE,Bt9"	E
18107	YS	"SE,Sc1"	E
18108	YS	"SE,Sc2"	E
18109	YS	"SE,Sc3"	E
18110	YS	"SE,Sc4"	E
18111	YS	"SE,Sc5"	E
18112	YS	"SE,Sc6"	E
18113	YS	"SE,Sc7"	E
18114	YS	"SE,Sc8"	E
18115	YS	"SE,Sc9"	E
18116	YS	"SE,Sc10"	E
18117	YS	"SE,Ac1"	E
18118	YS	"SE,Ac2"	E
18119	YS	"SE,Ac3"	E
18120	YS	"SE,Ac4"	E
18121	YS	"SE,Ac5"	E
18122	YS	"SE,Ac6"	E
18123	YS	"SE,Ac7"	E
18124	YS	"SE,Ac8"	E
18125	YS	"SE,Ac9"	E
18126	YS	"SE,Ac10"	E
18127	YS	"SE,Ac11"	E
18128	YS	"SE,Ac12"	E
18129	YS	"SE,Th1"	E
18130	YS	"SE,Th2"	E
18131	YS	"SE,Th3"	E
18132	YS	"SE,Th4"	E
18133	YS	"SE,Th5"	E
18134	YS	"SE,Th6"	E
18135	YS	"SE,Th7"	E
18136	YS	"SE,Th8"	E
18137	YS	"SE,Th9"	E
18138	YS	"SE,Th10"	E
18139	YS	"SE,Th11"	E
18140	YS	"SE,Th12"	E
18141	YS	"SE,Th13"	E
18142	YS	"SE,Th14"	E
18143	YS	"SE,So1"	E
18144	YS	"SE,So2"	E
18145	YS	"SE,Mid1"	E
18146	YS	"SE,Mid2"	E
18147	YS	"SE,Mid3"	E
18148	YS	"SE,No1"	E
18149	YS	"SE,No2"	E
18150	YS	"SE,Hol1"	E
18151	YS	"SE,Hol2"	E
18152	YS	"SE,Hol3"	E
18153	YS	"SE,Hol4"	E
18154	YS	"SE,Hol5"	E
18155	YS	"SE,Hol6"	E
18156	YS	"SE,Hol7"	E
18157	YS	"SE,Hol8"	E
18158	YS	"SE,Hol9"	E
18159	YS	"SE,Hol10"	E
18160	YS	"SE,Hol11"	E
18161	YS	"SE,Hol12"	E
18162	YS	"SE,Hol13"	E
18163	YS	"SE,Hol14"	E
18164	YS	"SE,Hol15"	E
18165	YS	"SE,Hol16"	E
18166	YS	"SE,Hol17"	E
18167	YS	"SE,Hol18"	E
18168	YS	"SE,Hol19"	E
18169	YS	"SE,Hol20"	E
18170	YS	"SE,Hol21"	E
18171	YS	"SE,Hol22"	E
18172	YS	"SE,Hol23"	E
18173	YS	"SE,Hol24"	E
18174	YS	"SE,Hol25"	E
18175	YS	"SE,Hol26"	E
18179	ESS	"1,1"	E
18180	ESS	"1,2"	E
18181	ESS	"1,3"	E
18182	ESS	"1,4"	E
18183	ESS	"1,5"	E
18184	ESS	"1,6"	E
18185	ESS	"1,7"	E
18186	ESS	"1,8"	E
18187	ESS	"1,9"	E
18188	ESS	"1,10"	E
18189	ESS	"1,11"	E
18190	ESS	"1,12"	E
18191	ESS	"1,13"	E
18192	ESS	"1,13a"	E
18193	ESS	"1,14"	E
18194	ESS	"1,15"	E
18195	ESS	"1,16"	E
18196	ESS	"1,16a"	E
18197	ESS	"1,17"	E
18198	ESS	"1,17a"	E
18199	ESS	"1,18"	E
18200	ESS	"1,19"	E
18201	ESS	"1,20"	E
18202	ESS	"1,21"	E
18203	ESS	"1,21a"	E
18204	ESS	"1,22"	E
18205	ESS	"1,23"	E
18206	ESS	"1,24"	E
18207	ESS	"1,25"	E
18208	ESS	"1,26"	E
18209	ESS	"1,27"	E
18210	ESS	"1,28"	E
18211	ESS	"1,29"	E
18212	ESS	"1,30"	E
18213	ESS	"1,31"	E
18215	ESS	"2,1"	E
18216	ESS	"2,2"	E
18217	ESS	"2,3"	E
18218	ESS	"2,4"	E
18219	ESS	"2,5"	E
18220	ESS	"2,6"	E
18221	ESS	"2,7"	E
18222	ESS	"2,8"	E
18223	ESS	"2,9"	E
18226	ESS	"3,1"	E
18227	ESS	"3,2"	E
18228	ESS	"3,3"	E
18229	ESS	"3,4"	E
18230	ESS	"3,5"	E
18231	ESS	"3,6"	E
18232	ESS	"3,7"	E
18233	ESS	"3,8"	E
18234	ESS	"3,9"	E
18235	ESS	"3,10"	E
18236	ESS	"3,11"	E
18237	ESS	"3,12"	E
18238	ESS	"3,13"	E
18239	ESS	"3,14"	E
18240	ESS	"3,15"	E
18241	ESS	"3,16"	E
18243	ESS	"4,1"	E
18244	ESS	"4,2"	E
18245	ESS	"4,3"	E
18246	ESS	"4,4"	E
18247	ESS	"4,5"	E
18248	ESS	"4,6"	E
18249	ESS	"4,7"	E
18250	ESS	"4,8"	E
18251	ESS	"4,9"	E
18252	ESS	"4,10"	E
18253	ESS	"4,11"	E
18254	ESS	"4,12"	E
18255	ESS	"4,13"	E
18256	ESS	"4,14"	E
18257	ESS	"4,15"	E
18258	ESS	"4,16"	E
18259	ESS	"4,17"	E
18260	ESS	"4,18"	E
18262	ESS	"5,1"	E
18263	ESS	"5,2"	E
18264	ESS	"5,3"	E
18265	ESS	"5,4"	E
18266	ESS	"5,5"	E
18267	ESS	"5,6"	E
18268	ESS	"5,7"	E
18269	ESS	"5,8"	E
18270	ESS	"5,9"	E
18271	ESS	"5,10"	E
18272	ESS	"5,11"	E
18273	ESS	"5,12"	E
18275	ESS	"6,1"	E
18276	ESS	"6,2"	E
18277	ESS	"6,3"	E
18278	ESS	"6,4"	E
18279	ESS	"6,5"	E
18280	ESS	"6,6"	E
18281	ESS	"6,7"	E
18282	ESS	"6,8"	E
18283	ESS	"6,9"	E
18284	ESS	"6,10"	E
18285	ESS	"6,11"	E
18286	ESS	"6,12"	E
18287	ESS	"6,13"	E
18288	ESS	"6,14"	E
18289	ESS	"6,15"	E
18291	ESS	"7,1"	E
18293	ESS	"8,1"	E
18294	ESS	"8,2"	E
18295	ESS	"8,3"	E
18296	ESS	"8,4"	E
18297	ESS	"8,5"	E
18298	ESS	"8,6"	E
18299	ESS	"8,7"	E
18300	ESS	"8,8"	E
18301	ESS	"8,9"	E
18302	ESS	"8,10"	E
18303	ESS	"8,11"	E
18306	ESS	"9,1"	E
18307	ESS	"9,2"	E
18308	ESS	"9,3"	E
18309	ESS	"9,4"	E
18310	ESS	"9,5"	E
18311	ESS	"9,6"	E
18312	ESS	"9,7"	E
18313	ESS	"9,8"	E
18314	ESS	"9,9"	E
18315	ESS	"9,10"	E
18316	ESS	"9,11"	E
18317	ESS	"9,12"	E
18318	ESS	"9,13"	E
18319	ESS	"9,14"	E
18321	ESS	"10,1"	E
18322	ESS	"10,2"	E
18323	ESS	"10,3"	E
18324	ESS	"10,4"	E
18325	ESS	"10,5"	E
18327	ESS	"11,1"	E
18328	ESS	"11,2"	E
18329	ESS	"11,3"	E
18330	ESS	"11,4"	E
18331	ESS	"11,5"	E
18332	ESS	"11,6"	E
18333	ESS	"11,7"	E
18334	ESS	"11,8"	E
18336	ESS	"12,1"	E
18338	ESS	"13,1"	E
18339	ESS	"13,2"	E
18341	ESS	"14,1"	E
18342	ESS	"14,2"	E
18343	ESS	"14,3"	E
18344	ESS	"14,4"	E
18345	ESS	"14,5"	E
18346	ESS	"14,6"	E
18347	ESS	"14,7"	E
18349	ESS	"15,1"	E
18350	ESS	"15,2"	E
18352	ESS	"16,1"	E
18354	ESS	"17,1"	E
18355	ESS	"17,2"	E
18357	ESS	"18,1"	E
18358	ESS	"18,2"	E
18359	ESS	"18,3"	E
18360	ESS	"18,4"	E
18361	ESS	"18,5"	E
18362	ESS	"18,6"	E
18363	ESS	"18,7"	E
18364	ESS	"18,8"	E
18365	ESS	"18,9"	E
18366	ESS	"18,10"	E
18367	ESS	"18,11"	E
18368	ESS	"18,12"	E
18369	ESS	"18,13"	E
18370	ESS	"18,14"	E
18371	ESS	"18,15"	E
18372	ESS	"18,16"	E
18373	ESS	"18,17"	E
18374	ESS	"18,18"	E
18375	ESS	"18,19"	E
18376	ESS	"18,20"	E
18377	ESS	"18,21"	E
18378	ESS	"18,21a"	E
18379	ESS	"18,22"	E
18380	ESS	"18,23"	E
18381	ESS	"18,24"	E
18382	ESS	"18,25"	E
18383	ESS	"18,26"	E
18384	ESS	"18,27"	E
18385	ESS	"18,28"	E
18386	ESS	"18,29"	E
18387	ESS	"18,30"	E
18388	ESS	"18,31"	E
18389	ESS	"18,32"	E
18390	ESS	"18,33"	E
18391	ESS	"18,34"	E
18392	ESS	"18,35"	E
18393	ESS	"18,36"	E
18394	ESS	"18,37"	E
18395	ESS	"18,38"	E
18396	ESS	"18,39"	E
18397	ESS	"18,40"	E
18398	ESS	"18,41"	E
18399	ESS	"18,42"	E
18400	ESS	"18,43"	E
18401	ESS	"18,44"	E
18402	ESS	"18,45"	E
18404	ESS	"19,1"	E
18406	ESS	"20,1"	E
18407	ESS	"20,2"	E
18408	ESS	"20,3"	E
18409	ESS	"20,4"	E
18410	ESS	"20,5"	E
18411	ESS	"20,6"	E
18412	ESS	"20,7"	E
18413	ESS	"20,8"	E
18414	ESS	"20,9"	E
18415	ESS	"20,10"	E
18416	ESS	"20,11"	E
18417	ESS	"20,12"	E
18418	ESS	"20,13"	E
18419	ESS	"20,14"	E
18420	ESS	"20,15"	E
18421	ESS	"20,16"	E
18422	ESS	"20,17"	E
18423	ESS	"20,18"	E
18424	ESS	"20,19"	E
18425	ESS	"20,20"	E
18426	ESS	"20,21"	E
18427	ESS	"20,22"	E
18428	ESS	"20,23"	E
18429	ESS	"20,24"	E
18430	ESS	"20,25"	E
18431	ESS	"20,26"	E
18432	ESS	"20,27"	E
18433	ESS	"20,28"	E
18434	ESS	"20,29"	E
18435	ESS	"20,30"	E
18436	ESS	"20,31"	E
18437	ESS	"20,32"	E
18438	ESS	"20,33"	E
18439	ESS	"20,34"	E
18440	ESS	"20,35"	E
18441	ESS	"20,36"	E
18442	ESS	"20,37"	E
18443	ESS	"20,38"	E
18444	ESS	"20,39"	E
18445	ESS	"20,40"	E
18446	ESS	"20,41"	E
18447	ESS	"20,42"	E
18448	ESS	"20,43"	E
18449	ESS	"20,44"	E
18450	ESS	"20,45"	E
18451	ESS	"20,46"	E
18452	ESS	"20,47"	E
18453	ESS	"20,48"	E
18454	ESS	"20,49"	E
18455	ESS	"20,50"	E
18456	ESS	"20,51"	E
18457	ESS	"20,52"	E
18458	ESS	"20,53"	E
18459	ESS	"20,54"	E
18460	ESS	"20,55"	E
18461	ESS	"20,56"	E
18462	ESS	"20,57"	E
18463	ESS	"20,58"	E
18464	ESS	"20,59"	E
18465	ESS	"20,60"	E
18466	ESS	"20,61"	E
18467	ESS	"20,62"	E
18468	ESS	"20,63"	E
18469	ESS	"20,64"	E
18470	ESS	"20,65"	E
18471	ESS	"20,66"	E
18472	ESS	"20,67"	E
18473	ESS	"20,68"	E
18474	ESS	"20,69"	E
18475	ESS	"20,70"	E
18476	ESS	"20,71"	E
18477	ESS	"20,72"	E
18478	ESS	"20,73"	E
18479	ESS	"20,74"	E
18480	ESS	"20,75"	E
18481	ESS	"20,76"	E
18482	ESS	"20,77"	E
18483	ESS	"20,78"	E
18484	ESS	"20,79"	E
18485	ESS	"20,80"	E
18487	ESS	"21,1"	E
18488	ESS	"21,2"	E
18489	ESS	"21,3"	E
18490	ESS	"21,4"	E
18491	ESS	"21,5"	E
18492	ESS	"21,6"	E
18493	ESS	"21,7"	E
18494	ESS	"21,8"	E
18495	ESS	"21,9"	E
18496	ESS	"21,10"	E
18497	ESS	"21,11"	E
18498	ESS	"21,12"	E
18500	ESS	"22,1"	E
18501	ESS	"22,2"	E
18502	ESS	"22,3"	E
18503	ESS	"22,4"	E
18504	ESS	"22,5"	E
18505	ESS	"22,6"	E
18506	ESS	"22,7"	E
18507	ESS	"22,8"	E
18508	ESS	"22,9"	E
18509	ESS	"22,10"	E
18510	ESS	"22,11"	E
18511	ESS	"22,12"	E
18512	ESS	"22,13"	E
18513	ESS	"22,14"	E
18514	ESS	"22,15"	E
18515	ESS	"22,16"	E
18516	ESS	"22,17"	E
18517	ESS	"22,18"	E
18518	ESS	"22,19"	E
18519	ESS	"22,20"	E
18520	ESS	"22,21"	E
18521	ESS	"22,22"	E
18522	ESS	"22,23"	E
18523	ESS	"22,24"	E
18525	ESS	"23,1"	E
18526	ESS	"23,2"	E
18527	ESS	"23,3"	E
18528	ESS	"23,4"	E
18529	ESS	"23,5"	E
18530	ESS	"23,6"	E
18531	ESS	"23,7"	E
18532	ESS	"23,8"	E
18533	ESS	"23,9"	E
18534	ESS	"23,10"	E
18535	ESS	"23,11"	E
18536	ESS	"23,12"	E
18537	ESS	"23,13"	E
18538	ESS	"23,14"	E
18539	ESS	"23,15"	E
18540	ESS	"23,16"	E
18541	ESS	"23,17"	E
18542	ESS	"23,18"	E
18543	ESS	"23,19"	E
18544	ESS	"23,20"	E
18545	ESS	"23,21"	E
18546	ESS	"23,22"	E
18547	ESS	"23,23"	E
18548	ESS	"23,24"	E
18549	ESS	"23,25"	E
18550	ESS	"23,26"	E
18551	ESS	"23,27"	E
18552	ESS	"23,28"	E
18553	ESS	"23,29"	E
18554	ESS	"23,30"	E
18555	ESS	"23,31"	E
18556	ESS	"23,32"	E
18557	ESS	"23,33"	E
18558	ESS	"23,34"	E
18559	ESS	"23,35"	E
18560	ESS	"23,36"	E
18561	ESS	"23,37"	E
18562	ESS	"23,38"	E
18563	ESS	"23,39"	E
18564	ESS	"23,40"	E
18565	ESS	"23,41"	E
18566	ESS	"23,42"	E
18567	ESS	"23,43"	E
18569	ESS	"24,1"	E
18570	ESS	"24,2"	E
18571	ESS	"24,3"	E
18572	ESS	"24,4"	E
18573	ESS	"24,5"	E
18574	ESS	"24,6"	E
18575	ESS	"24,7"	E
18576	ESS	"24,8"	E
18577	ESS	"24,9"	E
18578	ESS	"24,10"	E
18579	ESS	"24,11"	E
18580	ESS	"24,12"	E
18581	ESS	"24,13"	E
18582	ESS	"24,14"	E
18583	ESS	"24,15"	E
18584	ESS	"24,16"	E
18585	ESS	"24,17"	E
18586	ESS	"24,18"	E
18587	ESS	"24,19"	E
18588	ESS	"24,20"	E
18589	ESS	"24,21"	E
18590	ESS	"24,22"	E
18591	ESS	"24,23"	E
18592	ESS	"24,24"	E
18593	ESS	"24,25"	E
18594	ESS	"24,26"	E
18595	ESS	"24,27"	E
18596	ESS	"24,28"	E
18597	ESS	"24,29"	E
18598	ESS	"24,30"	E
18599	ESS	"24,31"	E
18600	ESS	"24,32"	E
18601	ESS	"24,33"	E
18602	ESS	"24,34"	E
18603	ESS	"24,35"	E
18604	ESS	"24,36"	E
18605	ESS	"24,37"	E
18606	ESS	"24,38"	E
18607	ESS	"24,39"	E
18608	ESS	"24,40"	E
18609	ESS	"24,41"	E
18610	ESS	"24,41a"	E
18611	ESS	"24,42"	E
18612	ESS	"24,43"	E
18613	ESS	"24,44"	E
18614	ESS	"24,45"	E
18615	ESS	"24,46"	E
18616	ESS	"24,47"	E
18617	ESS	"24,48"	E
18618	ESS	"24,49"	E
18619	ESS	"24,50"	E
18620	ESS	"24,51"	E
18621	ESS	"24,52"	E
18622	ESS	"24,53"	E
18623	ESS	"24,54"	E
18624	ESS	"24,55"	E
18625	ESS	"24,56"	E
18626	ESS	"24,57"	E
18627	ESS	"24,58"	E
18628	ESS	"24,59"	E
18629	ESS	"24,60"	E
18630	ESS	"24,61"	E
18631	ESS	"24,62"	E
18632	ESS	"24,63"	E
18633	ESS	"24,64"	E
18634	ESS	"24,65"	E
18635	ESS	"24,66"	E
18636	ESS	"24,67"	E
18638	ESS	"25,1"	E
18639	ESS	"25,2"	E
18640	ESS	"25,3"	E
18641	ESS	"25,4"	E
18642	ESS	"25,5"	E
18643	ESS	"25,6"	E
18644	ESS	"25,7"	E
18645	ESS	"25,8"	E
18646	ESS	"25,9"	E
18647	ESS	"25,10"	E
18648	ESS	"25,11"	E
18649	ESS	"25,12"	E
18650	ESS	"25,13"	E
18651	ESS	"25,14"	E
18652	ESS	"25,15"	E
18653	ESS	"25,16"	E
18654	ESS	"25,17"	E
18655	ESS	"25,18"	E
18656	ESS	"25,19"	E
18657	ESS	"25,20"	E
18658	ESS	"25,21"	E
18659	ESS	"25,22"	E
18660	ESS	"25,23"	E
18661	ESS	"25,24"	E
18662	ESS	"25,25"	E
18663	ESS	"25,26"	E
18665	ESS	"26,1"	E
18666	ESS	"26,2"	E
18667	ESS	"26,3"	E
18668	ESS	"26,4"	E
18669	ESS	"26,5"	E
18671	ESS	"27,1"	E
18672	ESS	"27,2"	E
18673	ESS	"27,3"	E
18674	ESS	"27,4"	E
18675	ESS	"27,5"	E
18676	ESS	"27,6"	E
18677	ESS	"27,7"	E
18678	ESS	"27,8"	E
18679	ESS	"27,9"	E
18680	ESS	"27,10"	E
18681	ESS	"27,11"	E
18682	ESS	"27,12"	E
18683	ESS	"27,13"	E
18684	ESS	"27,14"	E
18685	ESS	"27,15"	E
18686	ESS	"27,16"	E
18687	ESS	"27,17"	E
18688	ESS	"27,18"	E
18690	ESS	"28,1"	E
18691	ESS	"28,2"	E
18692	ESS	"28,3"	E
18693	ESS	"28,4"	E
18694	ESS	"28,5"	E
18695	ESS	"28,6"	E
18696	ESS	"28,7"	E
18697	ESS	"28,8"	E
18698	ESS	"28,9"	E
18699	ESS	"28,10"	E
18700	ESS	"28,11"	E
18701	ESS	"28,12"	E
18702	ESS	"28,13"	E
18703	ESS	"28,14"	E
18704	ESS	"28,15"	E
18705	ESS	"28,16"	E
18706	ESS	"28,17"	E
18707	ESS	"28,18"	E
18709	ESS	"29,1"	E
18710	ESS	"29,2"	E
18711	ESS	"29,3"	E
18712	ESS	"29,4"	E
18713	ESS	"29,5"	E
18715	ESS	"30,1"	E
18716	ESS	"30,2"	E
18717	ESS	"30,3"	E
18718	ESS	"30,4"	E
18719	ESS	"30,5"	E
18720	ESS	"30,6"	E
18721	ESS	"30,7"	E
18722	ESS	"30,8"	E
18723	ESS	"30,9"	E
18724	ESS	"30,10"	E
18725	ESS	"30,11"	E
18726	ESS	"30,12"	E
18727	ESS	"30,13"	E
18728	ESS	"30,14"	E
18729	ESS	"30,15"	E
18730	ESS	"30,16"	E
18731	ESS	"30,17"	E
18732	ESS	"30,18"	E
18733	ESS	"30,19"	E
18734	ESS	"30,20"	E
18735	ESS	"30,21"	E
18736	ESS	"30,22"	E
18737	ESS	"30,23"	E
18738	ESS	"30,24"	E
18739	ESS	"30,25"	E
18740	ESS	"30,26"	E
18741	ESS	"30,27"	E
18742	ESS	"30,28"	E
18743	ESS	"30,29"	E
18744	ESS	"30,30"	E
18745	ESS	"30,31"	E
18746	ESS	"30,32"	E
18747	ESS	"30,33"	E
18748	ESS	"30,34"	E
18749	ESS	"30,35"	E
18750	ESS	"30,36"	E
18751	ESS	"30,37"	E
18752	ESS	"30,38"	E
18753	ESS	"30,39"	E
18754	ESS	"30,40"	E
18755	ESS	"30,41"	E
18756	ESS	"30,42"	E
18757	ESS	"30,43"	E
18758	ESS	"30,44"	E
18759	ESS	"30,45"	E
18760	ESS	"30,46"	E
18761	ESS	"30,47"	E
18762	ESS	"30,48"	E
18763	ESS	"30,49"	E
18764	ESS	"30,50"	E
18765	ESS	"30,51"	E
18767	ESS	"31,1"	E
18769	ESS	"32,1"	E
18770	ESS	"32,2"	E
18771	ESS	"32,3"	E
18772	ESS	"32,4"	E
18773	ESS	"32,5"	E
18774	ESS	"32,6"	E
18775	ESS	"32,7"	E
18776	ESS	"32,8"	E
18777	ESS	"32,9"	E
18778	ESS	"32,10"	E
18779	ESS	"32,11"	E
18780	ESS	"32,12"	E
18781	ESS	"32,13"	E
18782	ESS	"32,14"	E
18783	ESS	"32,15"	E
18784	ESS	"32,16"	E
18785	ESS	"32,17"	E
18786	ESS	"32,18"	E
18787	ESS	"32,19"	E
18788	ESS	"32,20"	E
18789	ESS	"32,21"	E
18790	ESS	"32,22"	E
18791	ESS	"32,23"	E
18792	ESS	"32,24"	E
18793	ESS	"32,25"	E
18794	ESS	"32,26"	E
18795	ESS	"32,27"	E
18796	ESS	"32,28"	E
18797	ESS	"32,29"	E
18798	ESS	"32,30"	E
18799	ESS	"32,31"	E
18800	ESS	"32,32"	E
18801	ESS	"32,33"	E
18802	ESS	"32,34"	E
18803	ESS	"32,35"	E
18804	ESS	"32,36"	E
18805	ESS	"32,37"	E
18806	ESS	"32,38"	E
18807	ESS	"32,38a"	E
18808	ESS	"32,39"	E
18809	ESS	"32,40"	E
18810	ESS	"32,41"	E
18811	ESS	"32,42"	E
18812	ESS	"32,43"	E
18813	ESS	"32,44"	E
18814	ESS	"32,45"	E
18816	ESS	"33,1"	E
18817	ESS	"33,2"	E
18818	ESS	"33,3"	E
18819	ESS	"33,4"	E
18820	ESS	"33,5"	E
18821	ESS	"33,6"	E
18822	ESS	"33,7"	E
18823	ESS	"33,8"	E
18824	ESS	"33,9"	E
18825	ESS	"33,10"	E
18826	ESS	"33,11"	E
18827	ESS	"33,12"	E
18828	ESS	"33,13"	E
18829	ESS	"33,14"	E
18830	ESS	"33,15"	E
18831	ESS	"33,16"	E
18832	ESS	"33,17"	E
18833	ESS	"33,18"	E
18834	ESS	"33,19"	E
18835	ESS	"33,20"	E
18836	ESS	"33,21"	E
18837	ESS	"33,22"	E
18838	ESS	"33,23"	E
18840	ESS	"34,1"	E
18841	ESS	"34,2"	E
18842	ESS	"34,3"	E
18843	ESS	"34,4"	E
18844	ESS	"34,5"	E
18845	ESS	"34,6"	E
18846	ESS	"34,7"	E
18847	ESS	"34,8"	E
18848	ESS	"34,9"	E
18849	ESS	"34,10"	E
18850	ESS	"34,11"	E
18851	ESS	"34,12"	E
18852	ESS	"34,13"	E
18853	ESS	"34,14"	E
18854	ESS	"34,15"	E
18855	ESS	"34,16"	E
18856	ESS	"34,17"	E
18857	ESS	"34,18"	E
18858	ESS	"34,19"	E
18859	ESS	"34,20"	E
18860	ESS	"34,21"	E
18861	ESS	"34,22"	E
18862	ESS	"34,23"	E
18863	ESS	"34,24"	E
18864	ESS	"34,25"	E
18865	ESS	"34,26"	E
18866	ESS	"34,27"	E
18867	ESS	"34,28"	E
18868	ESS	"34,29"	E
18869	ESS	"34,30"	E
18870	ESS	"34,31"	E
18871	ESS	"34,32"	E
18872	ESS	"34,33"	E
18873	ESS	"34,34"	E
18874	ESS	"34,35"	E
18875	ESS	"34,36"	E
18876	ESS	"34,37"	E
18878	ESS	"35,1"	E
18879	ESS	"35,2"	E
18880	ESS	"35,3"	E
18881	ESS	"35,4"	E
18882	ESS	"35,5"	E
18883	ESS	"35,6"	E
18884	ESS	"35,7"	E
18885	ESS	"35,8"	E
18886	ESS	"35,9"	E
18887	ESS	"35,10"	E
18888	ESS	"35,11"	E
18889	ESS	"35,12"	E
18890	ESS	"35,13"	E
18891	ESS	"35,14"	E
18893	ESS	"36,1"	E
18894	ESS	"36,2"	E
18895	ESS	"36,3"	E
18896	ESS	"36,4"	E
18897	ESS	"36,5"	E
18898	ESS	"36,6"	E
18899	ESS	"36,7"	E
18900	ESS	"36,8"	E
18901	ESS	"36,9"	E
18902	ESS	"36,10"	E
18903	ESS	"36,11"	E
18904	ESS	"36,12"	E
18906	ESS	"37,1"	E
18907	ESS	"37,2"	E
18908	ESS	"37,3"	E
18909	ESS	"37,4"	E
18910	ESS	"37,5"	E
18911	ESS	"37,6"	E
18912	ESS	"37,7"	E
18913	ESS	"37,8"	E
18914	ESS	"37,9"	E
18915	ESS	"37,10"	E
18916	ESS	"37,11"	E
18917	ESS	"37,12"	E
18918	ESS	"37,13"	E
18919	ESS	"37,14"	E
18920	ESS	"37,15"	E
18921	ESS	"37,16"	E
18922	ESS	"37,17"	E
18923	ESS	"37,18"	E
18924	ESS	"37,19"	E
18925	ESS	"37,20"	E
18927	ESS	"38,1"	E
18928	ESS	"38,2"	E
18929	ESS	"38,3"	E
18930	ESS	"38,4"	E
18931	ESS	"38,5"	E
18932	ESS	"38,6"	E
18933	ESS	"38,7"	E
18934	ESS	"38,8"	E
18936	ESS	"39,1"	E
18937	ESS	"39,2"	E
18938	ESS	"39,3"	E
18939	ESS	"39,4"	E
18940	ESS	"39,5"	E
18941	ESS	"39,6"	E
18942	ESS	"39,7"	E
18943	ESS	"39,8"	E
18944	ESS	"39,9"	E
18945	ESS	"39,10"	E
18946	ESS	"39,11"	E
18947	ESS	"39,12"	E
18949	ESS	"40,1"	E
18950	ESS	"40,2"	E
18951	ESS	"40,3"	E
18952	ESS	"40,4"	E
18953	ESS	"40,5"	E
18954	ESS	"40,6"	E
18955	ESS	"40,7"	E
18956	ESS	"40,8"	E
18957	ESS	"40,9"	E
18959	ESS	"41,1"	E
18960	ESS	"41,2"	E
18961	ESS	"41,3"	E
18962	ESS	"41,4"	E
18963	ESS	"41,5"	E
18964	ESS	"41,6"	E
18965	ESS	"41,7"	E
18966	ESS	"41,8"	E
18967	ESS	"41,9"	E
18968	ESS	"41,10"	E
18969	ESS	"41,11"	E
18970	ESS	"41,12"	E
18972	ESS	"42,1"	E
18973	ESS	"42,2"	E
18974	ESS	"42,3"	E
18975	ESS	"42,4"	E
18976	ESS	"42,5"	E
18977	ESS	"42,6"	E
18978	ESS	"42,7"	E
18979	ESS	"42,8"	E
18980	ESS	"42,9"	E
18982	ESS	"43,1"	E
18983	ESS	"43,2"	E
18984	ESS	"43,3"	E
18985	ESS	"43,4"	E
18986	ESS	"43,5"	E
18987	ESS	"43,6"	E
18989	ESS	"44,1"	E
18990	ESS	"44,2"	E
18991	ESS	"44,3"	E
