hundred,unique_id,tot_val_1524,tot_val_1543,tot_val_1581,tot_val_1674,count_1524,count_1543,count_1581,count_1674,max_val_1524,max_val_1543,max_val_1581,max_val_1674,surname_1524,surname_1543,surname_1581,surname_1674,unique_treatment_1524,unique_treatment_1543,unique_treatment_1581,unique_treatment_1674,unique_control_1524,unique_control_1543,unique_control_1581,unique_control_1674,avg_val_1524,avg_val_1543,avg_val_1581,avg_val_1674,tot_val_1840,count_1840,max_val_1840,surname_1840,unique_treatment_1840,unique_control_1840,avg_val_1840
Haytor,31986,,,3.0,1.0,,,1.0,1.0,,,3.0,1.0,,,Sweetland,Sweetland,,,0.0,0.0,,,0.0,0.0,,,3.0,1.0,,,,,,,
Haytor,32061,,,,1.0,,,,1.0,,,,1.0,,,,Deeble,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Haytor,32066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,8.0,Hellier,0.0,0.0,8.0
Haytor,32172,9.0,4.0,,,4.0,1.0,,,3.0,4.0,,,Bryan,Bryan,,,0.0,0.0,,,0.0,0.0,,,2.25,4.0,,,,,,,,,
Haytor,32177,,,,7.0,,,,2.0,,,,5.0,,,,Rennolds,,,,0.0,,,,0.0,,,,3.5,,,,,,,
Haytor,32220,,3.0,13.0,2.0,,3.0,4.0,2.0,,1.0,5.0,1.0,,Will,Will,Will,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,3.25,1.0,,,,,,,
Haytor,32238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,1.0,122.0,Tryer,0.0,0.0,122.0
Haytor,32290,2.0,,,,1.0,,,,2.0,,,,Sheppard,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Haytor,32303,,,,8.0,,,,4.0,,,,2.0,,,,Shapley,,,,0.0,,,,0.0,,,,2.0,6126.0,32.0,866.0,Shapley,0.0,0.0,191.4375
Haytor,32322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3623.0,21.0,641.0,Yelland,0.0,0.0,172.52380952380952
Haytor,32336,,4.0,4.0,,,1.0,2.0,,,4.0,3.0,,,Badge,Badge,,,0.0,0.0,,,0.0,0.0,,,4.0,2.0,,,,,,,,
Haytor,32350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,1.0,120.0,Stable,0.0,0.0,120.0
Haytor,32391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,2.0,62.0,Gower,0.0,0.0,33.5
Haytor,32433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,Codd,0.0,0.0,4.0
Haytor,32441,10.0,14.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,10.0,3.0,2.0,Passe,Passe,Passe,Passe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.5,3.0,2.0,,,,,,,
Haytor,32454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,1.0,499.0,Wall,0.0,0.0,499.0
Haytor,32471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.0,18.0,301.0,Lawrence,0.0,0.0,83.94444444444444
Haytor,32513,,,,6.0,,,,3.0,,,,3.0,,,,Downing,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Haytor,32543,2.0,,,,1.0,,,,2.0,,,,Mugge,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Haytor,32574,,,,3.0,,,,1.0,,,,3.0,,,,Dorothy,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Haytor,32657,,,3.0,,,,1.0,,,,3.0,,,,Gee,,,,0.0,,,,0.0,,,,3.0,,371.0,3.0,203.0,Gee,0.0,0.0,123.66666666666667
Haytor,32665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,1.0,66.0,Richardson,0.0,0.0,66.0
Haytor,32671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,5.0,Bartholomew,0.0,0.0,3.0
Haytor,32712,,,7.0,,,,1.0,,,,7.0,,,,Grendon,,,,0.0,,,,0.0,,,,7.0,,,,,,,,
Haytor,32732,2.0,3.0,,,1.0,1.0,,,2.0,3.0,,,Farewell,Farewell,,,0.0,0.0,,,0.0,0.0,,,2.0,3.0,,,,,,,,,
Haytor,32734,,,,3.0,,,,1.0,,,,3.0,,,,Meadway,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Haytor,32800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.0,4.0,240.0,Dingle,0.0,0.0,114.0
Haytor,32817,,,,3.0,,,,1.0,,,,3.0,,,,Cleater,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Haytor,32821,,,,2.0,,,,2.0,,,,1.0,,,,Burrow,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Haytor,32843,,,,2.0,,,,1.0,,,,2.0,,,,Memory,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Haytor,32901,55.0,120.0,60.0,,10.0,12.0,14.0,,22.0,63.0,11.0,,Drewe,Drewe,Drewe,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.5,10.0,4.285714285714286,,,,,,,,
Haytor,32912,,1.0,,,,1.0,,,,1.0,,,,Gye,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Haytor,32937,,,,1.0,,,,1.0,,,,1.0,,,,Laney,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Haytor,32939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35802.0,85.0,1255.0,Foot,0.0,0.0,421.2
Haytor,32962,,9.0,,,,3.0,,,,5.0,,,,Millward,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Haytor,32981,,,19.0,,,,4.0,,,,8.0,,,,Steven,,,,0.0,,,,0.0,,,,4.75,,,,,,,,
Haytor,32986,,1.0,,,,1.0,,,,1.0,,,,Witte,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Haytor,33038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,9.0,Winson,0.0,0.0,9.0
Haytor,33063,,,,3.0,,,,1.0,,,,3.0,,,,Road,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Haytor,33064,,,3.0,,,,1.0,,,,3.0,,,,Heywood,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Haytor,33073,3.0,5.0,,,2.0,2.0,,,2.0,4.0,,,Lambell,Lambell,,,0.0,0.0,,,0.0,0.0,,,1.5,2.5,,,,,,,,,
Haytor,33157,,4.0,,,,4.0,,,,1.0,,,,Benet,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Haytor,33158,,2.0,,8.0,,1.0,,4.0,,2.0,,3.0,,Leer,,Leer,,0.0,,0.0,,0.0,,0.0,,2.0,,2.0,,,,,,,
Haytor,33159,,,,2.0,,,,1.0,,,,2.0,,,,Champ,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Haytor,33161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,6.0,10.0,Langler,0.0,0.0,4.666666666666667
Haytor,33179,,,,3.0,,,,1.0,,,,3.0,,,,Pascoe,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Haytor,33244,27.0,11.0,23.0,,9.0,2.0,5.0,,12.0,10.0,6.0,,Cowle,Cowle,Cowle,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,5.5,4.6,,,,,,,,
Haytor,33271,93.33333333333333,55.0,20.0,6.0,16.0,11.0,5.0,5.0,60.0,20.0,6.0,2.0,Webber,Webber,Webber,Webber,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.833333333333333,5.0,4.0,1.2,73.0,7.0,23.0,Webber,0.0,1.0,10.428571428571429
Haytor,33283,,,12.0,,,,2.0,,,,6.0,,,,Ridgway,,,,0.0,,,,0.0,,,,6.0,,,,,,,,
Haytor,33305,,10.0,,4.0,,1.0,,2.0,,10.0,,2.0,,Alford,,Alford,,0.0,,0.0,,0.0,,0.0,,10.0,,2.0,,,,,,,
Haytor,33325,3.0,3.0,,,1.0,2.0,,,3.0,2.0,,,Richard,Richard,,,0.0,0.0,,,0.0,0.0,,,3.0,1.5,,,3853.0,18.0,491.0,Richard,0.0,0.0,214.05555555555554
Haytor,33342,,,,9.0,,,,6.0,,,,2.0,,,,Hoar,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Haytor,33357,,,,1.0,,,,1.0,,,,1.0,,,,Champernon,,,,1.0,,,,0.0,,,,1.0,,,,,,,
Haytor,33367,6.666666666666667,20.0,,,1.0,1.0,,,6.666666666666667,20.0,,,Gaverock,Gaverock,,,1.0,1.0,,,0.0,0.0,,,6.666666666666667,20.0,,,,,,,,,
Haytor,33368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,1.0,57.0,Watson,1.0,0.0,57.0
Haytor,33375,6.0,19.0,,,1.0,4.0,,,6.0,14.0,,,Mayne,Mayne,,,1.0,1.0,,,0.0,0.0,,,6.0,4.75,,,,,,,,,
Haytor,33381,,,,14.0,,,,4.0,,,,4.0,,,,Southcot,,,,1.0,,,,0.0,,,,3.5,,,,,,,
Haytor,33383,1.0,,3.0,,1.0,,1.0,,1.0,,3.0,,Wright,,Wright,,0.0,,0.0,,0.0,,0.0,,1.0,,3.0,,4080.0,14.0,528.0,Wright,0.0,0.0,291.42857142857144
Haytor,33385,,2.0,,3.0,,2.0,,1.0,,1.0,,3.0,,Butler,,Butler,,0.0,,0.0,,0.0,,0.0,,1.0,,3.0,,,,,,,
Haytor,33386,40.0,18.0,16.0,,6.0,10.0,4.0,,10.0,4.0,6.0,,Reve,Reve,Reve,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.666666666666667,1.8,4.0,,,,,,,,
Haytor,36321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3928.0,16.0,695.0,Hulme,0.0,0.0,245.5
Haytor,39058,13.0,,,,3.0,,,,8.0,,,,Mylward,,,,0.0,,,,0.0,,,,4.333333333333333,,,,,,,,,,
Haytor,39059,88.0,,,,6.0,,,,40.0,,,,Ilberd,,,,0.0,,,,0.0,,,,14.666666666666666,,,,,,,,,,
Haytor,39060,21.0,,,,4.0,,,,14.0,,,,Lewys,,,,0.0,,,,0.0,,,,5.25,,,,,,,,,,
Haytor,39061,54.0,,,,3.0,,,,50.0,,,,Gownam,,,,0.0,,,,0.0,,,,18.0,,,,,,,,,,
Haytor,39062,13.0,,,,4.0,,,,9.0,,,,Collyn,,,,0.0,,,,0.0,,,,3.25,,,,,,,,,,
Haytor,39063,19.333333333333336,,,,3.0,,,,14.0,,,,Vyncent,,,,0.0,,,,0.0,,,,6.4444444444444455,,,,,,,,,,
Haytor,39064,7.0,,,,2.0,,,,6.0,,,,Jacobbe,,,,0.0,,,,0.0,,,,3.5,,,,,,,,,,
Haytor,39065,8.0,,,,4.0,,,,4.0,,,,Hervy,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Haytor,39066,1.0,,,,1.0,,,,1.0,,,,Est,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39067,1.0,,,,1.0,,,,1.0,,,,Graynefeld,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39068,1.5,,,,1.0,,,,1.5,,,,Mansyll,,,,0.0,,,,0.0,,,,1.5,,,,,,,,,,
Haytor,39069,1.0,,,,1.0,,,,1.0,,,,Connytt,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39070,6.0,,,,1.0,,,,6.0,,,,Petewyll,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,,
Haytor,39071,2.0,,,,2.0,,,,1.0,,,,Blackealler,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39072,4.0,,,,2.0,,,,3.0,,,,Pawle,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Haytor,39073,36.66666666666667,,,,4.0,,,,26.666666666666668,,,,Froste,,,,0.0,,,,0.0,,,,9.166666666666668,,,,,,,,,,
Haytor,39074,12.0,,,,2.0,,,,10.0,,,,Mannyng,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,,
Haytor,39075,2.0,,,,2.0,,,,1.0,,,,Mannyng,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39076,71.0,,,,4.0,,,,40.0,,,,Babbe,,,,0.0,,,,0.0,,,,17.75,,,,,,,,,,
Haytor,39077,11.0,,,,2.0,,,,10.0,,,,Nicholl,,,,0.0,,,,0.0,,,,5.5,,,,,,,,,,
Haytor,39078,10.0,,,,1.0,,,,10.0,,,,Hilhay,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,,
Haytor,39079,5.333333333333333,,,,4.0,,,,2.0,,,,Lewys,,,,0.0,,,,0.0,,,,1.3333333333333333,,,,,,,,,,
Haytor,39080,21.0,,,,9.0,,,,6.0,,,,Mannyng,,,,0.0,,,,0.0,,,,2.3333333333333335,,,,,,,,,,
Haytor,39081,3.0,,,,2.0,,,,2.0,,,,Proute,,,,0.0,,,,0.0,,,,1.5,,,,,,,,,,
Haytor,39082,43.333333333333336,,,,6.0,,,,23.0,,,,Ronell,,,,0.0,,,,0.0,,,,7.222222222222222,,,,,,,,,,
Haytor,39083,3.0,,,,2.0,,,,2.0,,,,Flecher,,,,0.0,,,,0.0,,,,1.5,,,,,,,,,,
Haytor,39084,15.0,,,,8.0,,,,3.0,,,,Crockhyll,,,,0.0,,,,0.0,,,,1.875,,,,,,,,,,
Haytor,39085,1.0,,,,1.0,,,,1.0,,,,Phylypps,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39086,6.0,,,,1.0,,,,6.0,,,,Bartor,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,,
Haytor,39087,12.0,,,,4.0,,,,8.0,,,,Berde,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Haytor,39088,5.0,,,,3.0,,,,2.0,,,,Bobyshe,,,,0.0,,,,0.0,,,,1.6666666666666667,,,,,,,,,,
Haytor,39089,3.0,,,,2.0,,,,2.0,,,,Towyll,,,,0.0,,,,0.0,,,,1.5,,,,,,,,,,
Haytor,39090,3.333333333333333,,,,2.0,,,,2.0,,,,Towyll,,,,0.0,,,,0.0,,,,1.6666666666666665,,,,,,,,,,
Haytor,39091,19.0,,,,5.0,,,,10.0,,,,Berd,,,,0.0,,,,0.0,,,,3.8,,,,,,,,,,
Haytor,39092,5.0,,,,1.0,,,,5.0,,,,Bartour,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,,
Haytor,39093,1.0,,,,1.0,,,,1.0,,,,Jore,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39094,12.0,,,,2.0,,,,8.0,,,,Necke,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,,
Haytor,39095,1.3333333333333333,,,,1.0,,,,1.3333333333333333,,,,Wyllewid,,,,0.0,,,,0.0,,,,1.3333333333333333,,,,,,,,,,
Haytor,39096,3.0,,,,1.0,,,,3.0,,,,Renow,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Haytor,39097,2.0,,,,2.0,,,,1.0,,,,Phylypps,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39098,45.0,,,,3.0,,,,18.0,,,,Bartour,,,,0.0,,,,0.0,,,,15.0,,,,,,,,,,
Haytor,39099,29.0,,,,4.0,,,,20.0,,,,Wyll,,,,0.0,,,,0.0,,,,7.25,,,,,,,,,,
Haytor,39100,28.0,,,,6.0,,,,13.0,,,,Hode,,,,0.0,,,,0.0,,,,4.666666666666667,,,,,,,,,,
Haytor,39101,10.0,,,,1.0,,,,10.0,,,,Butlond,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,,
Haytor,39102,35.0,,,,3.0,,,,20.0,,,,Tokerman,,,,0.0,,,,0.0,,,,11.666666666666666,,,,,,,,,,
Haytor,39103,10.0,,,,1.0,,,,10.0,,,,Elyzandre,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,,
Haytor,39104,6.0,,,,1.0,,,,6.0,,,,Wolacomb,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,,
Haytor,39105,4.0,,,,2.0,,,,3.0,,,,Madyck,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Haytor,39106,4.0,,,,2.0,,,,3.0,,,,Hayward,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Haytor,39107,2.0,,,,1.0,,,,2.0,,,,Hycke,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Haytor,39108,1.0,,,,1.0,,,,1.0,,,,Vence,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39109,27.0,,,,3.0,,,,14.0,,,,Rowlond,,,,0.0,,,,0.0,,,,9.0,,,,,,,,,,
Haytor,39110,5.0,,,,2.0,,,,4.0,,,,Kyng,,,,0.0,,,,0.0,,,,2.5,,,,,,,,,,
Haytor,39111,16.0,,,,2.0,,,,8.0,,,,Wyndsore,,,,0.0,,,,0.0,,,,8.0,,,,,,,,,,
Haytor,39112,4.0,,,,1.0,,,,4.0,,,,Cholmore,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Haytor,39113,3.0,,,,1.0,,,,3.0,,,,Lacche,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Haytor,39114,5.0,,,,3.0,,,,3.0,,,,Lacche,,,,0.0,,,,0.0,,,,1.6666666666666667,,,,,,,,,,
Haytor,39115,1.5,,,,1.0,,,,1.5,,,,Byekford,,,,0.0,,,,0.0,,,,1.5,,,,,,,,,,
Haytor,39116,7.0,,,,3.0,,,,5.0,,,,Cholmore,,,,0.0,,,,0.0,,,,2.3333333333333335,,,,,,,,,,
Haytor,39117,1.0,,,,1.0,,,,1.0,,,,Chamblett,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39118,2.5,,,,2.0,,,,1.5,,,,Lytyltor,,,,0.0,,,,0.0,,,,1.25,,,,,,,,,,
Haytor,39119,1.0,,,,1.0,,,,1.0,,,,Langecock,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39120,4.0,,,,2.0,,,,2.0,,,,Stephyn,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Haytor,39121,22.33333333333333,,,,2.0,,,,20.33333333333333,,,,Deyman,,,,0.0,,,,0.0,,,,11.166666666666664,,,,,,,,,,
Haytor,39122,20.333333333333332,,,,5.0,,,,8.0,,,,Balkewyll,,,,0.0,,,,0.0,,,,4.066666666666666,,,,,,,,,,
Haytor,39123,3.5,,,,3.0,,,,1.5,,,,Pers,,,,0.0,,,,0.0,,,,1.1666666666666667,,,,,,,,,,
Haytor,39124,10.0,,,,1.0,,,,10.0,,,,Crossyng,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,,
Haytor,39125,24.0,,,,2.0,,,,16.0,,,,Crossyng,,,,0.0,,,,0.0,,,,12.0,,,,,,,,,,
Haytor,39126,40.0,,,,3.0,,,,23.0,,,,Balkewyll,,,,0.0,,,,0.0,,,,13.333333333333334,,,,,,,,,,
Haytor,39127,7.0,,,,1.0,,,,7.0,,,,Buryng,,,,0.0,,,,0.0,,,,7.0,,,,,,,,,,
Haytor,39128,22.0,,,,4.0,,,,8.0,,,,Beryman,,,,0.0,,,,0.0,,,,5.5,,,,,,,,,,
Haytor,39129,7.0,,,,2.0,,,,5.0,,,,Bynmore,,,,0.0,,,,0.0,,,,3.5,,,,,,,,,,
Haytor,39130,8.0,,,,2.0,,,,7.0,,,,Balkewyll,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Haytor,39131,2.333333333333333,,,,2.0,,,,1.3333333333333333,,,,Sperke,,,,0.0,,,,0.0,,,,1.1666666666666665,,,,,,,,,,
Haytor,39132,25.0,,,,4.0,,,,16.0,,,,Babbe,,,,0.0,,,,0.0,,,,6.25,,,,,,,,,,
Haytor,39133,1.0,,,,1.0,,,,1.0,,,,Debbyll,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39134,7.0,,,,2.0,,,,4.0,,,,Hayward,,,,0.0,,,,0.0,,,,3.5,,,,,,,,,,
Haytor,39135,1.0,,,,1.0,,,,1.0,,,,Cowlyng,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39136,7.0,,,,3.0,,,,3.0,,,,Fellyps,,,,0.0,,,,0.0,,,,2.3333333333333335,,,,,,,,,,
Haytor,39137,12.0,,,,5.0,,,,4.0,,,,Langecaster,,,,0.0,,,,0.0,,,,2.4,,,,,,,,,,
Haytor,39138,21.0,,,,5.0,,,,10.0,,,,Bone,,,,0.0,,,,0.0,,,,4.2,,,,,,,,,,
Haytor,39139,1.0,,,,1.0,,,,1.0,,,,Coporth,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39140,17.333333333333332,,,,4.0,,,,11.0,,,,Palke,,,,0.0,,,,0.0,,,,4.333333333333333,,,,,,,,,,
Haytor,39141,8.0,,,,3.0,,,,6.0,,,,Deymon,,,,0.0,,,,0.0,,,,2.6666666666666665,,,,,,,,,,
Haytor,39142,7.0,,,,1.0,,,,7.0,,,,Skott,,,,0.0,,,,0.0,,,,7.0,,,,,,,,,,
Haytor,39143,2.333333333333333,,,,1.0,,,,2.333333333333333,,,,Jaynjun,,,,0.0,,,,0.0,,,,2.333333333333333,,,,,,,,,,
Haytor,39144,11.0,,,,3.0,,,,7.0,,,,Whitehere,,,,0.0,,,,0.0,,,,3.6666666666666665,,,,,,,,,,
Haytor,39145,12.0,,,,3.0,,,,8.0,,,,Deyman,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Haytor,39146,55.33333333333333,,,,12.0,,,,10.0,,,,Bolly,,,,0.0,,,,0.0,,,,4.611111111111111,,,,,,,,,,
Haytor,39147,43.0,,,,7.0,,,,20.0,,,,Knollyng,,,,0.0,,,,0.0,,,,6.142857142857143,,,,,,,,,,
Haytor,39148,22.0,,,,3.0,,,,15.0,,,,Walshe,,,,0.0,,,,0.0,,,,7.333333333333333,,,,,,,,,,
Haytor,39149,2.0,,,,2.0,,,,1.0,,,,Balkewyll,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39150,1.0,,,,1.0,,,,1.0,,,,Pulcheford,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39151,30.0,,,,5.0,,,,14.0,,,,Badford,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,,
Haytor,39152,13.0,,,,1.0,,,,13.0,,,,Goswyll,,,,0.0,,,,0.0,,,,13.0,,,,,,,,,,
Haytor,39153,41.0,,,,2.0,,,,40.0,,,,Cullyn,,,,0.0,,,,0.0,,,,20.5,,,,,,,,,,
Haytor,39154,11.5,,,,6.0,,,,3.5,,,,Deyman,,,,0.0,,,,0.0,,,,1.9166666666666667,,,,,,,,,,
Haytor,39155,1.0,,,,1.0,,,,1.0,,,,Polforth,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39156,3.0,,,,3.0,,,,1.0,,,,Byckeham,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39157,4.0,,,,3.0,,,,2.0,,,,Walshe,,,,0.0,,,,0.0,,,,1.3333333333333333,,,,,,,,,,
Haytor,39158,23.0,,,,2.0,,,,16.0,,,,Felypps,,,,0.0,,,,0.0,,,,11.5,,,,,,,,,,
Haytor,39159,12.666666666666666,,,,3.0,,,,8.0,,,,Walys,,,,0.0,,,,0.0,,,,4.222222222222222,,,,,,,,,,
Haytor,39160,23.0,,,,4.0,,,,8.0,,,,Bonde,,,,0.0,,,,0.0,,,,5.75,,,,,,,,,,
Haytor,39161,24.333333333333336,,,,3.0,,,,13.333333333333334,,,,Langedon,,,,0.0,,,,0.0,,,,8.111111111111112,,,,,,,,,,
Haytor,39162,51.0,,,,2.0,,,,50.0,,,,Byckeford,,,,0.0,,,,0.0,,,,25.5,,,,,,,,,,
Haytor,39163,10.0,,,,1.0,,,,10.0,,,,Roode,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,,
Haytor,39164,52.666666666666664,,,,8.0,,,,30.0,,,,Rondell,,,,0.0,,,,0.0,,,,6.583333333333333,,,,,,,,,,
Haytor,39165,7.0,,,,2.0,,,,6.0,,,,Berd,,,,0.0,,,,0.0,,,,3.5,,,,,,,,,,
Haytor,39166,5.0,,,,2.0,,,,4.0,,,,Byckeford,,,,0.0,,,,0.0,,,,2.5,,,,,,,,,,
Haytor,39167,32.333333333333336,,,,6.0,,,,12.0,,,,Bartor,,,,0.0,,,,0.0,,,,5.388888888888889,,,,,,,,,,
Haytor,39168,22.0,,,,4.0,,,,15.0,,,,Lyell,,,,0.0,,,,0.0,,,,5.5,,,,,,,,,,
Haytor,39169,9.0,,,,3.0,,,,7.0,,,,Carell,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Haytor,39170,3.0,,,,1.0,,,,3.0,,,,Wychehals,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Haytor,39171,9.0,,,,3.0,,,,6.0,,,,Lucye,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Haytor,39172,1.0,,,,1.0,,,,1.0,,,,Feyrewell,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39178,5.0,,,,1.0,,,,5.0,,,,Wethycombe,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,,
Haytor,39179,20.0,,,,1.0,,,,20.0,,,,Wyndeatte,,,,0.0,,,,0.0,,,,20.0,,,,,,,,,,
Haytor,39180,47.125,,,,11.0,,,,22.0,,,,Kyng,,,,0.0,,,,0.0,,,,4.284090909090909,,,,,,,,,,
Haytor,39181,1.5,,,,1.0,,,,1.5,,,,Wyndeatesen,,,,0.0,,,,0.0,,,,1.5,,,,,,,,,,
Haytor,39182,64.5,,,,7.0,,,,23.0,,,,Wyndeate,,,,0.0,,,,0.0,,,,9.214285714285714,,,,,,,,,,
Haytor,39183,18.0,,,,4.0,,,,8.0,,,,Hyll,,,,0.0,,,,0.0,,,,4.5,,,,,,,,,,
Haytor,39184,2.0,,,,1.0,,,,2.0,,,,Scose,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Haytor,39185,22.0,,,,5.0,,,,6.0,,,,Bobyche,,,,0.0,,,,0.0,,,,4.4,,,,,,,,,,
Haytor,39186,2.0,,,,2.0,,,,1.0,,,,Wolcombe,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39187,2.0,,,,1.0,,,,2.0,,,,Cred,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Haytor,39188,11.0,,,,2.0,,,,10.0,,,,Cred,,,,0.0,,,,0.0,,,,5.5,,,,,,,,,,
Haytor,39189,7.0,,,,2.0,,,,6.0,,,,Byckeford,,,,0.0,,,,0.0,,,,3.5,,,,,,,,,,
Haytor,39190,1.0,,,,1.0,,,,1.0,,,,Goteham,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Haytor,39191,48.0,,,,17.0,,,,6.0,,,,Goteham,,,,0.0,,,,0.0,,,,2.823529411764706,,,,,,,,,,
Haytor,39222,47.0,,,,4.0,,,,33.0,,,,Martyn,,,,0.0,,,,0.0,,,,11.75,,,,,,,,,,
Haytor,39223,38.333333333333336,,,,8.0,,,,13.333333333333334,,,,Olyver,,,,0.0,,,,0.0,,,,4.791666666666667,,,,,,,,,,
Haytor,39224,29.666666666666664,,,,3.0,,,,15.0,,,,Bawman,,,,0.0,,,,0.0,,,,9.888888888888888,,,,,,,,,,
Haytor,39225,6.0,,,,1.0,,,,6.0,,,,Pethryn,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,,
Haytor,39226,1.6666666666666663,,,,1.0,,,,1.6666666666666663,,,,Oldreffe,,,,0.0,,,,0.0,,,,1.6666666666666663,,,,,,,,,,
