hundred,group_id,tot_val_1524,tot_val_1543,tot_val_1581,tot_val_1674,count_1524,count_1543,count_1581,count_1674,max_val_1524,max_val_1543,max_val_1581,max_val_1674,surname_1524,surname_1543,surname_1581,surname_1674,group_treatment_1524,group_treatment_1543,group_treatment_1581,group_treatment_1674,group_control_1524,group_control_1543,group_control_1581,group_control_1674,avg_val_1524,avg_val_1543,avg_val_1581,avg_val_1674,tot_val_1840,count_1840,max_val_1840,surname_1840,group_treatment_1840,group_control_1840,avg_val_1840
Axminster,4543,,1.0,,,,1.0,,,,1.0,,,,Done,,,,0.0,,,,0.0,,,,1.0,,,69879.0,93.0,14329.0,Donne,0.0,0.0,751.3870967741935
Axminster,4659,3.0,1.0,,,1.0,1.0,,,3.0,1.0,,,Downe,Downe,,,0.0,0.0,,,0.0,0.0,,,3.0,1.0,,,321.0,6.0,142.0,Down,0.0,0.0,53.5
Axminster,4667,,,,12.0,,,,1.0,,,,12.0,,,,Downing,,,,0.0,,,,0.0,,,,12.0,,,,,,,
Axminster,4696,1.0,60.0,20.0,5.0,1.0,1.0,1.0,3.0,1.0,60.0,20.0,3.0,Drake,Drake,Drake,Drake,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,20.0,1.6666666666666667,70839.0,121.0,2361.0,Drake,1.0,0.0,585.4462809917355
Axminster,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6005.0,21.0,757.0,Drayton,0.0,0.0,285.95238095238096
Axminster,4723,1.0,,,,1.0,,,,1.0,,,,Drewe,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Axminster,4727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,1.0,19.0,Drower,0.0,0.0,19.0
Axminster,4747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24737.0,35.0,2440.0,Driver,0.0,0.0,706.7714285714286
Axminster,4860,2.0,,,,1.0,,,,2.0,,,,Duke,,,,1.0,,,,0.0,,,,2.0,,,,,,,,,,
Axminster,4886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32150.0,66.0,3010.0,Dommett,0.0,0.0,487.1212121212121
Axminster,4892,11.5,,,,3.0,,,,8.0,,,,Dun,,,,0.0,,,,0.0,,,,3.8333333333333335,,,,,,,,,,
Axminster,4955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,4.0,81.0,Dunscombe,0.0,0.0,31.5
Axminster,4960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,1.0,48.0,Dunster,0.0,0.0,48.0
Axminster,4966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.0,10.0,480.0,Downton,0.0,0.0,196.3
Axminster,5057,,,,1.0,,,,1.0,,,,1.0,,,,Dyer,,,,0.0,,,,0.0,,,,1.0,9142.0,14.0,1422.0,Dyer,0.0,0.0,653.0
Axminster,5075,,,,1.0,,,,1.0,,,,1.0,,,,Dite,,,,0.0,,,,0.0,,,,1.0,2608.0,10.0,985.0,Dight,0.0,0.0,260.8
Axminster,5095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23832.0,51.0,1048.0,Eames,0.0,0.0,467.29411764705884
Axminster,5099,,,6.0,,,,1.0,,,,6.0,,,,Earle,,,,0.0,,,,0.0,,,,6.0,,,,,,,,
Axminster,5134,2.0,27.0,6.0,,1.0,3.0,2.0,,2.0,13.0,5.0,,Eston,Eston,Easton,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,9.0,3.0,,,,,,,,
Axminster,5146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,2.0,72.0,Ebden,0.0,0.0,52.5
Axminster,5197,,20.0,,,,2.0,,,,10.0,,,,Edward,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,
Axminster,5198,12.0,,,,3.0,,,,5.0,,,,Edwards,,,,0.0,,,,0.0,,,,4.0,,,,15950.0,51.0,1525.0,Edwards,0.0,0.0,312.7450980392157
Axminster,5239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19540.0,36.0,1253.0,Elizabeth,0.0,0.0,542.7777777777778
Axminster,5271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479.0,5.0,926.0,Elliot,0.0,0.0,495.8
Axminster,5272,23.0,,3.0,,9.0,,1.0,,5.0,,3.0,,Elys,,Ellis,,0.0,,0.0,,0.0,,0.0,,2.5555555555555554,,3.0,,,,,,,,
Axminster,5292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,6.0,155.0,Elstone,0.0,0.0,50.5
Axminster,5297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23862.0,50.0,1404.0,Elton,0.0,0.0,477.24
Axminster,5341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.0,9.0,252.0,Enticott,0.0,0.0,77.33333333333333
Axminster,5398,,1.0,,,,1.0,,,,1.0,,,,Evan,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Axminster,5399,,,,5.0,,,,3.0,,,,3.0,,,,Evans,,,,0.0,,,,0.0,,,,1.6666666666666667,10.0,4.0,7.0,Evans,0.0,0.0,2.5
Axminster,5402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26986.0,73.0,923.0,Eveleigh,0.0,0.0,369.67123287671234
Axminster,5426,,,,2.0,,,,1.0,,,,2.0,,,,Howard,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,5429,,,1.0,,,,1.0,,,,1.0,,,,Ewen,,,,0.0,,,,0.0,,,,1.0,,,,,,,,
Axminster,5430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.0,2.0,309.0,Ewens,0.0,0.0,183.0
Axminster,5510,,,12.0,,,,4.0,,,,5.0,,,,Fane,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Axminster,5536,,,,8.0,,,,2.0,,,,6.0,,,,Farr,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Axminster,5538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2313.0,9.0,744.0,Farrant,0.0,0.0,257.0
Axminster,5622,,2.0,,,,1.0,,,,2.0,,,,Venn,,,,0.0,,,,0.0,,,,2.0,,,5279.0,19.0,630.0,Venn,0.0,0.0,277.8421052631579
Axminster,5695,,,,2.0,,,,1.0,,,,2.0,,,,Fine,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,5704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,6.0,76.0,Viney,0.0,0.0,40.666666666666664
Axminster,5777,,,,1.0,,,,1.0,,,,1.0,,,,Fletcher,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,5808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64531.0,228.0,1619.0,Flood,0.0,0.0,283.030701754386
Axminster,5830,,,11.0,,,,3.0,,,,5.0,,,,Follet,,,,0.0,,,,0.0,,,,3.6666666666666665,,35355.0,72.0,1622.0,Follett,0.0,0.0,491.0416666666667
Axminster,5842,17.666666666666668,12.0,8.0,19.0,5.0,3.0,2.0,11.0,7.0,6.0,5.0,6.0,Forde,Forde,Forde,Ford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5333333333333337,4.0,4.0,1.7272727272727273,75.0,7.0,54.0,Ford,0.0,0.0,10.714285714285714
Axminster,5853,,,,1.0,,,,1.0,,,,1.0,,,,Forge,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,5869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,3.0,101.0,Forsey,0.0,0.0,42.0
Axminster,5877,,,,2.0,,,,2.0,,,,1.0,,,,Forwood,,,,0.0,,,,0.0,,,,1.0,5365.0,10.0,1256.0,Forward,0.0,0.0,536.5
Axminster,5921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60490.0,128.0,2792.0,Frampton,0.0,0.0,472.578125
Axminster,5923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4178.0,13.0,762.0,Frances,0.0,0.0,321.38461538461536
Axminster,5926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,7.0,Franks,0.0,0.0,7.0
Axminster,5939,,,,1.0,,,,1.0,,,,1.0,,,,Freake,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,5958,,,,3.0,,,,1.0,,,,3.0,,,,French,,,,0.0,,,,0.0,,,,3.0,11792.0,35.0,1600.0,French,0.0,0.0,336.9142857142857
Axminster,5992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,1.0,21.0,Frost,0.0,0.0,21.0
Axminster,5997,76.0,34.0,10.0,22.0,4.0,3.0,2.0,3.0,70.0,30.0,5.0,18.0,Frye,Frye,Frye,Fry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.333333333333334,5.0,7.333333333333333,,,,,,,
Axminster,6057,4.0,,,2.0,2.0,,,2.0,3.0,,,1.0,Gage,,,Geach,0.0,,,0.0,0.0,,,0.0,2.0,,,1.0,1929.0,13.0,356.0,Gage,0.0,0.0,148.3846153846154
Axminster,6073,12.0,,,,2.0,,,,10.0,,,,Galley,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,,
Axminster,6082,,,,1.0,,,,1.0,,,,1.0,,,,Gollop,,,,0.0,,,,0.0,,,,1.0,6.0,1.0,6.0,Gollop,0.0,0.0,6.0
Axminster,6091,,4.0,,,,1.0,,,,4.0,,,,Games,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Axminster,6094,,,3.0,,,,1.0,,,,3.0,,,,Gamage,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Axminster,6110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,9.0,Gapper,0.0,0.0,9.0
Axminster,6122,,,5.0,,,,1.0,,,,5.0,,,,Garland,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Axminster,6158,2.0,,,3.0,1.0,,,2.0,2.0,,,2.0,Gache,,,Gash,0.0,,,0.0,0.0,,,0.0,2.0,,,1.5,,,,,,,
Axminster,6170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25467.0,27.0,3327.0,Gatcombe,0.0,0.0,943.2222222222222
Axminster,6209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7726.0,37.0,700.0,Gay,0.0,0.0,208.8108108108108
Axminster,6213,,,,2.0,,,,1.0,,,,2.0,,,,Gayler,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,6223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0,12.0,Gear,0.0,0.0,12.0
Axminster,6247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.0,2.0,1298.0,Genge,0.0,0.0,837.0
Axminster,6257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,2.0,52.0,Jerrard,0.0,0.0,27.5
Axminster,6277,,,4.0,,,,1.0,,,,4.0,,,,Gibbes,,,,1.0,,,,0.0,,,,4.0,,7.0,1.0,7.0,Gibbs,1.0,0.0,7.0
Axminster,6284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,7.0,126.0,Gidley,0.0,0.0,24.571428571428573
Axminster,6288,,,1.0,,,,1.0,,,,1.0,,,,Gifford,,,,0.0,,,,0.0,,,,1.0,,,,,,,,
Axminster,6303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,1.0,33.0,Giles,1.0,0.0,33.0
Axminster,6305,1.0,,,3.0,1.0,,,2.0,1.0,,,2.0,Gill,,,Gill,0.0,,,0.0,0.0,,,0.0,1.0,,,1.5,,,,,,,
Axminster,6307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20892.0,39.0,2669.0,Gillett,0.0,0.0,535.6923076923077
Axminster,6369,,,,2.0,,,,1.0,,,,2.0,,,,Glanvill,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,6406,1.0,2.0,,,1.0,2.0,,,1.0,1.0,,,Glover,Glover,,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,,,,,,,
Axminster,6410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,1.0,320.0,Glyn,0.0,0.0,320.0
Axminster,6417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2037.0,7.0,376.0,Goddard,0.0,0.0,291.0
Axminster,6422,4.0,,,,1.0,,,,4.0,,,,Goby,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Axminster,6446,,1.0,,,,1.0,,,,1.0,,,,Godwyn,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Axminster,6447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,1.0,59.0,Gough,0.0,0.0,59.0
Axminster,6454,,,,2.0,,,,1.0,,,,2.0,,,,Gold,,,,0.0,,,,0.0,,,,2.0,6234.0,51.0,560.0,Gould,0.0,0.0,122.23529411764706
Axminster,6477,,,,4.0,,,,1.0,,,,4.0,,,,Goldsworthy,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Axminster,6493,,,,4.0,,,,3.0,,,,2.0,,,,Couch,,,,0.0,,,,0.0,,,,1.3333333333333333,59.0,1.0,59.0,Couch,0.0,0.0,59.0
Axminster,6544,3.0,,,,1.0,,,,3.0,,,,Goodwyn,,,,1.0,,,,0.0,,,,3.0,,,,,,,,,,
Axminster,6558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.0,5.0,536.0,Gordon,0.0,0.0,235.2
Axminster,6579,,,,1.0,,,,1.0,,,,1.0,,,,Goss,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,6632,,,,1.0,,,,1.0,,,,1.0,,,,Grange,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,6634,,,,1.0,,,,1.0,,,,1.0,,,,Grant,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,6643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35294.0,59.0,2618.0,Graves,0.0,0.0,598.2033898305085
Axminster,6653,,,,2.0,,,,1.0,,,,2.0,,,,Gray,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,6673,,,,2.0,,,,1.0,,,,2.0,,,,Green,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,6714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,4.0,76.0,Gregory,0.0,0.0,34.25
Axminster,6715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138861.0,200.0,7729.0,Gregson,0.0,0.0,694.305
Axminster,6729,,,10.0,,,,2.0,,,,5.0,,,,Griffen,,,,0.0,,,,0.0,,,,5.0,,46055.0,111.0,1588.0,Griffen,0.0,0.0,414.9099099099099
Axminster,6732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2516.0,10.0,868.0,Grigg,0.0,0.0,251.6
Axminster,6827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3756.0,12.0,691.0,Gundry,0.0,0.0,313.0
Axminster,6841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7964.0,42.0,524.0,Guppy,0.0,0.0,189.61904761904762
Axminster,6870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162569.0,162.0,10125.0,Gwyn,0.0,0.0,1003.5123456790124
Axminster,6882,2.0,,,,1.0,,,,2.0,,,,Hake,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Axminster,6883,,,,2.0,,,,1.0,,,,2.0,,,,Hacker,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,6960,4.0,15.0,,3.0,1.0,1.0,,2.0,4.0,15.0,,2.0,Hall,All,,Hall,0.0,0.0,,0.0,0.0,0.0,,0.0,4.0,15.0,,1.5,436.0,4.0,296.0,Hall,0.0,0.0,109.0
Axminster,6966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256255.0,381.0,8272.0,Hallett,0.0,0.0,672.5853018372703
Axminster,6987,2.0,,,,1.0,,,,2.0,,,,Halston,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Axminster,6991,10.0,,,1.0,1.0,,,1.0,10.0,,,1.0,Ham,,,Ham,0.0,,,0.0,0.0,,,0.0,10.0,,,1.0,,,,,,,
Axminster,7026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,1.0,51.0,Hancock,0.0,0.0,51.0
Axminster,7079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22600.0,26.0,5579.0,Harbin,0.0,0.0,869.2307692307693
Axminster,7096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5467.0,15.0,970.0,Hardyman,0.0,0.0,364.46666666666664
Axminster,7098,,,5.0,1.0,,,1.0,1.0,,,5.0,1.0,,,Hardinge,Hardin,,,0.0,0.0,,,0.0,0.0,,,5.0,1.0,554.0,6.0,250.0,Harding,0.0,0.0,92.33333333333333
Axminster,7109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,2.0,125.0,Hardwick,0.0,0.0,88.0
Axminster,7110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12273.0,27.0,1561.0,Hardy,0.0,0.0,454.55555555555554
Axminster,7144,,,,1.0,,,,1.0,,,,1.0,,,,Harper,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,7156,1.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,1.0,Harris,,Harris,Harris,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,3.0,1.0,1089.0,13.0,143.0,Harris,0.0,0.0,83.76923076923077
Axminster,7165,,,,1.0,,,,1.0,,,,1.0,,,,Harry,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,7194,2.0,,13.0,6.0,1.0,,4.0,3.0,2.0,,6.0,3.0,Harvy,,Harvie,Harvy,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,,3.25,2.0,26537.0,85.0,1375.0,Harvey,0.0,0.0,312.2
Axminster,7201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13129.0,28.0,1333.0,Harwood,0.0,0.0,468.89285714285717
Axminster,7265,,,,1.0,,,,1.0,,,,1.0,,,,Hawkins,,,,0.0,,,,0.0,,,,1.0,7331.0,17.0,1009.0,Hawkins,0.0,0.0,431.2352941176471
Axminster,7283,,,,1.0,,,,1.0,,,,1.0,,,,Hawke,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,7284,9.0,20.0,5.0,,6.0,1.0,3.0,,3.0,20.0,3.0,,Hawker,Hawker,Hawker,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.5,20.0,1.6666666666666667,,771.0,17.0,510.0,Hawker,0.0,0.0,45.35294117647059
Axminster,7314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.0,2.0,960.0,Haycraft,0.0,0.0,511.0
Axminster,7317,7.0,14.0,6.0,2.0,3.0,7.0,2.0,1.0,3.0,2.0,3.0,2.0,Haydon,Haydon,Haydon,Heyden,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.3333333333333335,2.0,3.0,2.0,,,,,,,
Axminster,7320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,1.0,28.0,Hayes,0.0,0.0,28.0
Axminster,7332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8615.0,38.0,1007.0,Hayman,0.0,0.0,226.71052631578948
Axminster,7334,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,Haine,Haine,,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,,,,,,
Axminster,7356,,,,1.0,,,,1.0,,,,1.0,,,,Heading,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,7374,,,,7.0,,,,2.0,,,,5.0,,,,Heard,,,,0.0,,,,0.0,,,,3.5,,,,,,,
Axminster,7429,24.0,20.0,26.0,10.0,6.0,1.0,5.0,4.0,7.0,20.0,8.0,4.0,Helyer,Helyer,Hellier,Hellyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,5.2,2.5,66733.0,176.0,2594.0,Hellier,0.0,0.0,379.16477272727275
Axminster,7475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214257.0,449.0,3469.0,Henley,0.0,0.0,477.1870824053452
Axminster,7516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31550.0,57.0,1842.0,Harford,0.0,0.0,553.5087719298245
Axminster,7567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40707.0,64.0,1830.0,Heberden,0.0,0.0,636.046875
Axminster,7624,,3.0,,2.0,,1.0,,1.0,,3.0,,2.0,,Hell,,Hill,,1.0,,1.0,,0.0,,0.0,,3.0,,2.0,,,,,,,
Axminster,7628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,3.0,Hillier,0.0,0.0,2.75
Axminster,7661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6626.0,23.0,1002.0,Hinge,0.0,0.0,288.0869565217391
Axminster,7696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2193.0,10.0,964.0,Hitchcock,0.0,0.0,219.3
Axminster,7698,,,,4.0,,,,1.0,,,,4.0,,,,Hitchens,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Axminster,7708,8.0,8.0,15.0,17.0,1.0,1.0,3.0,6.0,8.0,8.0,8.0,5.0,Hore,Hore,Hore,Hoar,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,8.0,5.0,2.8333333333333335,1555.0,14.0,576.0,Hoare,0.0,1.0,111.07142857142857
Axminster,7741,,,,1.0,,,,1.0,,,,1.0,,,,Hodder,,,,0.0,,,,0.0,,,,1.0,382.0,5.0,152.0,Hodder,0.0,0.0,76.4
Axminster,7766,2.0,,,,1.0,,,,2.0,,,,Hogg,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Axminster,7793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,2.0,90.0,Hoyle,0.0,0.0,80.0
Axminster,7803,,,,1.0,,,,1.0,,,,1.0,,,,Holland,,,,0.0,,,,0.0,,,,1.0,28.0,1.0,28.0,Holland,0.0,0.0,28.0
Axminster,7843,,1.0,,11.0,,1.0,,1.0,,1.0,,11.0,,Holwell,,Holwell,,0.0,,0.0,,0.0,,0.0,,1.0,,11.0,,,,,,,
Axminster,7858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.0,5.0,320.0,Honeybone,0.0,0.0,120.6
Axminster,7865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.0,2.0,1256.0,Honeywood,0.0,0.0,833.5
Axminster,7868,,,,1.0,,,,1.0,,,,1.0,,,,Huke,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,7875,23.0,106.0,,2.0,6.0,5.0,,1.0,8.0,60.0,,2.0,Hopper,Hopper,,Hooper,0.0,0.0,,0.0,0.0,0.0,,0.0,3.8333333333333335,21.2,,2.0,156.0,7.0,134.0,Hooper,0.0,0.0,22.285714285714285
Axminster,7923,,,,1.0,,,,1.0,,,,1.0,,,,Horse,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,7948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,3.0,40.0,Hoskins,0.0,0.0,22.333333333333332
Axminster,7968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3762.0,16.0,712.0,Hounsell,0.0,0.0,235.125
Axminster,8014,,2.0,,,,2.0,,,,1.0,,,,Hucker,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Axminster,8024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14105.0,25.0,1558.0,Hood,0.0,0.0,564.2
Axminster,8059,,10.0,,,,1.0,,,,10.0,,,,Hull,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,
Axminster,8084,,,,22.0,,,,6.0,,,,8.0,,,,Humphry,,,,0.0,,,,0.0,,,,3.6666666666666665,4.0,1.0,4.0,Humphrey,0.0,0.0,4.0
Axminster,8098,4.0,,,2.0,1.0,,,1.0,4.0,,,2.0,Hunt,,,Hunt,0.0,,,0.0,0.0,,,0.0,4.0,,,2.0,12.0,2.0,9.0,Hunt,0.0,0.0,6.0
Axminster,8118,,,,3.0,,,,1.0,,,,3.0,,,,Hurly,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Axminster,8138,4.0,7.0,1.0,,1.0,1.0,1.0,,4.0,7.0,1.0,,Husey,Hussey,Hussey,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,7.0,1.0,,958.0,20.0,199.0,Hussey,0.0,0.0,47.9
Axminster,8142,,,15.0,20.0,,,3.0,8.0,,,6.0,5.0,,,Hutchens,Hutchins,,,0.0,0.0,,,0.0,0.0,,,5.0,2.5,135.0,4.0,54.0,Hutchings,0.0,0.0,33.75
Axminster,8274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,Isaac,0.0,0.0,2.0
Axminster,8275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,31.0,353.0,Isaacs,0.0,0.0,24.838709677419356
Axminster,8312,,,,1.0,,,,1.0,,,,1.0,,,,Jackson,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,8332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10469.0,34.0,1100.0,James,0.0,0.0,307.9117647058824
Axminster,8389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,12.0,2.0,Jennings,0.0,0.0,1.0833333333333333
Axminster,8397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14006.0,28.0,3361.0,Jeremy,0.0,0.0,500.2142857142857
Axminster,8404,42.0,,,,3.0,,,,30.0,,,,Jesse,,,,0.0,,,,0.0,,,,14.0,,,,,,,,,,
Axminster,8431,1.0,30.0,,,1.0,3.0,,,1.0,20.0,,,John,John,,,0.0,0.0,,,0.0,0.0,,,1.0,10.0,,,,,,,,,
Axminster,8458,,,,3.0,,,,2.0,,,,2.0,,,,Gosling,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Axminster,8466,,,,5.0,,,,1.0,,,,5.0,,,,Joyce,,,,0.0,,,,0.0,,,,5.0,,,,,,,
Axminster,8621,,,,1.0,,,,1.0,,,,1.0,,,,Kibby,,,,0.0,,,,0.0,,,,1.0,1305.0,9.0,400.0,Kibbey,0.0,0.0,145.0
Axminster,8677,,,3.0,,,,1.0,,,,3.0,,,,Kinge,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Axminster,8737,2.0,,,1.0,1.0,,,1.0,2.0,,,1.0,Keat,,,Kite,0.0,,,0.0,0.0,,,0.0,2.0,,,1.0,6749.0,27.0,1223.0,Kite,0.0,0.0,249.96296296296296
Axminster,8763,,20.0,25.0,15.0,,2.0,6.0,7.0,,10.0,5.0,5.0,,Knight,Knight,Knight,,0.0,0.0,0.0,,1.0,1.0,1.0,,10.0,4.166666666666667,2.142857142857143,48347.0,113.0,1423.0,Knight,0.0,1.0,427.8495575221239
Axminster,8773,4.0,,,,2.0,,,,3.0,,,,Knot,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Axminster,8784,,,,3.0,,,,1.0,,,,3.0,,,,Nuton,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Axminster,8828,1.0,2.0,,4.0,1.0,2.0,,1.0,1.0,1.0,,4.0,Lake,Lake,,Lake,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,,4.0,,,,,,,
Axminster,8843,,6.0,,,,2.0,,,,5.0,,,,Lambert,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Axminster,8847,1.0,,3.0,,1.0,,1.0,,1.0,,3.0,,Lamerton,,Lamerton,,0.0,,0.0,,0.0,,0.0,,1.0,,3.0,,,,,,,,
Axminster,8875,,,,1.0,,,,1.0,,,,1.0,,,,Land,,,,0.0,,,,0.0,,,,1.0,,,,,,,
