hundred,combined_id,tot_val_1524,tot_val_1543,tot_val_1581,tot_val_1674,count_1524,count_1543,count_1581,count_1674,max_val_1524,max_val_1543,max_val_1581,max_val_1674,surname_1524,surname_1543,surname_1581,surname_1674,combined_treatment_1524,combined_treatment_1543,combined_treatment_1581,combined_treatment_1674,combined_control_1524,combined_control_1543,combined_control_1581,combined_control_1674,avg_val_1524,avg_val_1543,avg_val_1581,avg_val_1674,tot_val_1840,count_1840,max_val_1840,surname_1840,combined_treatment_1840,combined_control_1840,avg_val_1840
Braunton,2995,,,3.0,,,,1.0,,,,3.0,,,,Discombe,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Braunton,3017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,1.0,134.0,Dadds,0.0,0.0,134.0
Braunton,3030,,1.0,,,,1.0,,,,1.0,,,,Dole,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Braunton,3040,,5.0,5.0,,,1.0,1.0,,,5.0,5.0,,,Delve,Delve,,,0.0,0.0,,,0.0,0.0,,,5.0,5.0,,287.0,3.0,200.0,Delve,0.0,0.0,95.66666666666667
Braunton,3050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,2.0,24.0,Dummett,0.0,0.0,17.0
Braunton,3053,6.0,,,,1.0,,,,6.0,,,,Done,,,,0.0,,,,0.0,,,,6.0,,,,6669.0,17.0,1959.0,Dunn,0.0,0.0,392.29411764705884
Braunton,3063,,,,7.0,,,,4.0,,,,3.0,,,,Duling,,,,0.0,,,,0.0,,,,1.75,,,,,,,
Braunton,3066,,,,25.0,,,,2.0,,,,13.0,,,,Dorothy,,,,0.0,,,,0.0,,,,12.5,,,,,,,
Braunton,3068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.0,6.0,765.0,Darracott,0.0,0.0,157.16666666666666
Braunton,3098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52591.0,143.0,2093.0,Dunning,0.0,0.0,367.7692307692308
Braunton,3100,58.333333333333336,71.0,45.0,18.0,5.0,8.0,6.0,5.0,40.0,30.0,15.0,7.0,Downe,Downe,Downe,Downe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666668,8.875,7.5,3.6,2429.0,12.0,452.0,Down,0.0,0.0,202.41666666666666
Braunton,3102,,,,3.0,,,,2.0,,,,2.0,,,,Downman,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Braunton,3112,,,,5.0,,,,2.0,,,,4.0,,,,Drake,,,,1.0,,,,0.0,,,,2.5,224718.0,433.0,6759.0,Drake,1.0,0.0,518.9792147806005
Braunton,3117,3.0,2.0,,2.0,1.0,1.0,,2.0,3.0,2.0,,1.0,Draper,Draper,,Draper,0.0,0.0,,0.0,0.0,0.0,,0.0,3.0,2.0,,1.0,3085.0,21.0,434.0,Draper,0.0,0.0,146.9047619047619
Braunton,3129,48.0,19.0,8.0,10.0,7.0,5.0,1.0,3.0,20.0,12.0,8.0,4.0,Drewe,Drew,Drewe,Drew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.857142857142857,3.8,8.0,3.3333333333333335,,,,,,,
Braunton,3135,,1.0,,,,1.0,,,,1.0,,,,Dryer,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Braunton,3165,5.0,2.0,,,2.0,1.0,,,4.0,2.0,,,Duke,Duke,,,1.0,1.0,,,0.0,0.0,,,2.5,2.0,,,,,,,,,
Braunton,3241,1.0,,,,1.0,,,,1.0,,,,Dunster,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Braunton,3274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6675.0,34.0,608.0,Dovell,0.0,0.0,196.3235294117647
Braunton,3281,,37.0,14.0,10.0,,7.0,4.0,10.0,,20.0,5.0,1.0,,Dyer,Dyer,Dyer,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.285714285714286,3.5,1.0,55661.0,129.0,2123.0,Dyer,0.0,0.0,431.48062015503876
Braunton,3309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,1.0,48.0,Eastman,0.0,0.0,48.0
Braunton,3323,,,,1.0,,,,1.0,,,,1.0,,,,Aze,,,,0.0,,,,1.0,,,,1.0,,,,,,,
Braunton,3365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29920.0,34.0,2500.0,Empson,0.0,0.0,880.0
Braunton,3370,,,,12.0,,,,4.0,,,,6.0,,,,Edwards,,,,0.0,,,,0.0,,,,3.0,117.0,4.0,56.0,Edwards,0.0,0.0,29.25
Braunton,3403,,31.0,,6.0,,2.0,,3.0,,30.0,,3.0,,Elizabeth,,Elizabeth,,0.0,,0.0,,0.0,,0.0,,15.5,,2.0,,,,,,,
Braunton,3425,,,,7.0,,,,1.0,,,,7.0,,,,Ayloff,,,,0.0,,,,0.0,,,,7.0,,,,,,,
Braunton,3430,,,,2.0,,,,1.0,,,,2.0,,,,Ellistone,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,3461,,,,1.0,,,,1.0,,,,1.0,,,,Emmott,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,3463,,,,2.0,,,,1.0,,,,2.0,,,,Edmond,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,3567,20.0,4.0,6.0,,1.0,2.0,2.0,,20.0,3.0,3.0,,Fare,Fare,Fare,,0.0,0.0,0.0,,0.0,0.0,0.0,,20.0,2.0,3.0,,,,,,,,
Braunton,3575,,,,14.0,,,,3.0,,,,9.0,,,,Fairchild,,,,0.0,,,,0.0,,,,4.666666666666667,2997.0,13.0,863.0,Fairchild,0.0,0.0,230.53846153846155
Braunton,3605,1.0,,,,1.0,,,,1.0,,,,Van,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Braunton,3644,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,Favell,Favel,,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,,,,,,,
Braunton,3651,,,,1.0,,,,1.0,,,,1.0,,,,Fey,,,,0.0,,,,1.0,,,,1.0,,,,,,,
Braunton,3700,,,,1.0,,,,1.0,,,,1.0,,,,Fetherstone,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,3708,,,,3.0,,,,2.0,,,,2.0,,,,French,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Braunton,3749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067.0,10.0,696.0,Fisher,0.0,0.0,206.7
Braunton,3791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,2.0,53.0,Flexman,0.0,0.0,53.0
Braunton,3808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.0,12.0,291.0,Fletcher,0.0,0.0,114.66666666666667
Braunton,3830,,1.0,,4.0,,1.0,,2.0,,1.0,,3.0,,Forde,,Ford,,0.0,,0.0,,0.0,,0.0,,1.0,,2.0,,,,,,,
Braunton,3847,3.0,,,,1.0,,,,3.0,,,,Fant,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Braunton,3864,,,,1.0,,,,1.0,,,,1.0,,,,Forge,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,3879,,,,16.0,,,,1.0,,,,16.0,,,,Fortescue,,,,0.0,,,,0.0,,,,16.0,364078.0,374.0,40323.0,Fortescue,0.0,0.0,973.4705882352941
Braunton,3884,,2.0,,,,1.0,,,,2.0,,,,Foster,,,,0.0,,,,1.0,,,,2.0,,,,,,,,,
Braunton,3897,,,,1.0,,,,1.0,,,,1.0,,,,Fox,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,3911,4.0,,,,1.0,,,,4.0,,,,Frances,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Braunton,3912,,,,2.0,,,,1.0,,,,2.0,,,,Franklyn,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,3918,,,3.0,,,,1.0,,,,3.0,,,,Frey,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Braunton,3969,,,5.0,,,,1.0,,,,5.0,,,,Frye,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Braunton,3973,3.0,,,,2.0,,,,2.0,,,,Fulford,,,,1.0,,,,0.0,,,,1.5,,,,,,,,,,
Braunton,3974,,,,1.0,,,,1.0,,,,1.0,,,,Fookes,,,,0.0,,,,0.0,,,,1.0,2281.0,5.0,548.0,Folks,0.0,0.0,456.2
Braunton,4033,,,,4.0,,,,1.0,,,,4.0,,,,Gale,,,,1.0,,,,0.0,,,,4.0,,,,,,,
Braunton,4090,,17.0,13.0,,,4.0,2.0,,,9.0,10.0,,,Garland,Garland,,,0.0,0.0,,,0.0,0.0,,,4.25,6.5,,,,,,,,
Braunton,4138,28.666666666666668,40.0,6.0,,2.0,1.0,1.0,,26.666666666666668,40.0,6.0,,Gaye,Gay,Gaye,,0.0,0.0,0.0,,0.0,0.0,0.0,,14.333333333333334,40.0,6.0,,,,,,,,
Braunton,4153,,,,1.0,,,,1.0,,,,1.0,,,,Geen,,,,0.0,,,,0.0,,,,1.0,54.0,9.0,17.0,Geen,0.0,0.0,6.0
Braunton,4167,,,,19.0,,,,5.0,,,,8.0,,,,George,,,,0.0,,,,0.0,,,,3.8,58170.0,135.0,1656.0,George,0.0,0.0,430.8888888888889
Braunton,4169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,2.0,50.0,Gear,0.0,0.0,37.0
Braunton,4171,,5.0,9.0,10.0,,1.0,3.0,8.0,,5.0,5.0,3.0,,Gyle,Gill,Gil,,1.0,1.0,1.0,,0.0,0.0,0.0,,5.0,3.0,1.25,32643.0,48.0,6623.0,Gill,1.0,0.0,680.0625
Braunton,4182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,1.0,80.0,Gibbons,0.0,0.0,80.0
Braunton,4183,,,,1.0,,,,1.0,,,,1.0,,,,Gibbs,,,,1.0,,,,0.0,,,,1.0,124.0,2.0,78.0,Gibbs,1.0,0.0,62.0
Braunton,4194,,1.0,,,,1.0,,,,1.0,,,,Gilbert,,,,0.0,,,,0.0,,,,1.0,,,16453.0,17.0,2785.0,Gilbert,0.0,0.0,967.8235294117648
Braunton,4270,,1.0,,,,1.0,,,,1.0,,,,Glover,,,,0.0,,,,0.0,,,,1.0,,,27.0,2.0,20.0,Glover,0.0,0.0,13.5
Braunton,4282,,,,3.0,,,,2.0,,,,2.0,,,,Gubb,,,,0.0,,,,0.0,,,,1.5,676.0,12.0,162.0,Gubb,0.0,0.0,56.333333333333336
Braunton,4303,1.0,,,,1.0,,,,1.0,,,,Gove,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Braunton,4331,,,,2.0,,,,1.0,,,,2.0,,,,Galsworthy,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,4379,3.0,7.0,,2.0,1.0,4.0,,2.0,3.0,4.0,,1.0,Gold,Gould,,Gould,0.0,0.0,,0.0,0.0,0.0,,0.0,3.0,1.75,,1.0,1202.0,20.0,403.0,Gould,0.0,0.0,60.1
Braunton,4387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0,12.0,Gorvin,0.0,0.0,12.0
Braunton,4389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,1.0,37.0,Goring,0.0,0.0,37.0
Braunton,4394,,,,1.0,,,,1.0,,,,1.0,,,,Gorton,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,4402,10.0,17.0,15.0,7.0,3.0,5.0,3.0,4.0,5.0,10.0,8.0,4.0,Josse,Joce,Joce,Gosse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,3.4,5.0,1.75,4878.0,48.0,337.0,Goss,0.0,0.0,101.625
Braunton,4417,,,,3.0,,,,2.0,,,,2.0,,,,Goole,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Braunton,4434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6546.0,20.0,900.0,Graddon,0.0,0.0,327.3
Braunton,4480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12172.0,27.0,1213.0,Greek,0.0,0.0,450.81481481481484
Braunton,4481,,,,1.0,,,,1.0,,,,1.0,,,,Greene,,,,0.0,,,,0.0,,,,1.0,389.0,4.0,347.0,Green,0.0,0.0,97.25
Braunton,4491,6.0,,,5.0,3.0,,,2.0,3.0,,,4.0,Cornwall,,,Cornish,0.0,,,0.0,0.0,,,0.0,2.0,,,2.5,3104.0,15.0,656.0,Cornish,0.0,0.0,206.93333333333334
Braunton,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4887.0,18.0,1896.0,Greenslade,0.0,0.0,271.5
Braunton,4506,,,,1.0,,,,1.0,,,,1.0,,,,Greenway,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,4511,3.0,,,2.0,2.0,,,1.0,2.0,,,2.0,Gregory,,,Gregory,0.0,,,0.0,0.0,,,0.0,1.5,,,2.0,,,,,,,
Braunton,4523,,,9.0,3.0,,,2.0,2.0,,,6.0,2.0,,,Griffin,Griffin,,,0.0,0.0,,,0.0,0.0,,,4.5,1.5,,,,,,,
Braunton,4524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211533.0,288.0,58229.0,Griffiths,0.0,0.0,734.4895833333334
Braunton,4552,,13.0,3.0,,,2.0,1.0,,,12.0,3.0,,,Grosse,Grosse,,,0.0,0.0,,,0.0,0.0,,,6.5,3.0,,171.0,1.0,171.0,Grose,0.0,0.0,171.0
Braunton,4558,,,,1.0,,,,1.0,,,,1.0,,,,Grove,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,4567,,42.0,3.0,3.0,,8.0,1.0,2.0,,18.0,3.0,2.0,,Gribbell,Gribble,Gribble,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.25,3.0,1.5,,,,,,,
Braunton,4568,,,,2.0,,,,1.0,,,,2.0,,,,Grute,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,4576,1.5,,,,1.0,,,,1.5,,,,Jefford,,,,0.0,,,,0.0,,,,1.5,,,,,,,,,,
Braunton,4577,2.0,,,,1.0,,,,2.0,,,,Golle,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Braunton,4580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23584.0,34.0,3955.0,Gully,0.0,0.0,693.6470588235294
Braunton,4602,,,3.0,,,,1.0,,,,3.0,,,,Gorden,,,,0.0,,,,0.0,,,,3.0,,598.0,3.0,304.0,Gorden,0.0,0.0,199.33333333333334
Braunton,4632,,3.0,,4.0,,1.0,,2.0,,3.0,,2.0,,Acland,,Ackland,,0.0,,0.0,,0.0,,0.0,,3.0,,2.0,126123.0,104.0,27282.0,Ackland,0.0,0.0,1212.7211538461538
Braunton,4644,,,,8.0,,,,3.0,,,,4.0,,,,Headon,,,,1.0,,,,0.0,,,,2.6666666666666665,3568.0,17.0,432.0,Haydon,1.0,0.0,209.88235294117646
Braunton,4664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.0,1.0,364.0,Hazell,0.0,0.0,364.0
Braunton,4704,,,,2.0,,,,1.0,,,,2.0,,,,Ham,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,4708,,,,8.0,,,,3.0,,,,4.0,,,,Hammett,,,,0.0,,,,0.0,,,,2.6666666666666665,,,,,,,
Braunton,4718,,16.0,,10.0,,3.0,,2.0,,12.0,,8.0,,Hancock,,Hancock,,0.0,,0.0,,0.0,,0.0,,5.333333333333333,,5.0,2232.0,20.0,600.0,Hancock,0.0,0.0,111.6
Braunton,4725,1.3333333333333333,,,3.0,1.0,,,1.0,1.3333333333333333,,,3.0,Hanford,,,Hanford,0.0,,,0.0,0.0,,,0.0,1.3333333333333333,,,3.0,,,,,,,
Braunton,4761,,,,6.0,,,,1.0,,,,6.0,,,,Harder,,,,0.0,,,,0.0,,,,6.0,,,,,,,
Braunton,4774,,,,5.0,,,,3.0,,,,3.0,,,,Harwood,,,,0.0,,,,0.0,,,,1.6666666666666667,,,,,,,
Braunton,4796,,,,1.0,,,,1.0,,,,1.0,,,,Hartnoll,,,,0.0,,,,0.0,,,,1.0,6553.0,33.0,716.0,Hartnoll,0.0,0.0,198.57575757575756
Braunton,4803,2.0,21.0,,5.0,2.0,8.0,,3.0,1.0,11.0,,3.0,Harper,Harper,,Harper,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,2.625,,1.6666666666666667,,,,,,,
Braunton,4809,88.66666666666666,97.0,3.0,,18.0,16.0,1.0,,30.0,19.0,3.0,,Harry,Harry,Harry,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.925925925925926,6.0625,3.0,,,,,,,,
Braunton,4810,,,13.0,21.0,,,2.0,10.0,,,7.0,6.0,,,Harris,Harris,,,0.0,0.0,,,0.0,0.0,,,6.5,2.1,157749.0,348.0,4648.0,Harris,0.0,0.0,453.30172413793105
Braunton,4811,,,,4.0,,,,2.0,,,,3.0,,,,Harrison,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,4815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14591.0,69.0,1413.0,Hearson,0.0,0.0,211.46376811594203
Braunton,4839,,,,1.0,,,,1.0,,,,1.0,,,,Harvey,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,4883,5.0,,,2.0,2.0,,,1.0,4.0,,,2.0,Hoo,,,Howse,0.0,,,0.0,0.0,,,0.0,2.5,,,2.0,12196.0,72.0,1430.0,Howe,0.0,0.0,169.38888888888889
Braunton,4898,,,,6.0,,,,1.0,,,,6.0,,,,Hawker,,,,0.0,,,,0.0,,,,6.0,,,,,,,
Braunton,4938,4.0,,,,2.0,,,,3.0,,,,Herder,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Braunton,4941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.0,4.0,492.0,Harman,0.0,0.0,195.25
Braunton,5002,5.0,19.0,,,1.0,5.0,,,5.0,8.0,,,Heyne,Hayne,,,0.0,0.0,,,0.0,0.0,,,5.0,3.8,,,,,,,,,
Braunton,5022,,,5.0,,,,1.0,,,,5.0,,,,Hensley,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Braunton,5030,,3.0,,,,1.0,,,,3.0,,,,Hepper,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Braunton,5038,1.0,,,6.0,1.0,,,2.0,1.0,,,3.0,Harford,,,Hurford,0.0,,,0.0,0.0,,,0.0,1.0,,,3.0,,,,,,,
Braunton,5042,,,12.0,,,,1.0,,,,12.0,,,,Harrell,,,,0.0,,,,0.0,,,,12.0,,,,,,,,
Braunton,5055,,,8.0,,,,1.0,,,,8.0,,,,Arscott,,,,0.0,,,,0.0,,,,8.0,,,,,,,,
Braunton,5063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230768.0,441.0,7744.0,Hole,0.0,0.0,523.2834467120182
Braunton,5070,,40.0,,,,1.0,,,,40.0,,,,Hext,,,,0.0,,,,0.0,,,,40.0,,,,,,,,,
Braunton,5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.0,6.0,255.0,Hyman,0.0,0.0,138.83333333333334
Braunton,5077,,,,5.0,,,,1.0,,,,5.0,,,,Heywood,,,,0.0,,,,0.0,,,,5.0,,,,,,,
Braunton,5086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,3.0,49.0,Hicks,0.0,0.0,35.666666666666664
Braunton,5181,,,5.0,1.0,,,1.0,1.0,,,5.0,1.0,,,Hockin,Hockins,,,0.0,0.0,,,0.0,0.0,,,5.0,1.0,,,,,,,
Braunton,5188,4.333333333333333,3.0,,,3.0,1.0,,,2.0,3.0,,,Hoddell,Hoddell,,,0.0,0.0,,,0.0,0.0,,,1.4444444444444444,3.0,,,,,,,,,
Braunton,5194,,,14.0,3.0,,,2.0,1.0,,,10.0,3.0,,,Hodge,Hodge,,,0.0,0.0,,,0.0,0.0,,,7.0,3.0,38680.0,94.0,9401.0,Hodge,0.0,0.0,411.48936170212767
Braunton,5202,4.0,2.0,,,3.0,2.0,,,2.0,1.0,,,Hogg,Hogge,,,0.0,0.0,,,0.0,0.0,,,1.3333333333333333,1.0,,,,,,,,,
Braunton,5226,,14.0,,,,1.0,,,,14.0,,,,Holman,,,,0.0,,,,0.0,,,,14.0,,,,,,,,,
Braunton,5241,13.333333333333334,12.0,,4.0,1.0,1.0,,2.0,13.333333333333334,12.0,,3.0,Holway,Hollway,,Holway,0.0,0.0,,0.0,0.0,0.0,,0.0,13.333333333333334,12.0,,2.0,,,,,,,
Braunton,5247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,Holmes,0.0,0.0,2.6666666666666665
Braunton,5265,16.0,,,,4.0,,,,7.0,,,,Honey,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Braunton,5281,1.0,,,,1.0,,,,1.0,,,,Hone,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Braunton,5284,45.33333333333333,22.0,2.0,20.0,9.0,4.0,2.0,10.0,22.0,13.0,1.0,7.0,Hoper,Hoper,Hooper,Hooper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.037037037037036,5.5,1.0,2.0,739.0,7.0,216.0,Hooper,0.0,0.0,105.57142857142857
Braunton,5288,,,,2.0,,,,1.0,,,,2.0,,,,Hopkins,,,,0.0,,,,0.0,,,,2.0,160.0,1.0,160.0,Hopkins,0.0,0.0,160.0
Braunton,5293,,,,5.0,,,,1.0,,,,5.0,,,,Hobbs,,,,0.0,,,,0.0,,,,5.0,287.0,1.0,287.0,Hobbs,0.0,0.0,287.0
Braunton,5329,1.0,,,5.0,1.0,,,3.0,1.0,,,2.0,Horwood,,,Horwood,0.0,,,0.0,0.0,,,0.0,1.0,,,1.6666666666666667,,,,,,,
Braunton,5348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19376.0,23.0,3214.0,Hutton,0.0,0.0,842.4347826086956
Braunton,5368,10.0,,,,1.0,,,,10.0,,,,Over,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,,
Braunton,5372,,,,2.0,,,,2.0,,,,1.0,,,,Howard,,,,0.0,,,,0.0,,,,1.0,4869.0,29.0,478.0,Howard,0.0,0.0,167.89655172413794
Braunton,5373,,,,1.0,,,,1.0,,,,1.0,,,,Huet,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,5378,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,Howell,Howell,,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,,,,,,,
Braunton,5437,5.333333333333333,,,1.0,1.0,,,1.0,5.333333333333333,,,1.0,Humfrey,,,Humphry,0.0,,,0.0,0.0,,,0.0,5.333333333333333,,,1.0,,,,,,,
Braunton,5447,1.0,,8.0,7.0,1.0,,2.0,3.0,1.0,,5.0,3.0,Hunte,,Hunte,Hunt,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,4.0,2.3333333333333335,44971.0,101.0,4877.0,Hunt,0.0,0.0,445.25742574257424
Braunton,5456,,3.0,,2.0,,1.0,,1.0,,3.0,,2.0,,Heard,,Heard,,0.0,,0.0,,0.0,,0.0,,3.0,,2.0,,,,,,,
Braunton,5462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28805.0,233.0,1640.0,Earl,0.0,0.0,123.62660944206009
Braunton,5479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,1.0,73.0,Hussell,0.0,0.0,73.0
Braunton,5486,,,,4.0,,,,1.0,,,,4.0,,,,Hutchins,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Braunton,5488,,,,1.0,,,,1.0,,,,1.0,,,,Hood,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,5495,,,5.0,5.0,,,1.0,3.0,,,5.0,2.0,,,Huxtable,Huxtable,,,0.0,0.0,,,0.0,0.0,,,5.0,1.6666666666666667,26093.0,64.0,2384.0,Huxtable,0.0,0.0,407.703125
Braunton,5534,,52.0,21.0,,,4.0,5.0,,,20.0,8.0,,,Incledon,Incledon,,,0.0,0.0,,,0.0,0.0,,,13.0,4.2,,194683.0,290.0,6096.0,Incledon,0.0,0.0,671.3206896551724
Braunton,5562,,,4.0,,,,1.0,,,,4.0,,,,Isacke,,,,0.0,,,,0.0,,,,4.0,,24.0,1.0,24.0,Isaac,0.0,0.0,24.0
Braunton,5577,1.0,,,,1.0,,,,1.0,,,,Evan,,,,0.0,,,,0.0,,,,1.0,,,,8040.0,71.0,480.0,Evans,0.0,0.0,113.2394366197183
Braunton,5581,8.0,,,,1.0,,,,8.0,,,,Jacob,,,,0.0,,,,0.0,,,,8.0,,,,,,,,,,
Braunton,5593,1.0,,,12.0,1.0,,,4.0,1.0,,,6.0,James,,,James,0.0,,,0.0,0.0,,,0.0,1.0,,,3.0,,,,,,,
Braunton,5595,,,,7.0,,,,1.0,,,,7.0,,,,Jane,,,,0.0,,,,0.0,,,,7.0,,,,,,,
Braunton,5608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5741.0,19.0,873.0,Gee,0.0,0.0,302.1578947368421
Braunton,5631,,1.0,5.0,,,1.0,1.0,,,1.0,5.0,,,Jenkyn,Jenkins,,,0.0,0.0,,,0.0,0.0,,,1.0,5.0,,46.0,1.0,46.0,Jenkins,0.0,0.0,46.0
Braunton,5633,,,,3.0,,,,1.0,,,,3.0,,,,Jennens,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Braunton,5643,,,,2.0,,,,1.0,,,,2.0,,,,Jerman,,,,0.0,,,,0.0,,,,2.0,235.0,2.0,196.0,Jarmin,0.0,0.0,117.5
Braunton,5658,,1.0,,,,1.0,,,,1.0,,,,Jury,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Braunton,5663,2.0,168.66666666666666,,90.0,1.0,21.0,,24.0,2.0,30.0,,14.0,Jones,John,,John,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,8.031746031746032,,3.75,32219.0,132.0,1195.0,John,0.0,0.0,244.08333333333334
Braunton,5664,,4.0,,,,1.0,,,,4.0,,,,Jope,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Braunton,5678,5.0,,,,1.0,,,,5.0,,,,Joly,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,,
Braunton,5681,,,,7.0,,,,1.0,,,,7.0,,,,Jonathan,,,,0.0,,,,0.0,,,,7.0,,,,,,,
Braunton,5683,,,,1.0,,,,1.0,,,,1.0,,,,Jordan,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,5694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8892.0,6.0,2632.0,Johnson,0.0,0.0,1482.0
Braunton,5703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3773.0,7.0,1636.0,Jugg,0.0,0.0,539.0
Braunton,5715,,,,8.0,,,,1.0,,,,8.0,,,,Jutson,,,,0.0,,,,0.0,,,,8.0,,,,,,,
Braunton,5748,1.0,,,,1.0,,,,1.0,,,,Kelle,,,,0.0,,,,0.0,,,,1.0,,,,11048.0,33.0,877.0,Kelly,0.0,0.0,334.7878787878788
Braunton,5790,,,,2.0,,,,1.0,,,,2.0,,,,Griffith,,,,0.0,,,,0.0,,,,2.0,15986.0,32.0,1627.0,Griffith,0.0,0.0,499.5625
Braunton,5798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11407.0,20.0,2108.0,Carew,1.0,0.0,570.35
Braunton,5820,,,,4.0,,,,2.0,,,,3.0,,,,Keene,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,5838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,6.0,Kift,0.0,0.0,6.0
