hundred,metaphone_id,tot_val_1524,tot_val_1543,tot_val_1581,tot_val_1674,count_1524,count_1543,count_1581,count_1674,max_val_1524,max_val_1543,max_val_1581,max_val_1674,surname_1524,surname_1543,surname_1581,surname_1674,metaphone_treatment_1524,metaphone_treatment_1543,metaphone_treatment_1581,metaphone_treatment_1674,metaphone_control_1524,metaphone_control_1543,metaphone_control_1581,metaphone_control_1674,avg_val_1524,avg_val_1543,avg_val_1581,avg_val_1674,tot_val_1840,count_1840,max_val_1840,surname_1840,metaphone_treatment_1840,metaphone_control_1840,avg_val_1840
Teignbridge,384,,,,2.0,,,,1.0,,,,2.0,,,,Shepard,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Teignbridge,393,21.0,,,3.0,2.0,,,1.0,18.0,,,3.0,Wratt,,,Wright,0.0,,,0.0,0.0,,,0.0,10.5,,,3.0,,,,,,,
Teignbridge,397,,14.0,7.0,8.0,,4.0,2.0,5.0,,7.0,4.0,2.0,,Casley,Caseleigh,Casely,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.5,3.5,1.6,51.0,2.0,47.0,Causeley,0.0,0.0,25.5
Teignbridge,402,,,,5.0,,,,3.0,,,,3.0,,,,Whithare,,,,0.0,,,,0.0,,,,1.6666666666666667,,,,,,,
Teignbridge,407,,,,11.0,,,,3.0,,,,4.0,,,,Furnex,,,,0.0,,,,0.0,,,,3.6666666666666665,,,,,,,
Teignbridge,435,,18.0,,6.0,,2.0,,1.0,,10.0,,6.0,,Segar,,Segor,,0.0,,0.0,,0.0,,0.0,,9.0,,6.0,21364.0,55.0,1084.0,Segar,0.0,0.0,388.43636363636364
Teignbridge,436,7.0,2.0,,5.0,3.0,2.0,,1.0,5.0,1.0,,5.0,Pene,Payn,,Boone,0.0,0.0,,0.0,0.0,0.0,,0.0,2.3333333333333335,1.0,,5.0,55.0,2.0,47.0,Bean,0.0,0.0,27.5
Teignbridge,440,,,4.0,,,,1.0,,,,4.0,,,,Maunsfeild,,,,0.0,,,,0.0,,,,4.0,,,,,,,,
Teignbridge,441,,,,6.0,,,,4.0,,,,3.0,,,,Tottell,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Teignbridge,451,,,,1.0,,,,1.0,,,,1.0,,,,Matterface,,,,0.0,,,,0.0,,,,1.0,10.0,2.0,7.0,Matterface,0.0,0.0,5.0
Teignbridge,461,,,,1.0,,,,1.0,,,,1.0,,,,Ashbrooke,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Teignbridge,475,13.0,46.0,,20.0,4.0,12.0,,13.0,8.0,18.0,,3.0,Kelley,Kelly,,Kelley,1.0,1.0,,1.0,0.0,0.0,,0.0,3.25,3.8333333333333335,,1.5384615384615385,126.0,3.0,68.0,Cull,1.0,0.0,42.0
Teignbridge,476,3.0,,,,1.0,,,,3.0,,,,Charelton,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Teignbridge,496,2.0,,,,1.0,,,,2.0,,,,Gaudron,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Teignbridge,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68917.0,219.0,2628.0,Rowell,1.0,0.0,314.689497716895
Teignbridge,516,,5.0,,,,3.0,,,,2.0,,,,Good,,,,0.0,,,,0.0,,,,1.6666666666666667,,,,,,,,,
Teignbridge,544,,,,2.0,,,,1.0,,,,2.0,,,,Tope,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Teignbridge,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,3.0,25.0,Bidgood,0.0,0.0,11.333333333333334
Teignbridge,568,,,,4.0,,,,3.0,,,,2.0,,,,Nicholls,,,,0.0,,,,0.0,,,,1.3333333333333333,39.0,8.0,12.0,Nichols,0.0,0.0,4.875
Teignbridge,576,,11.0,,,,2.0,,,,8.0,,,,Bocher,,,,0.0,,,,0.0,,,,5.5,,,,,,,,,
Teignbridge,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,Passmore,0.0,0.0,2.0
Teignbridge,601,,8.0,6.0,,,1.0,2.0,,,8.0,5.0,,,Shapley,Shapleie,,,0.0,0.0,,,0.0,0.0,,,8.0,3.0,,1256.0,11.0,596.0,Shapley,0.0,0.0,114.18181818181819
Teignbridge,612,12.0,34.0,,,4.0,10.0,,,5.0,10.0,,,Wetherdon,Wetherdon,,,0.0,0.0,,,0.0,0.0,,,3.0,3.4,,,,,,,,,
Teignbridge,629,,,,1.0,,,,1.0,,,,1.0,,,,Crast,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Teignbridge,642,20.0,,11.0,,4.0,,3.0,,13.0,,8.0,,Wanell,,Wannell,,0.0,,0.0,,0.0,,0.0,,5.0,,3.6666666666666665,,,,,,,,
Teignbridge,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12528.0,40.0,1772.0,Northcott,1.0,0.0,313.2
Teignbridge,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5920.5,26.0,684.0,Harvey,0.0,0.0,227.71153846153845
Teignbridge,675,,,,3.0,,,,1.0,,,,3.0,,,,Streech,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Teignbridge,678,,,,3.0,,,,2.0,,,,2.0,,,,Tuckerman,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Teignbridge,701,6.0,6.0,,,2.0,1.0,,,3.0,6.0,,,Clyff,Clyffe,,,0.0,0.0,,,0.0,0.0,,,3.0,6.0,,,2681.0,5.0,1110.0,Cleave,0.0,0.0,536.2
Teignbridge,714,8.0,2.0,3.0,,1.0,1.0,1.0,,8.0,2.0,3.0,,Wescott,Wescott,Wescot,,0.0,0.0,0.0,,0.0,0.0,0.0,,8.0,2.0,3.0,,,,,,,,
Teignbridge,716,5.0,2.0,,4.0,1.0,1.0,,3.0,5.0,2.0,,2.0,Lay,Ley,,Lee,0.0,0.0,,0.0,0.0,0.0,,0.0,5.0,2.0,,1.3333333333333333,41336.75,36.0,25402.0,Ley,0.0,0.0,1148.2430555555557
Teignbridge,729,,,,6.0,,,,3.0,,,,3.0,,,,Robins,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Teignbridge,748,,,,2.0,,,,1.0,,,,2.0,,,,Symons,,,,0.0,,,,0.0,,,,2.0,58.0,3.0,37.0,Symons,0.0,0.0,19.333333333333332
Teignbridge,749,1.0,2.0,,,1.0,1.0,,,1.0,2.0,,,Northeway,Northway,,,0.0,0.0,,,0.0,0.0,,,1.0,2.0,,,8.0,1.0,8.0,Northway,0.0,0.0,8.0
Teignbridge,751,25.0,34.0,6.0,8.0,6.0,4.0,2.0,3.0,10.0,14.0,3.0,5.0,Frenche,Frenche,French,French,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,8.5,3.0,2.6666666666666665,160327.0,379.0,13036.0,French,0.0,0.0,423.0263852242744
Teignbridge,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,2.0,21.0,Fulford,1.0,0.0,12.0
Teignbridge,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,2.0,50.0,Seardon,0.0,0.0,33.0
Teignbridge,778,,2.0,,2.0,,2.0,,1.0,,1.0,,2.0,,Sulke,,Sellake,,0.0,,0.0,,0.0,,0.0,,1.0,,2.0,,,,,,,
Teignbridge,796,50.0,37.0,5.0,,15.0,11.0,1.0,,11.0,10.0,5.0,,Carpynter,Carpenter,Carpenter,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.3333333333333335,3.3636363636363638,5.0,,,,,,,,
Teignbridge,803,18.0,4.0,,6.0,3.0,1.0,,4.0,12.0,4.0,,2.0,Luscombe,Luscombe,,Luscombe,0.0,0.0,,0.0,0.0,0.0,,0.0,6.0,4.0,,1.5,203.0,10.0,65.0,Luscombe,0.0,0.0,20.3
Teignbridge,812,,,,1.0,,,,1.0,,,,1.0,,,,Skinner,,,,0.0,,,,0.0,,,,1.0,3998.0,15.0,515.0,Skinner,0.0,0.0,266.53333333333336
Teignbridge,818,,,,2.0,,,,2.0,,,,1.0,,,,Fabin,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Teignbridge,823,,,,2.0,,,,1.0,,,,2.0,,,,Creford,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Teignbridge,845,,8.0,,,,1.0,,,,8.0,,,,Cotes,,,,0.0,,,,0.0,,,,8.0,,,,,,,,,
Teignbridge,865,,5.0,,,,1.0,,,,5.0,,,,Damerell,,,,0.0,,,,1.0,,,,5.0,,,,,,,,,
Teignbridge,867,,2.0,,,,1.0,,,,2.0,,,,Hancocke,,,,0.0,,,,0.0,,,,2.0,,,76.0,1.0,76.0,Hancock,0.0,0.0,76.0
Teignbridge,881,50.0,,,,1.0,,,,50.0,,,,Brabon,,,,0.0,,,,0.0,,,,50.0,,,,,,,,,,
Teignbridge,893,27.0,28.0,12.0,8.0,5.0,7.0,4.0,2.0,18.0,20.0,7.0,5.0,Harell,Horewyl,Horwell,Horwill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,4.0,3.0,4.0,16962.0,49.0,1378.0,Hearle,0.0,0.0,346.16326530612247
Teignbridge,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10273.0,28.0,1309.0,Luckham,0.0,0.0,366.89285714285717
Teignbridge,952,,,,2.0,,,,1.0,,,,2.0,,,,Judd,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Teignbridge,969,,2.0,,4.0,,1.0,,1.0,,2.0,,4.0,,Edward,,Edward,,0.0,,0.0,,0.0,,0.0,,2.0,,4.0,,,,,,,
Teignbridge,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.0,2.0,459.0,Coombes,0.0,0.0,231.0
Teignbridge,973,43.0,33.0,14.0,11.0,6.0,8.0,3.0,6.0,14.0,20.0,5.0,4.0,Gray,Cr,Grey,Gore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.166666666666667,4.125,4.666666666666667,1.8333333333333333,14682.0,39.0,1198.0,Carew,1.0,0.0,376.46153846153845
Teignbridge,993,,,,2.0,,,,1.0,,,,2.0,,,,Ceely,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Teignbridge,1019,,,,4.0,,,,2.0,,,,2.0,,,,Burgor,,,,1.0,,,,0.0,,,,2.0,,,,,,,
Teignbridge,1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,Westaway,0.0,0.0,2.0
Teignbridge,1038,55.0,80.0,15.0,14.0,8.0,13.0,5.0,7.0,13.0,18.0,6.0,4.0,Benet,Bond,Bennett,Bond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875,6.153846153846154,3.0,2.0,33760.0,69.0,5548.0,Bond,0.0,0.0,489.27536231884056
Teignbridge,1062,1.0,,,,1.0,,,,1.0,,,,Moreman,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Teignbridge,1068,,1.0,,,,1.0,,,,1.0,,,,T,,,,0.0,,,,0.0,,,,1.0,,,5277.0,16.0,1150.0,Daw,0.0,0.0,329.8125
Teignbridge,1085,41.0,33.0,6.0,4.0,8.0,10.0,1.0,2.0,11.0,7.0,6.0,3.0,Berne,Browne,Barne,Browne,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.125,3.3,6.0,2.0,541.25,16.0,290.0,Bearne,0.0,1.0,33.828125
Teignbridge,1086,,1.0,,,,1.0,,,,1.0,,,,Avice,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Teignbridge,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261163.0,33.0,171560.0,Marsham,0.0,0.0,7914.030303030303
Teignbridge,1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10729.0,23.0,964.0,Chichester,0.0,0.0,466.4782608695652
Teignbridge,1123,,,,2.0,,,,1.0,,,,2.0,,,,Cooper,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Teignbridge,1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156799.0,302.0,17830.0,Amery,0.0,0.0,519.2019867549669
Teignbridge,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18996.5,41.0,1548.0,Norsworthy,0.0,0.0,463.3292682926829
Teignbridge,1164,,,,1.0,,,,1.0,,,,1.0,,,,Hayman,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Teignbridge,1177,2.0,2.0,,1.0,1.0,1.0,,1.0,2.0,2.0,,1.0,Broken,Broken,,Broken,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,2.0,,1.0,,,,,,,
Teignbridge,1217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,3.0,125.0,Greenfield,0.0,0.0,52.666666666666664
Teignbridge,1226,5.0,4.0,,,1.0,2.0,,,5.0,2.0,,,Raynell,Reynell,,,0.0,0.0,,,0.0,0.0,,,5.0,2.0,,,,,,,,,
Teignbridge,1240,3.0,17.0,,,2.0,3.0,,,2.0,15.0,,,Stone,Stone,,,0.0,0.0,,,0.0,0.0,,,1.5,5.666666666666667,,,931.5,4.0,492.0,Stone,0.0,0.0,232.875
Teignbridge,1244,1.0,,,,1.0,,,,1.0,,,,Horssam,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Teignbridge,1245,9.0,,,3.0,2.0,,,3.0,8.0,,,1.0,Bragge,,,Brocke,0.0,,,0.0,0.0,,,0.0,4.5,,,1.0,120576.5,139.0,39663.0,Bragg,0.0,0.0,867.456834532374
Teignbridge,1255,2.0,,,,1.0,,,,2.0,,,,Dollyng,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Teignbridge,1282,44.0,30.0,10.0,5.0,4.0,3.0,2.0,2.0,30.0,20.0,5.0,3.0,Voyse,Voyse,Voisie,Voysey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,5.0,2.5,13.0,1.0,13.0,Fice,0.0,0.0,13.0
Teignbridge,1283,,2.0,,,,1.0,,,,2.0,,,,Hurste,,,,0.0,,,,0.0,,,,2.0,,,124.0,6.0,90.0,Hurst,0.0,0.0,20.666666666666668
Teignbridge,1299,15.0,,,,1.0,,,,15.0,,,,Letteowte,,,,0.0,,,,0.0,,,,15.0,,,,,,,,,,
Teignbridge,1304,2.0,,4.0,,1.0,,1.0,,2.0,,4.0,,Bartelet,,Bartlet,,0.0,,0.0,,1.0,,1.0,,2.0,,4.0,,5096.0,20.0,1251.0,Bartlett,0.0,1.0,254.8
Teignbridge,1312,,1.0,,,,1.0,,,,1.0,,,,Hanworthy,,,,0.0,,,,0.0,,,,1.0,,,60.0,1.0,60.0,Hainworth,0.0,0.0,60.0
Teignbridge,1321,17.0,7.0,,15.0,1.0,1.0,,5.0,17.0,7.0,,6.0,Haywod,Haywood,,Head,0.0,0.0,,0.0,0.0,0.0,,0.0,17.0,7.0,,3.0,25092.0,63.0,1745.0,Heywood,0.0,0.0,398.2857142857143
Teignbridge,1322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,1.0,44.5,Billett,1.0,0.0,44.5
Teignbridge,1330,,,,1.0,,,,1.0,,,,1.0,,,,Barence,,,,0.0,,,,0.0,,,,1.0,3380.0,15.0,894.0,Barnes,0.0,0.0,225.33333333333334
Teignbridge,1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,2.0,99.0,Ponsford,0.0,0.0,75.5
Teignbridge,1343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75,9.0,14.0,Pollard,1.0,0.0,2.75
Teignbridge,1372,30.0,,,1.0,1.0,,,1.0,30.0,,,1.0,Erle,,,Earle,1.0,,,1.0,0.0,,,0.0,30.0,,,1.0,1093916.5,1956.0,92049.0,Earl,1.0,0.0,559.2620143149285
Teignbridge,1377,,,,1.0,,,,1.0,,,,1.0,,,,Clouter,,,,0.0,,,,0.0,,,,1.0,84.0,1.0,84.0,Clouter,0.0,0.0,84.0
Teignbridge,1386,,11.0,,,,2.0,,,,10.0,,,,Marshal,,,,0.0,,,,0.0,,,,5.5,,,,,,,,,
Teignbridge,1399,,15.0,5.0,7.0,,1.0,2.0,4.0,,15.0,3.0,4.0,,Frend,Frinde,Freind,,0.0,0.0,0.0,,0.0,0.0,0.0,,15.0,2.5,1.75,,,,,,,
Teignbridge,1423,13.0,2.0,,4.0,1.0,1.0,,3.0,13.0,2.0,,2.0,Wylliams,Williams,,Williams,0.0,0.0,,0.0,0.0,0.0,,0.0,13.0,2.0,,1.3333333333333333,,,,,,,
Teignbridge,1441,,,3.0,3.0,,,1.0,2.0,,,3.0,2.0,,,Towle,Towel,,,0.0,0.0,,,0.0,0.0,,,3.0,1.5,,,,,,,
Teignbridge,1446,,,,1.0,,,,1.0,,,,1.0,,,,Thorne,,,,0.0,,,,0.0,,,,1.0,4401.0,16.0,985.0,Thorn,0.0,0.0,275.0625
Teignbridge,1457,,2.0,,,,1.0,,,,2.0,,,,Bycham,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Teignbridge,1463,65.0,89.0,2.0,9.0,10.0,16.0,2.0,4.0,30.0,20.0,1.0,4.0,Hore,Harrye,Hore,Hore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.5625,1.0,2.25,313.0,4.0,256.0,Hoar,0.0,0.0,78.25
Teignbridge,1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,1.0,284.0,Freake,0.0,0.0,284.0
Teignbridge,1510,3.0,,,,1.0,,,,3.0,,,,Tryggs,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Teignbridge,1534,,2.0,4.0,,,1.0,1.0,,,2.0,4.0,,,Archer,Archer,,,0.0,0.0,,,0.0,0.0,,,2.0,4.0,,,,,,,,
Teignbridge,1535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.0,5.0,655.0,Bartholomew,0.0,0.0,485.0
Teignbridge,1545,4.0,,,,1.0,,,,4.0,,,,Walsche,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Teignbridge,1554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,1.0,31.0,Truman,0.0,0.0,31.0
Teignbridge,1564,,1.0,,8.0,,1.0,,3.0,,1.0,,3.0,,Wykes,,Weekes,,0.0,,0.0,,0.0,,0.0,,1.0,,2.6666666666666665,32505.0,71.0,1440.0,Weeks,0.0,0.0,457.8169014084507
Teignbridge,1569,,,,2.0,,,,1.0,,,,2.0,,,,Grevitt,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Teignbridge,1573,,8.0,,,,2.0,,,,6.0,,,,Jose,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Teignbridge,1590,,,,1.0,,,,1.0,,,,1.0,,,,Hallis,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Teignbridge,1608,,3.0,1.0,,,1.0,1.0,,,3.0,1.0,,,Courtys,Curtise,,,0.0,0.0,,,0.0,0.0,,,3.0,1.0,,212.0,4.0,147.0,Curtis,0.0,0.0,53.0
Teignbridge,1618,,,,9.0,,,,1.0,,,,9.0,,,,Clifford,,,,0.0,,,,0.0,,,,9.0,336379.0,602.0,32132.0,Clifford,0.0,0.0,558.7691029900333
Teignbridge,1641,13.0,6.0,1.0,2.0,3.0,3.0,1.0,1.0,6.0,3.0,1.0,2.0,Thomas,Thomas,Thomas,Toms,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.333333333333333,2.0,1.0,2.0,,,,,,,
Teignbridge,1642,,14.0,,,,1.0,,,,14.0,,,,Radys,,,,0.0,,,,0.0,,,,14.0,,,,,,,,,
Teignbridge,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,5.0,Lamb,0.0,0.0,5.0
Teignbridge,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.0,3.0,320.0,Dawson,0.0,0.0,252.66666666666666
Teignbridge,1663,,,3.0,,,,1.0,,,,3.0,,,,Stoneman,,,,0.0,,,,0.0,,,,3.0,,2.0,1.0,2.0,Stoneman,0.0,0.0,2.0
Teignbridge,1668,17.0,,,,3.0,,,,13.0,,,,Roke,,,,0.0,,,,0.0,,,,5.666666666666667,,,,,,,,,,
Teignbridge,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208493.0,173.0,42928.0,Cranstown,0.0,0.0,1205.1618497109826
Teignbridge,1701,3.333333333333333,34.0,,15.0,2.0,5.0,,5.0,2.0,12.0,,8.0,Prows,Prowse,,Prowse,1.0,1.0,,1.0,0.0,0.0,,0.0,1.6666666666666665,6.8,,3.0,9881.0,22.0,1360.0,Pearce,1.0,0.0,449.1363636363636
Teignbridge,1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,3.0,21.0,Hickman,0.0,0.0,10.0
Teignbridge,1716,30.0,26.0,,4.0,4.0,4.0,,4.0,13.0,12.0,,1.0,Cocke,Coke,,Cooke,0.0,0.0,,0.0,0.0,0.0,,0.0,7.5,6.5,,1.0,969.0,10.0,231.0,Cockey,0.0,0.0,96.9
Teignbridge,1726,,,,4.0,,,,2.0,,,,3.0,,,,Palmer,,,,0.0,,,,0.0,,,,2.0,600.0,4.0,178.0,Palmer,0.0,0.0,150.0
Teignbridge,1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4591.0,11.0,822.0,Alsop,0.0,0.0,417.3636363636364
Teignbridge,1765,5.0,21.0,,,1.0,2.0,,,5.0,20.0,,,Selmon,Selman,,,0.0,0.0,,,0.0,0.0,,,5.0,10.5,,,,,,,,,
Teignbridge,1774,2.0,3.0,1.0,,1.0,1.0,1.0,,2.0,3.0,1.0,,Kerton,Kerton,Kirton,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,3.0,1.0,,6163.0,28.0,658.0,Courtenay,0.0,0.0,220.10714285714286
Teignbridge,1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,2.0,156.0,Cator,0.0,0.0,87.0
Teignbridge,1787,7.0,2.0,,4.0,4.0,2.0,,3.0,2.0,1.0,,2.0,Dodde,Dodde,,Tudd,0.0,0.0,,0.0,0.0,0.0,,0.0,1.75,1.0,,1.3333333333333333,41.0,2.0,31.0,Tout,0.0,0.0,20.5
Teignbridge,1799,,,,1.0,,,,1.0,,,,1.0,,,,Herring,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Teignbridge,1804,,,,1.0,,,,1.0,,,,1.0,,,,Kingham,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Teignbridge,1824,,,,4.0,,,,1.0,,,,4.0,,,,Lane,,,,0.0,,,,0.0,,,,4.0,27.0,5.0,14.0,Lane,0.0,0.0,5.4
Teignbridge,1837,1.0,8.0,,,1.0,3.0,,,1.0,5.0,,,Stephyn,Stephyn,,,0.0,0.0,,,0.0,0.0,,,1.0,2.6666666666666665,,,,,,,,,
Teignbridge,1844,,1.0,,2.0,,1.0,,1.0,,1.0,,2.0,,Aller,,Aller,,0.0,,0.0,,0.0,,0.0,,1.0,,2.0,,,,,,,
Teignbridge,1845,,,,2.0,,,,1.0,,,,2.0,,,,Edwards,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Teignbridge,1852,9.0,4.0,,,2.0,4.0,,,8.0,1.0,,,Keysse,Gosse,,,0.0,0.0,,,0.0,0.0,,,4.5,1.0,,,,,,,,,
Teignbridge,1874,,,,1.0,,,,1.0,,,,1.0,,,,Jenkin,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Teignbridge,1919,,,,3.0,,,,2.0,,,,2.0,,,,Ryder,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Teignbridge,1924,,,,2.0,,,,1.0,,,,2.0,,,,Wardon,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Teignbridge,1930,,,,1.0,,,,1.0,,,,1.0,,,,Kennicott,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Teignbridge,1949,,4.0,16.0,10.0,,2.0,5.0,5.0,,2.0,5.0,2.0,,Pethybrydge,Pethebridge,Pethbridge,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,3.2,2.0,72816.0,148.0,7709.0,Pethybridge,0.0,0.0,492.0
Teignbridge,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35898.0,92.0,1290.0,Walbank,0.0,0.0,390.19565217391306
Teignbridge,2008,,,3.0,2.0,,,1.0,1.0,,,3.0,2.0,,,Deymont,Daymond,,,0.0,0.0,,,0.0,0.0,,,3.0,2.0,597.0,6.0,346.0,Daymond,0.0,0.0,99.5
Teignbridge,2013,2.0,12.0,5.0,,1.0,2.0,2.0,,2.0,8.0,3.0,,Bynmore,Benmore,Bynmore,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,6.0,2.5,,,,,,,,
Teignbridge,2014,7.0,,,2.0,1.0,,,2.0,7.0,,,1.0,Rondell,,,Rendle,0.0,,,0.0,1.0,,,1.0,7.0,,,1.0,807.75,20.0,288.0,Rendell,0.0,1.0,40.3875
Teignbridge,2018,1.0,6.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,Burnell,Burnell,Barnell,Burnell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.5,1.0,,,,,,,
Teignbridge,2042,15.0,,,,2.0,,,,13.0,,,,Robyn,,,,0.0,,,,0.0,,,,7.5,,,,,,,,,,
Teignbridge,2047,,,6.0,,,,1.0,,,,6.0,,,,Godfrie,,,,0.0,,,,0.0,,,,6.0,,,,,,,,
Teignbridge,2049,,,3.0,5.0,,,1.0,3.0,,,3.0,2.0,,,Barten,Beardon,,,0.0,0.0,,,0.0,0.0,,,3.0,1.6666666666666667,,,,,,,
Teignbridge,2068,52.0,43.0,16.0,5.0,7.0,5.0,4.0,3.0,12.0,16.0,9.0,3.0,Lyer,Lear,Lear,Lerrey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.428571428571429,8.6,4.0,1.6666666666666667,3.0,1.0,3.0,Lear,0.0,0.0,3.0
Teignbridge,2071,5.0,,,6.0,1.0,,,1.0,5.0,,,6.0,Conytt,,,Candy,0.0,,,0.0,0.0,,,0.0,5.0,,,6.0,,,,,,,
Teignbridge,2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,1.0,68.0,Phillips,0.0,0.0,68.0
Teignbridge,2091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7665.0,18.0,822.0,Pidsley,0.0,0.0,425.8333333333333
Teignbridge,2107,6.0,10.0,,,1.0,1.0,,,6.0,10.0,,,Hurston,Hurston,,,0.0,0.0,,,0.0,0.0,,,6.0,10.0,,,,,,,,,
Teignbridge,2139,15.0,4.0,,,1.0,3.0,,,15.0,2.0,,,Mychell,Mychel,,,0.0,0.0,,,0.0,0.0,,,15.0,1.3333333333333333,,,5.0,1.0,5.0,Mitchell,0.0,0.0,5.0
Teignbridge,2143,29.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,17.0,4.0,1.0,1.0,Coche,Coche,Couche,Coish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,4.0,1.0,1.0,6.0,1.0,6.0,Coysh,0.0,0.0,6.0
Teignbridge,2152,2.0,,,2.0,1.0,,,1.0,2.0,,,2.0,Jago,,,Jagoe,0.0,,,0.0,0.0,,,0.0,2.0,,,2.0,,,,,,,
Teignbridge,2163,26.0,8.0,13.0,20.0,4.0,5.0,5.0,12.0,10.0,2.0,3.0,3.0,Bowedon,Pyttyn,Bowdon,Bowdon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.6,2.6,1.6666666666666667,14722.0,53.0,860.0,Bowden,0.0,0.0,277.77358490566036
