"FlagID","PersonID","Flags"
42399,152042,"single"
42400,152043,"single"
42401,152044,"single"
42402,152045,"single"
42403,152046,"single"
42404,152047,"single"
42405,152048,"widowed"
42406,152049,"single"
42407,152050,"single"
42408,152051,"single"
42409,152052,"widowed"
42410,152053,"single"
42411,152054,"single"
42412,152055,"widowed"
42413,152056,"single"
42414,152057,"single"
42415,152058,"single"
42416,152059,"single"
42417,152060,"single"
42418,152061,"single"
42419,152062,"single"
42420,152063,"single"
42421,152064,"widowed"
42422,152065,"single"
42423,152066,"widowed"
42424,152067,"widowed"
42425,152068,"widowed"
42426,152069,"single"
42427,152070,"widowed"
42428,152071,"single"
42429,152072,"widowed"
42430,152073,"single"
42431,152074,"single"
42432,152075,"single"
42433,152076,"single"
42434,152077,"single"
42435,152078,"widowed"
42436,152079,"single"
42437,152080,"single"
42438,152081,"single"
42439,152082,"widowed"
42440,152083,"single"
42441,152084,"single"
42442,152085,"single"
42443,152086,"single"
42444,152087,"single"
42445,152089,"single"
42446,152090,"widowed"
42447,152091,"single"
42448,152092,"single"
42449,152093,"single"
42450,152094,"single"
42451,152095,"single"
42452,152096,"widowed"
42453,152097,"single"
42454,152098,"widowed"
42455,152100,"single"
42456,152101,"widowed"
42457,152102,"single"
42458,152103,"single"
42459,152105,"widowed"
42460,152106,"widowed"
42461,152107,"single"
42462,152108,"widowed"
42463,152109,"widowed"
42464,152110,"single"
42465,152111,"single"
42466,152112,"single"
42467,152113,"widowed"
42468,152114,"widowed"
42469,152115,"single"
42470,152116,"single"
42471,152117,"single"
42472,152118,"single"
42473,152119,"single"
42474,152120,"single"
42475,152121,"single"
42476,152123,"single"
42477,152124,"single"
42478,152125,"single"
42479,152127,"single"
42480,152131,"single"
42481,152132,"single"
42482,152133,"single"
42483,152134,"single"
42484,152136,"single"
42485,152137,"single"
42486,152138,"widowed"
42487,152139,"single"
42488,152141,"single"
42489,152142,"single"
42490,152143,"single"
42491,152144,"single"
42492,152145,"widowed"
42493,152146,"widowed"
42494,152147,"single"
42495,152149,"widowed"
42496,152150,"single"
42497,152151,"single"
42498,152152,"single"
42499,152153,"single"
42500,152154,"widowed"
42501,152155,"widowed"
42502,152156,"widowed"
42503,152157,"single"
42504,152158,"widowed"
42505,152159,"single"
42506,152160,"widowed"
42507,152161,"single"
42508,152162,"single"
42509,152163,"widowed"
42510,152164,"single"
42511,152165,"widowed"
42512,152166,"single"
42513,152167,"widowed"
42514,152168,"widowed"
42515,152169,"single"
42516,152170,"widowed"
42517,152171,"widowed"
42518,152172,"widowed"
42519,152173,"single"
42520,152174,"single"
42521,152175,"single"
42522,152176,"single"
42523,152177,"single"
42524,152178,"single"
42525,152179,"single"
42526,152180,"single"
42527,152181,"single"
42528,152182,"single"
42529,152183,"widowed"
42530,152184,"single"
42531,152186,"single"
42532,152187,"single"
42533,152188,"widowed"
42534,152189,"single"
42535,152190,"single"
42536,152191,"single"
42537,152192,"widowed"
42538,152193,"widowed"
42539,152194,"widowed"
42540,152195,"widowed"
42541,152196,"widowed"
42542,152197,"single"
42543,152198,"single"
42544,152199,"single"
42545,152200,"single"
42546,152201,"single"
42547,152202,"widowed"
42548,152203,"single"
42549,152204,"single"
42550,152205,"single"
42551,152206,"single"
42552,152207,"widowed"
42553,152208,"widowed"
42554,152209,"widowed"
42555,152210,"single"
42556,152211,"widowed"
42557,152212,"single"
42558,152213,"widowed"
42559,152214,"single"
42560,152216,"single"
42561,152217,"single"
42562,152218,"single"
42563,152219,"single"
42564,152220,"single"
42565,152221,"widowed"
42566,152222,"widowed"
42567,152223,"single"
42568,152224,"single"
42569,152225,"single"
42570,152229,"single"
42571,152230,"single"
42572,152231,"single"
42573,152232,"widowed"
42574,152233,"single"
42575,152235,"single"
42576,152236,"single"
42577,152237,"widowed"
42578,152238,"single"
42579,152239,"single"
42580,152240,"single"
42581,152241,"single"
42582,152242,"single"
42583,152244,"single"
42584,152246,"widowed"
42585,152247,"single"
42586,152249,"single"
42587,152250,"widowed"
42588,152251,"widowed"
42589,152252,"single"
42590,152253,"single"
42591,152254,"single"
42592,152255,"single"
42593,152257,"widowed"
42594,152258,"single"
42595,152259,"single"
42596,152260,"single"
42597,152261,"widowed"
42598,152262,"single"
42599,152263,"single"
42600,152264,"single"
42601,152265,"single"
42602,152266,"widowed"
42603,152267,"single"
42604,152268,"widowed"
42605,152269,"single"
42606,152270,"widowed"
42607,152271,"single"
42608,152272,"widowed"
42609,152273,"single"
42610,152274,"single"
42611,152276,"single"
42612,152278,"single"
42613,152279,"widowed"
42614,152280,"single"
42615,152281,"single"
42616,152282,"single"
42617,152283,"single"
42618,152284,"single"
42619,152285,"widowed"
42620,152286,"widowed"
42621,152287,"widowed"
42622,152288,"single"
42623,152289,"single"
42624,152290,"single"
42625,152291,"single"
42626,152292,"widowed"
42627,152293,"single"
42628,152294,"widowed"
42629,152295,"single"
42630,152296,"single"
42631,152297,"single"
42632,152298,"single"
42633,152299,"single"
42634,152300,"single"
42635,152301,"widowed"
42636,152302,"single"
42637,152303,"single"
42638,152304,"single"
42639,152305,"single"
42640,152306,"widowed"
42641,152307,"single"
42642,152308,"single"
42643,152309,"single"
42644,152310,"single"
42645,152311,"single"
42646,152312,"single"
42647,152313,"single"
42648,152314,"widowed"
42649,152315,"single"
42650,152316,"widowed"
42651,152317,"widowed"
42652,152318,"widowed"
42653,152319,"widowed"
42654,152320,"single"
42655,152321,"single"
42656,152322,"single"
42657,152323,"single"
42658,152324,"single"
42659,152325,"single"
42660,152326,"single"
42661,152327,"widowed"
42662,152328,"single"
42663,152329,"widowed"
42664,152330,"single"
42665,152331,"single"
42666,152332,"widowed"
42667,152333,"single"
42668,152334,"widowed"
42669,152335,"widowed"
42670,152336,"widowed"
42671,152337,"widowed"
42672,152338,"single"
42673,152339,"single"
42674,152340,"single"
42675,152341,"single"
42676,152342,"single"
42677,152343,"single"
42678,152344,"single"
42679,152346,"single"
42680,152348,"widowed"
42681,152349,"single"
42682,152350,"widowed"
42683,152351,"single"
42684,152352,"single"
42685,152353,"widowed"
42686,152354,"single"
42687,152355,"single"
42688,152356,"widowed"
42689,152357,"single"
42690,152358,"single"
42691,152359,"single"
42692,152362,"widowed"
42693,152364,"widowed"
42694,152365,"single"
42695,152366,"widowed"
42696,152368,"single"
42697,152369,"widowed"
42698,152370,"widowed"
42699,152371,"widowed"
42700,152372,"single"
42701,152373,"widowed"
42702,152374,"single"
42703,152375,"single"
42704,152376,"widowed"
42705,152378,"single"
42706,152379,"single"
42707,152380,"single"
42708,152381,"single"
42709,152382,"widowed"
42710,152383,"single"
42711,152384,"single"
42712,152386,"single"
42713,152387,"single"
42714,152388,"single"
42715,152389,"single"
42716,152391,"single"
42717,152392,"single"
42718,152393,"single"
42719,152395,"widowed"
42720,152396,"widowed"
42721,152399,"widowed"
42722,152400,"widowed"
42723,152401,"widowed"
42724,152402,"widowed"
42725,152403,"single"
42726,152404,"single"
42727,152406,"widowed"
42728,152407,"widowed"
42729,152408,"widowed"
42730,152409,"widowed"
42731,152411,"widowed"
42732,152412,"single"
42733,152415,"single"
42734,152416,"single"
42735,152417,"single"
42736,152418,"widowed"
42737,152419,"single"
42738,152420,"widowed"
42739,152421,"single"
42740,152422,"single"
42741,152424,"single"
42742,152425,"widowed"
42743,152426,"widowed"
42744,152427,"single"
42745,152428,"widowed"
42746,152429,"single"
42747,152430,"single"
42748,152431,"widowed"
42749,152432,"single"
42750,152433,"single"
42751,152434,"widowed"
42752,152435,"widowed"
42753,152436,"single"
42754,152437,"single"
42755,152438,"widowed"
42756,152440,"single"
42757,152441,"single"
42758,152442,"single"
42759,152443,"single"
42760,152444,"single"
42761,152445,"single"
42762,152446,"single"
42763,152447,"widowed"
42764,152448,"single"
42765,152450,"single"
42766,152451,"single"
42767,152453,"widowed"
42768,152454,"single"
42769,152456,"widowed"
42770,152457,"widowed"
42771,152458,"widowed"
42772,152459,"single"
42773,152460,"widowed"
42774,152461,"widowed"
42775,152462,"single"
42776,152463,"single"
42777,152464,"single"
42778,152465,"widowed"
42779,152466,"single"
42780,152468,"single"
42781,152469,"single"
42782,152470,"single"
42783,152471,"single"
42784,152473,"widowed"
42785,152474,"single"
42786,152475,"single"
42787,152477,"widowed"
42788,152479,"single"
42789,152480,"widowed"
42790,152482,"single"
42791,152483,"widowed"
42792,152484,"widowed"
42793,152486,"single"
42794,152487,"single"
42795,152488,"widowed"
42796,152489,"widowed"
42797,152492,"single"
42798,152493,"single"
42799,152494,"single"
42800,152495,"widowed"
42801,152496,"single"
42802,152497,"widowed"
42803,152498,"single"
42804,152499,"single"
42805,152500,"single"
42806,152501,"single"
42807,152502,"single"
42808,152503,"widowed"
42809,152504,"widowed"
42810,152505,"single"
42811,152506,"single"
42812,152507,"single"
42813,152508,"single"
42814,152509,"single"
42815,152510,"single"
42816,152511,"single"
42817,152512,"single"
42818,152513,"single"
42819,152514,"single"
42820,152515,"single"
42821,152516,"widowed"
42822,152517,"single"
42823,152518,"single"
42824,152519,"widowed"
42825,152521,"widowed"
42826,152522,"single"
42827,152523,"widowed"
42828,152524,"single"
42829,152525,"single"
42830,152526,"widowed"
42831,152527,"single"
42832,152528,"single"
42833,152529,"single"
42834,152530,"single"
42835,152531,"single"
42836,152532,"widowed"
42837,152533,"single"
42838,152534,"widowed"
42839,152535,"widowed"
42840,152536,"single"
42841,152537,"single"
42842,152538,"single"
42843,152539,"single"
42844,152540,"single"
42845,152542,"widowed"
42846,152543,"widowed"
42847,152544,"widowed"
42848,152545,"single"
42849,152546,"single"
42850,152548,"widowed"
42851,152549,"single"
42852,152551,"single"
42853,152552,"single"
42854,152553,"single"
42855,152554,"widowed"
42856,152555,"single"
42857,152557,"single"
42858,152558,"single"
42859,152559,"widowed"
42860,152560,"single"
42861,152562,"widowed"
42862,152565,"single"
42863,152566,"single"
42864,152567,"single"
42865,152568,"widowed"
42866,152569,"single"
42867,152570,"widowed"
42868,152571,"single"
42869,152572,"single"
42870,152574,"single"
42871,152575,"widowed"
42872,152576,"single"
42873,152577,"single"
42874,152578,"single"
42875,152579,"single"
42876,152580,"single"
42877,152581,"single"
42878,152582,"single"
42879,152584,"single"
42880,152586,"widowed"
42881,152588,"single"
42882,152589,"widowed"
42883,152590,"single"
42884,152591,"single"
42885,152592,"single"
42886,152593,"single"
42887,152595,"single"
42888,152597,"widowed"
42889,152598,"single"
42890,152599,"single"
42891,152601,"widowed"
42892,152602,"single"
42893,152604,"single"
42894,152606,"single"
42895,152609,"single"
42896,152610,"single"
42897,152611,"single"
42898,152612,"single"
42899,152615,"single"
42900,152616,"single"
42901,152617,"single"
42902,152618,"widowed"
42903,152619,"single"
42904,152621,"single"
42905,152622,"single"
42906,152623,"single"
42907,152624,"single"
42908,152625,"single"
42909,152626,"single"
42910,152627,"single"
42911,152628,"single"
42912,152629,"single"
42913,152630,"single"
42914,152632,"widowed"
42915,152633,"single"
42916,152634,"single"
42917,152636,"single"
42918,152637,"widowed"
42919,152638,"single"
42920,152639,"single"
42921,152640,"single"
42922,152641,"single"
42923,152642,"single"
42924,152644,"single"
42925,152647,"single"
42926,152648,"single"
42927,152650,"single"
42928,152651,"widowed"
42929,152654,"single"
42930,152655,"widowed"
42931,152656,"single"
42932,152657,"single"
42933,152658,"widowed"
42934,152659,"single"
42935,152660,"single"
42936,152661,"widowed"
42937,152662,"single"
42938,152663,"single"
42939,152664,"single"
42940,152665,"widowed"
42941,152666,"single"
42942,152667,"widowed"
42943,152668,"single"
42944,152669,"widowed"
42945,152670,"single"
42946,152671,"widowed"
42947,152674,"widowed"
42948,152675,"single"
42949,152676,"widowed"
42950,152677,"widowed"
42951,152678,"widowed"
42952,152679,"single"
42953,152680,"single"
42954,152681,"single"
42955,152682,"single"
42956,152683,"single"
42957,152684,"single"
42958,152685,"single"
42959,152686,"single"
42960,152687,"single"
42961,152688,"widowed"
42962,152689,"single"
42963,152690,"single"
42964,152691,"widowed"
42965,152692,"single"
42966,152694,"single"
42967,152695,"single"
42968,152696,"single"
42969,152698,"single"
42970,152699,"single"
42971,152701,"single"
42972,152702,"single"
42973,152703,"single"
42974,152704,"widowed"
42975,152705,"single"
42976,152707,"widowed"
42977,152708,"widowed"
42978,152709,"single"
42979,152710,"widowed"
42980,152712,"single"
42981,152713,"single"
42982,152714,"widowed"
42983,152715,"single"
42984,152716,"single"
42985,152717,"widowed"
42986,152718,"single"
42987,152720,"single"
42988,152721,"widowed"
42989,152722,"single"
42990,152723,"single"
42991,152726,"single"
42992,152727,"single"
42993,152729,"single"
42994,152730,"single"
42995,152732,"single"
42996,152733,"single"
42997,152734,"single"
42998,152735,"single"
42999,152737,"single"
43000,152738,"single"
43001,152739,"single"
43002,152740,"single"
43003,152741,"single"
43004,152743,"widowed"
43005,152745,"single"
43006,152747,"single"
43007,152748,"single"
43008,152749,"single"
43009,152750,"widowed"
43010,152751,"single"
43011,152752,"single"
43012,152753,"widowed"
43013,152754,"single"
43014,152755,"widowed"
43015,152756,"single"
43016,152757,"single"
43017,152758,"single"
43018,152759,"widowed"
43019,152760,"single"
43020,152761,"single"
43021,152762,"widowed"
43022,152764,"widowed"
43023,152765,"widowed"
43024,152766,"widowed"
43025,152767,"single"
43026,152768,"single"
43027,152769,"single"
43028,152770,"single"
43029,152771,"single"
43030,152772,"single"
43031,152773,"single"
43032,152774,"widowed"
43033,152775,"single"
43034,152776,"widowed"
43035,152777,"single"
43036,152778,"single"
43037,152779,"single"
43038,152780,"single"
43039,152781,"single"
43040,152782,"widowed"
43041,152783,"widowed"
43042,152784,"single"
43043,152785,"single"
43044,152787,"widowed"
43045,152788,"single"
43046,152789,"widowed"
43047,152790,"single"
43048,152791,"widowed"
43049,152792,"single"
43050,152793,"single"
43051,152794,"single"
43052,152795,"single"
43053,152797,"single"
43054,152798,"single"
43055,152799,"widowed"
43056,152800,"single"
43057,152802,"widowed"
43058,152803,"single"
43059,152805,"single"
43060,152806,"widowed"
43061,152807,"single"
43062,152808,"single"
43063,152809,"single"
43064,152810,"single"
43065,152811,"single"
43066,152813,"single"
43067,152815,"single"
43068,152816,"single"
43069,152817,"widowed"
43070,152818,"single"
43071,152819,"single"
43072,152820,"single"
43073,152821,"widowed"
43074,152822,"widowed"
43075,152823,"single"
43076,152826,"single"
43077,152827,"single"
43078,152828,"widowed"
43079,152830,"widowed"
43080,152831,"single"
43081,152832,"single"
43082,152833,"single"
43083,152834,"single"
43084,152835,"single"
43085,152836,"single"
43086,152837,"single"
43087,152838,"single"
43088,152839,"widowed"
43089,152840,"widowed"
43090,152841,"single"
43091,152842,"single"
43092,152843,"widowed"
43093,152844,"single"
43094,152845,"single"
43095,152846,"single"
43096,152847,"single"
43097,152848,"single"
43098,152849,"single"
43099,152850,"single"
43100,152851,"widowed"
43101,152852,"single"
43102,152853,"single"
43103,152854,"widowed"
43104,152855,"widowed"
43105,152857,"single"
43106,152858,"single"
43107,152859,"single"
43108,152860,"single"
43109,152861,"single"
43110,152862,"single"
43111,152863,"single"
43112,152864,"single"
43113,152865,"single"
43114,152866,"single"
43115,152867,"widowed"
43116,152868,"widowed"
43117,152869,"single"
43118,152870,"widowed"
43119,152871,"single"
43120,152872,"single"
43121,152873,"widowed"
43122,152874,"single"
43123,152875,"widowed"
43124,152876,"single"
43125,152877,"single"
43126,152878,"single"
43127,152879,"widowed"
43128,152880,"single"
43129,152881,"single"
43130,152882,"widowed"
43131,152883,"single"
43132,152884,"single"
43133,152885,"widowed"
43134,152887,"widowed"
43135,152888,"single"
43136,152889,"single"
43137,152890,"widowed"
43138,152892,"single"
43139,152893,"single"
43140,152894,"single"
43141,152895,"single"
43142,152898,"single"
43143,152899,"widowed"
43144,152900,"single"
43145,152901,"widowed"
43146,152903,"widowed"
43147,152905,"single"
43148,152907,"single"
43149,152908,"widowed"
43150,152912,"single"
43151,152914,"widowed"
43152,152916,"single"
43153,152917,"widowed"
43154,152918,"single"
43155,152919,"single"
43156,152920,"single"
43157,152921,"single"
43158,152922,"widowed"
43159,152923,"widowed"
43160,152924,"widowed"
43161,152925,"single"
43162,152926,"single"
43163,152927,"widowed"
43164,152928,"single"
43165,152929,"single"
43166,152930,"single"
43167,152931,"single"
43168,152932,"single"
43169,152933,"single"
43170,152934,"single"
43171,152935,"single"
43172,152937,"single"
43173,152938,"single"
43174,152939,"single"
43175,152940,"single"
43176,152941,"single"
43177,152942,"single"
43178,152943,"single"
43179,152945,"widowed"
43180,152947,"single"
43181,152948,"widowed"
43182,152949,"single"
43183,152950,"single"
43184,152951,"widowed"
43185,152953,"single"
43186,152954,"single"
43187,152955,"single"
43188,152956,"single"
43189,152957,"single"
43190,152958,"single"
43191,152959,"widowed"
43192,152960,"single"
43193,152964,"single"
43194,152965,"single"
43195,152968,"widowed"
43196,152970,"widowed"
43197,152975,"single"
43198,152976,"single"
43199,152977,"single"
43200,152978,"widowed"
43201,152980,"single"
43202,152981,"single"
43203,152982,"widowed"
43204,152984,"single"
43205,152985,"widowed"
43206,152986,"single"
43207,152987,"single"
43208,152990,"single"
43209,152991,"single"
43210,152992,"single"
43211,152993,"single"
43212,152994,"widowed"
43213,152995,"widowed"
43214,152996,"single"
43215,152997,"single"
43216,152998,"widowed"
43217,153000,"single"
43218,153001,"single"
43219,153002,"single"
43220,153003,"single"
43221,153004,"widowed"
43222,153005,"single"
43223,153006,"single"
43224,153007,"single"
43225,153008,"single"
43226,153010,"single"
43227,153011,"widowed"
43228,153013,"single"
43229,153014,"single"
43230,153015,"single"
43231,153016,"single"
43232,153017,"widowed"
43233,153018,"single"
43234,153021,"widowed"
43235,153022,"single"
43236,153023,"single"
43237,153024,"single"
43238,153025,"widowed"
43239,153026,"single"
43240,153028,"widowed"
43241,153029,"single"
43242,153031,"single"
43243,153032,"single"
43244,153033,"widowed"
43245,153034,"single"
43246,153035,"widowed"
43247,153036,"single"
43248,153037,"single"
43249,153038,"single"
43250,153039,"single"
43251,153040,"single"
43252,153041,"single"
43253,153046,"widowed"
43254,153047,"widowed"
43255,153048,"single"
43256,153050,"widowed"
43257,153051,"single"
43258,153054,"single"
43259,153055,"widowed"
43260,153056,"single"
43261,153057,"single"
43262,153062,"widowed"
43263,153063,"widowed"
43264,153064,"widowed"
43265,153065,"single"
43266,153067,"widowed"
43267,153068,"single"
43268,153069,"single"
43269,153070,"single"
43270,153071,"single"
43271,153072,"single"
43272,153073,"single"
43273,153074,"widowed"
43274,153075,"single"
43275,153076,"widowed"
43276,153077,"single"
43277,153078,"single"
43278,153082,"single"
43279,153084,"single"
43280,153085,"widowed"
43281,153090,"single"
43282,153092,"single"
43283,153093,"single"
43284,153097,"single"
43285,153098,"widowed"
43286,153100,"single"
43287,153101,"single"
43288,153102,"single"
43289,153104,"single"
43290,153105,"single"
43291,153106,"widowed"
43292,153110,"single"
43293,153111,"single"
43294,153112,"single"
43295,153113,"single"
43296,153116,"single"
43297,153148,"single"
43298,153149,"single"
43299,153150,"single"
43300,153151,"single"
43301,153152,"single"
43302,153153,"single"
43303,153154,"single"
43304,153155,"single"
43305,153156,"single"
43306,153157,"single"
43307,153158,"single"
43308,153159,"widowed"
43309,153160,"single"
43310,153161,"widowed"
43311,153162,"single"
43312,153163,"widowed"
43313,153164,"widowed"
43314,153165,"single"
43315,153166,"single"
43316,153167,"single"
43317,153168,"single"
43318,153169,"single"
43319,153170,"widowed"
43320,153171,"single"
43321,153172,"single"
43322,153173,"single"
43323,153175,"single"
43324,153182,"widowed"
43325,153183,"widowed"
43326,153184,"widowed"
43327,153185,"single"
43328,153192,"single"
43329,153193,"widowed"
43330,153194,"single"
43331,153195,"widowed"
43332,153196,"widowed"
43333,153197,"single"
43334,153198,"single"
43335,153199,"single"
43336,153200,"single"
43337,153201,"single"
43338,153202,"single"
43339,153203,"single"
43340,153204,"widowed"
43341,153205,"single"
43342,153206,"widowed"
43343,153207,"single"
43344,153208,"single"
43345,153209,"widowed"
43346,153210,"single"
43347,153211,"single"
43348,153212,"single"
43349,153213,"single"
43350,153214,"single"
43351,153215,"single"
43352,153216,"single"
43353,153217,"single"
43354,153218,"single"
43355,153219,"single"
43356,153220,"single"
43357,153221,"single"
43358,153222,"single"
43359,153223,"single"
43360,153224,"single"
43361,153225,"single"
43362,153226,"single"
43363,153227,"single"
43364,153228,"widowed"
43365,153229,"widowed"
43366,153230,"widowed"
43367,153237,"widowed"
43368,153241,"single"
43369,153242,"single"
43370,153244,"widowed"
43371,153245,"single"
43372,153246,"single"
43373,153247,"widowed"
43374,153248,"single"
43375,153254,"single"
43376,153255,"single"
43377,153256,"widowed"
43378,153263,"widowed"
43379,153273,"single"
43380,153274,"single"
43381,153276,"single"
43382,153277,"single"
43383,153278,"single"
43384,153279,"widowed"
43385,153280,"single"
43386,153281,"widowed"
43387,153282,"single"
43388,153283,"widowed"
43389,153284,"widowed"
43390,153289,"single"
43391,153290,"widowed"
43392,153291,"single"
43393,153292,"single"
43394,153293,"widowed"
43395,153294,"single"
43396,153295,"widowed"
43397,153296,"single"
43398,153297,"single"
43399,153298,"single"
43400,153299,"single"
43401,153301,"widowed"
43402,153302,"single"
43403,153303,"single"
43404,153304,"single"
43405,153305,"single"
43406,153306,"widowed"
43407,153307,"widowed"
43408,153309,"widowed"
43409,153313,"single"
43410,153314,"single"
43411,153315,"single"
43412,153316,"single"
43413,153324,"single"
43414,153325,"single"
43415,153327,"single"
43416,153328,"single"
43417,153329,"single"
43418,153332,"widowed"
43419,153333,"widowed"
43420,153334,"single"
43421,153335,"single"
43422,153336,"single"
43423,153337,"single"
43424,153338,"single"
43425,153339,"single"
43426,153340,"widowed"
43427,153351,"single"
43428,153352,"single"
43429,153353,"single"
43430,153354,"single"
43431,153355,"single"
43432,153356,"single"
43433,153357,"single"
43434,153358,"single"
43435,153359,"widowed"
43436,153360,"widowed"
43437,153361,"widowed"
43438,153362,"single"
43439,153363,"single"
43440,153364,"single"
43441,153365,"single"
43442,153366,"widowed"
43443,153367,"single"
43444,153368,"single"
43445,153369,"single"
43446,153370,"widowed"
43447,153374,"single"
43448,153376,"single"
43449,153377,"single"
43450,153379,"single"
43451,153381,"single"
43452,153387,"widowed"
43453,153388,"single"
43454,153389,"single"
43455,153400,"single"
43456,153401,"single"
43457,153402,"widowed"
43458,153403,"single"
43459,153404,"single"
43460,153405,"single"
43461,153406,"widowed"
43462,153407,"widowed"
43463,153408,"single"
43464,153409,"widowed"
43465,153410,"single"
43466,153411,"single"
43467,153412,"widowed"
43468,153413,"single"
43469,153414,"single"
43470,153415,"widowed"
43471,153416,"widowed"
43472,153417,"widowed"
43473,153418,"single"
43474,153430,"single"
43475,153439,"widowed"
43476,153440,"widowed"
43477,153441,"widowed"
43478,153448,"single"
43479,153452,"single"
43480,153453,"single"
43481,153455,"single"
43482,153456,"widowed"
43483,153460,"widowed"
43484,153461,"single"
43485,153462,"widowed"
43486,153465,"single"
43487,153466,"widowed"
43488,153467,"single"
43489,153468,"single"
43490,153472,"single"
43491,153483,"widowed"
43492,153519,"single"
43493,153520,"single"
43494,153521,"single"
43495,153522,"widowed"
43496,153523,"single"
43497,153524,"single"
43498,153525,"single"
43499,153526,"single"
43500,153527,"single"
43501,153528,"widowed"
43502,153529,"single"
43503,153530,"widowed"
43504,153531,"widowed"
43505,153532,"single"
43506,153533,"single"
43507,153534,"widowed"
43508,153535,"widowed"
43509,153536,"single"
43510,153537,"single"
43511,153538,"widowed"
43512,153539,"single"
43513,153540,"widowed"
43514,153541,"single"
43515,153542,"single"
43516,153543,"widowed"
43517,153544,"widowed"
43518,153545,"single"
43519,153546,"single"
43520,153547,"single"
43521,153548,"widowed"
43522,153549,"widowed"
43523,153550,"single"
43524,153551,"widowed"
43525,153552,"single"
43526,153553,"single"
43527,153554,"widowed"
43528,153555,"single"
43529,153556,"single"
43530,153557,"single"
43531,153558,"single"
43532,153559,"single"
43533,153560,"widowed"
43534,153561,"single"
43535,153566,"widowed"
43536,153571,"widowed"
43537,153572,"single"
43538,153573,"single"
43539,153574,"single"
43540,153575,"single"
43541,153576,"single"
43542,153577,"single"
43543,153578,"single"
43544,153579,"widowed"
43545,153581,"single"
43546,153582,"single"
43547,153583,"single"
43548,153584,"widowed"
43549,153585,"widowed"
43550,153586,"widowed"
43551,153587,"single"
43552,153588,"single"
43553,153589,"single"
43554,153590,"widowed"
43555,153591,"widowed"
43556,153592,"single"
43557,153593,"single"
43558,153594,"single"
43559,153595,"widowed"
43560,153596,"widowed"
43561,153597,"widowed"
43562,153598,"single"
43563,153599,"single"
43564,153600,"single"
43565,153601,"single"
43566,153602,"single"
43567,153603,"single"
43568,153604,"single"
43569,153605,"widowed"
43570,153606,"single"
43571,153607,"widowed"
43572,153608,"single"
43573,153609,"single"
43574,153610,"single"
43575,153611,"single"
43576,153612,"single"
43577,153613,"single"
43578,153614,"single"
43579,153615,"widowed"
43580,153616,"single"
43581,153617,"single"
43582,153618,"widowed"
43583,153619,"single"
43584,153620,"single"
43585,153621,"single"
43586,153622,"widowed"
43587,153623,"widowed"
43588,153624,"single"
43589,153625,"single"
43590,153627,"widowed"
43591,153628,"single"
43592,153633,"widowed"
43593,153634,"single"
43594,153635,"single"
43595,153636,"single"
43596,153637,"widowed"
43597,153639,"single"
43598,153640,"single"
43599,153641,"single"
43600,153642,"single"
43601,153643,"widowed"
43602,153644,"single"
43603,153647,"widowed"
43604,153648,"single"
43605,153649,"widowed"
43606,153679,"single"
43607,153681,"single"
43608,153682,"single"
43609,153686,"widowed"
43610,153687,"single"
43611,153688,"widowed"
43612,153689,"single"
43613,153691,"widowed"
43614,153692,"single"
43615,153693,"single"
43616,153694,"single"
43617,153695,"widowed"
43618,153722,"single"
43619,153723,"widowed"
43620,153745,"widowed"
43621,153746,"single"
43622,153747,"single"
43623,153748,"widowed"
43624,153749,"single"
43625,153750,"widowed"
43626,153751,"widowed"
43627,153752,"single"
43628,153753,"widowed"
43629,153765,"single"
43630,153766,"single"
43631,153767,"single"
43632,153768,"single"
43633,153769,"single"
43634,153770,"single"
43635,153771,"widowed"
43636,153772,"single"
43637,153773,"single"
43638,153774,"single"
43639,153775,"single"
43640,153776,"widowed"
43641,153777,"single"
43642,153778,"single"
43643,153779,"single"
43644,153780,"single"
43645,153781,"single"
43646,153782,"widowed"
43647,153783,"single"
43648,153784,"widowed"
43649,153785,"single"
43650,153786,"widowed"
43651,153787,"single"
43652,153788,"single"
43653,153789,"single"
43654,153790,"widowed"
43655,153791,"single"
43656,153793,"single"
43657,153794,"widowed"
43658,153796,"widowed"
43659,153797,"single"
43660,153798,"single"
43661,153799,"single"
43662,153800,"widowed"
43663,153801,"single"
43664,153802,"single"
43665,153803,"single"
43666,153804,"single"
43667,153805,"single"
43668,153806,"widowed"
43669,153807,"single"
43670,153808,"single"
43671,153809,"single"
43672,153810,"single"
43673,153811,"single"
43674,153812,"single"
43675,153813,"single"
43676,153814,"widowed"
43677,153815,"widowed"
43678,153816,"single"
43679,153817,"single"
43680,153818,"single"
43681,153819,"single"
43682,153820,"single"
43683,153821,"single"
43684,153822,"single"
43685,153823,"widowed"
43686,153824,"single"
43687,153825,"single"
43688,153826,"single"
43689,153827,"single"
43690,153828,"widowed"
43691,153829,"single"
43692,153830,"single"
43693,153832,"single"
43694,153833,"widowed"
43695,153834,"single"
43696,153835,"widowed"
43697,153836,"widowed"
43698,153837,"single"
43699,153838,"single"
43700,153839,"single"
43701,153840,"single"
43702,153841,"single"
43703,153842,"single"
43704,153843,"widowed"
43705,153844,"widowed"
43706,153845,"widowed"
43707,153846,"single"
43708,153847,"single"
43709,153848,"single"
43710,153849,"single"
43711,153850,"widowed"
43712,153851,"single"
43713,153852,"widowed"
43714,153853,"widowed"
43715,153854,"single"
43716,153855,"single"
43717,153856,"single"
