parish,hundred,terrain,mean_elev,mean_slope,wheatsuit,lspc1332,agsh1370,indsh1370,ind_1831,agr_share,agr_1831,ind_share,mills_1400,gent_1400,NrPatents,copys_1850,mills,NrGentry,area,landOwned,WheatYield,copys_1516,hrv_land,lspc1525,distriver,distmkt,distcoal,latitude,longitude,hrv_dums,lland,count_1524,tot_val_rank_1524,count_rank_1524,count_pctile_1524,avg_val_rank_1524,max_val_rank_1524,count_1543,tot_val_rank_1543,count_rank_1543,count_pctile_1543,avg_val_rank_1543,max_val_rank_1543,count_1581,tot_val_rank_1581,count_rank_1581,count_pctile_1581,avg_val_rank_1581,max_val_rank_1581,count_1674,tot_val_rank_1674,count_rank_1674,count_pctile_1674,avg_val_rank_1674,max_val_rank_1674,count_1840,tot_val_rank_1840,count_rank_1840,count_pctile_1840,avg_val_rank_1840,max_val_rank_1840,recipient_treatment_group,recipient_treatment_group_43,recipient_treatment_group_post_43,recipient_control_group,recipient_control_group_43,recipient_control_group_post_43,rando_group,recipient_count_1524,control_count_1524,recipient_count_share_1524,control_count_share_1524,recipient_tot_val_share_1524,control_tot_val_share_1524,tot_val_rank_1524_1543_corr,avg_val_rank_1524_1543_corr,max_val_rank_1524_1543_corr,tot_val_pctile_1524_1543_corr,avg_val_pctile_1524_1543_corr,max_val_pctile_1524_1543_corr,tot_val_rank_1524_1581_corr,avg_val_rank_1524_1581_corr,max_val_rank_1524_1581_corr,tot_val_pctile_1524_1581_corr,avg_val_pctile_1524_1581_corr,max_val_pctile_1524_1581_corr,tot_val_rank_1524_1674_corr,avg_val_rank_1524_1674_corr,max_val_rank_1524_1674_corr,tot_val_pctile_1524_1674_corr,avg_val_pctile_1524_1674_corr,max_val_pctile_1524_1674_corr,tot_val_rank_1524_1840_corr,avg_val_rank_1524_1840_corr,max_val_rank_1524_1840_corr,tot_val_pctile_1524_1840_corr,avg_val_pctile_1524_1840_corr,max_val_pctile_1524_1840_corr,recipient_count_1543,control_count_1543,recipient_count_share_1543,control_count_share_1543,recipient_tot_val_share_1543,control_tot_val_share_1543,tot_val_rank_1543_1581_corr,avg_val_rank_1543_1581_corr,max_val_rank_1543_1581_corr,tot_val_pctile_1543_1581_corr,avg_val_pctile_1543_1581_corr,max_val_pctile_1543_1581_corr,tot_val_rank_1543_1674_corr,avg_val_rank_1543_1674_corr,max_val_rank_1543_1674_corr,tot_val_pctile_1543_1674_corr,avg_val_pctile_1543_1674_corr,max_val_pctile_1543_1674_corr,tot_val_rank_1543_1840_corr,avg_val_rank_1543_1840_corr,max_val_rank_1543_1840_corr,tot_val_pctile_1543_1840_corr,avg_val_pctile_1543_1840_corr,max_val_pctile_1543_1840_corr,recipient_count_1581,control_count_1581,recipient_count_share_1581,control_count_share_1581,recipient_tot_val_share_1581,control_tot_val_share_1581,tot_val_rank_1581_1674_corr,avg_val_rank_1581_1674_corr,max_val_rank_1581_1674_corr,tot_val_pctile_1581_1674_corr,avg_val_pctile_1581_1674_corr,max_val_pctile_1581_1674_corr,tot_val_rank_1581_1840_corr,avg_val_rank_1581_1840_corr,max_val_rank_1581_1840_corr,tot_val_pctile_1581_1840_corr,avg_val_pctile_1581_1840_corr,max_val_pctile_1581_1840_corr,recipient_count_1674,control_count_1674,recipient_count_share_1674,control_count_share_1674,recipient_tot_val_share_1674,control_tot_val_share_1674,tot_val_rank_1674_1840_corr,avg_val_rank_1674_1840_corr,max_val_rank_1674_1840_corr,tot_val_pctile_1674_1840_corr,avg_val_pctile_1674_1840_corr,max_val_pctile_1674_1840_corr,recipient_count_1840,control_count_1840,recipient_count_share_1840,control_count_share_1840,recipient_tot_val_share_1840,control_tot_val_share_1840,tot_val_1524,avg_val_1524,max_val_1524,avg_val_pctile_1524,max_val_pctile_1524,tot_val_pctile_1524,tot_val_1543,avg_val_1543,max_val_1543,avg_val_pctile_1543,max_val_pctile_1543,tot_val_pctile_1543,tot_val_1581,avg_val_1581,max_val_1581,avg_val_pctile_1581,max_val_pctile_1581,tot_val_pctile_1581,tot_val_1674,avg_val_1674,max_val_1674,avg_val_pctile_1674,max_val_pctile_1674,tot_val_pctile_1674,tot_val_1840,avg_val_1840,max_val_1840,avg_val_pctile_1840,max_val_pctile_1840,tot_val_pctile_1840,recipient_grant_value
Poltimore,Wonford,Dissected low plateaux and ridges,35.171177,2.500865,39.540001,0.089927419053871,0.0,0.0,0.17333333,0.0,0.54666668,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0382375,0.0,0.0,0.0,240.0,51.97802473877182,0.93349755,6.4004879,82.339203,296466.31,97179.898,1,0.0,48.0,20.5,20.5,0.5125,20.5,20.5,98.0,41.0,41.0,0.5061728395061728,41.0,41.0,9.0,4.5,4.5,0.5625,4.5,4.5,0.0,,,,,,68.0,17.0,17.375,0.4151785714285714,17.25,17.0,0.00847457627118644,0.00847457627118644,0.0,0.00847457627118644,0.00847457627118644,0.01694915254237288,0.00847457627118644,0.0,1.0,0.0,0.020833333333333332,0.0,0.02110199296600234,-0.019380829569588105,-0.3105593991062747,-0.16395851169725817,-0.019380829569588136,-0.31055939910627467,-0.1639585116972582,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,,,,,,,-0.9999999999999999,0.9999999999999999,-0.9999999999999999,-1.0,0.9999999999999998,-0.9999999999999998,1.0,1.0,0.01020408163265306,0.01020408163265306,0.0048543689320388345,0.03155339805825243,0.835230210614854,,,0.8352302106148539,,,,,,,,,-0.7777137710478189,-0.9386522045811475,-0.9011603576546491,-0.7777137710478187,-0.9386522045811476,-0.9011603576546489,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,284.33333333333337,6.245833333333333,6.708333333333333,0.5125,0.5125,0.5125,412.0,3.8349794238683126,4.395061728395062,0.5061728395061729,0.5061728395061729,0.5061728395061729,89.0,10.75,10.75,0.5625,0.5625,0.5625,0.0,,,,,,6508.0,163.225,260.75,0.4196428571428571,0.42857142857142855,0.42857142857142855,521.0
Poughill,West Budleigh,Dissected low plateaux and ridges,152.01215,5.4028459,23.65,0.0,0.0,0.0,0.25555557,0.0,0.60000002,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.794958,313.0,0.0,0.0,5882.000498723015,20.58064611854124,8.2593889,8.6277771,75.577538,285208.09,108694.95,1,5.749392985908253,0.0,,,,,,35.0,15.0,15.0,0.5172413793103448,15.0,15.0,8.0,4.5,4.5,0.5625,4.5,4.5,0.0,,,,,,0.0,,,,,,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.02857142857142857,0.0,0.02127659574468085,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,94.0,2.689655172413793,2.793103448275862,0.5172413793103449,0.5172413793103448,0.5172413793103449,27.0,3.375,3.375,0.5625,0.5625,0.5625,0.0,,,,,,0.0,,,,,,1532.4
Powderham,Exminster,Alluvial plains and river terraces,23.920036,4.2912483,21.610001,0.0760891785515396,0.0,0.0,0.27777779,0.0,0.6388889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.134312,0.0,20.0,0.0,240.0,72.25396674893474,3.3776362,3.713599,92.868889,295688.81,84947.602,1,0.0,28.0,10.0,10.0,0.5263157894736841,10.0,10.0,54.0,21.0,21.0,0.5121951219512195,21.0,21.0,18.0,9.0,9.0,0.5294117647058824,9.0,9.0,28.0,12.5,12.5,0.5208333333333334,12.5,12.5,4.0,4.0,3.5,0.8333333333333334,4.0,4.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905636441628552,0.6593831831210192,0.9592738143672155,0.9056364416285514,0.6593831831210192,0.9592738143672155,,,,,,,,,,,,,,,,,,,3.0,0.0,0.055555555555555546,0.0,0.02040816326530612,0.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,0.0,0.03571428571428571,0.0,0.015384615384615385,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,134.33333333333334,4.780701754385966,6.017543859649122,0.5263157894736842,0.5263157894736842,0.5263157894736842,245.0,4.910569105691057,5.219512195121951,0.5121951219512195,0.5121951219512195,0.5121951219512195,123.0,7.176470588235294,7.176470588235294,0.5294117647058824,0.5294117647058824,0.5294117647058824,65.0,2.423611111111111,2.5416666666666665,0.5208333333333334,0.5208333333333334,0.5208333333333334,18492.0,1232.8,2449.0,0.8,0.8,0.8,521.0
Puddington,Witheridge,Dissected low plateaux and ridges,186.75151,3.8678873,23.65,0.0805822335391421,0.0,0.0,0.10204082,0.0,0.83673471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5938575,0.0,15.0,0.0,240.0,22.28571308064486,5.8799343,10.781663,73.300331,283770.81,110981.43,1,0.0,14.0,6.5,6.5,0.5416666666666666,6.5,6.5,14.0,6.0,6.0,0.5454545454545454,6.0,6.0,10.0,5.5,5.5,0.55,5.5,5.5,0.0,,,,,,58.0,14.5,18.375,0.42083333333333334,13.25,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.37506339492547786,0.14772681217551473,0.38231020391144016,0.3750633949254778,0.1477268121755147,0.38231020391144016,-0.8910421112136305,-0.8910421112136305,-0.8910421112136305,-0.8910421112136306,-0.8910421112136304,-0.8910421112136304,,,,,,,1.0,-0.9999999999999999,1.0,0.9999999999999997,-1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,,,,,,,-0.9999999999999999,1.0,-0.9999999999999999,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,52.0,3.777777777777778,4.0,0.5416666666666666,0.5416666666666666,0.5416666666666666,79.0,5.2272727272727275,6.363636363636363,0.5454545454545454,0.5454545454545454,0.5454545454545454,38.0,3.8,3.8,0.55,0.55,0.55,0.0,,,,,,24410.0,301.75431034482756,668.5,0.5916666666666666,0.5416666666666666,0.55,0.0
Pyworthy,Black Torrington,Dissected low plateaux and ridges,124.68599,2.5189769,25.950001,0.095376872661407,0.0,0.0,0.10795455,0.0,0.86363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.139992,0.0,14.0,0.0,240.0,17.315789462547592,3.8956056,8.8057632,92.66581,231220.67,102843.73,1,0.0,76.0,22.5,22.5,0.5113636363636364,22.5,22.5,68.0,20.5,20.5,0.5125,20.5,20.5,17.0,8.5,8.5,0.53125,8.5,8.5,63.0,27.0,27.0,0.5094339622641509,27.0,27.0,346.0,28.833333333333332,26.833333333333332,0.6600877192982456,38.25,31.791666666666668,0.016260162601626018,0.016260162601626018,0.0,0.008130081300813009,0.008130081300813009,0.008130081300813009,0.0,1.0,2.0,0.013157894736842105,0.02631578947368421,0.013043478260869565,0.05217391304347826,0.5072163599705253,0.03312401513582564,0.19581554160241263,0.5072163599705253,0.03312401513582562,0.19581554160241263,0.9234914590328153,0.5485825213684441,0.9885224678702866,0.9234914590328154,0.5485825213684441,0.9885224678702865,0.35951592548908334,0.1661468861411239,0.1191377432895879,0.35951592548908334,0.1661468861411239,0.11913774328958793,-0.5812904988491571,-0.2642332634257121,-0.9396095757415843,-0.5812904988491572,-0.26423326342571213,-0.9396095757415842,0.0,4.0,0.0,0.058823529411764705,0.0,0.08080808080808081,0.258945086644983,-0.43740357891798676,-0.42724970109294436,0.258945086644983,-0.43740357891798676,-0.42724970109294447,0.2759415202212108,-0.6979438836378816,-0.3696896214366523,0.27594152022121077,-0.6979438836378815,-0.36968962143665224,-0.12813959357798232,0.056779226808886064,-0.7790335053925977,-0.12813959357798235,0.056779226808886,-0.7790335053925976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.2016989335982151,0.6539451915257695,0.2645782978213776,0.20169893359821506,0.6539451915257695,0.26457829782137754,4.0,0.0,0.06349206349206349,0.0,0.056179775280898875,0.0,0.07098816895690341,-0.36329691287915133,-0.062267813730600814,0.0709881689569035,-0.3632969128791517,-0.0622678137306008,0.0,0.0,0.0,0.0,0.0,0.0,230.0,2.986255411255411,3.8863636363636362,0.5113636363636364,0.5113636363636364,0.5113636363636364,297.0,4.502083333333333,5.35,0.5125,0.5125,0.5125,72.0,4.21875,4.3125,0.53125,0.53125,0.53125,89.0,1.429245283018868,1.471698113207547,0.5094339622641509,0.5094339622641509,0.5094339622641508,294675.0,323.3543816895287,1696.4166666666667,0.5098684210526315,0.5948464912280701,0.6337719298245613,2757.0
Rackenford,Witheridge,Dissected hills,235.40997,3.3185089,23.969999,0.0934653298913519,0.0,0.0,0.21008404,0.0,0.71428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.056397,0.0,0.0,0.0,240.0,29.999996760960634,3.0802834,11.163828,65.382851,285598.31,118892.34,1,0.0,17.0,7.5,7.5,0.5357142857142857,7.5,7.5,28.0,9.5,9.5,0.5277777777777778,9.5,9.5,16.0,8.0,8.0,0.5333333333333333,8.0,8.0,58.0,22.0,22.0,0.5116279069767442,22.0,22.0,59.0,14.75,13.625,0.8221830985915493,34.25,20.75,0.02702702702702703,0.02702702702702703,0.0,0.013513513513513514,0.0,0.013513513513513514,0.0,1.0,0.0,0.0588235294117647,0.0,0.047058823529411764,0.0,0.9172166644140342,-0.1618884807283943,0.8254847647522773,0.9172166644140342,-0.16188848072839432,0.8254847647522772,-0.9449111825230682,-1.8098472342433544e-17,-0.8962581595302718,-0.9449111825230679,-3.7705150713403075e-19,-0.8962581595302718,1.0,,,1.0,,,,,,,,,1.0,0.0,0.03571428571428571,0.0,0.045454545454545456,0.0,,,,,,,-0.1653829170447886,-0.32163376045133846,-0.4898979485566356,-0.1653829170447886,-0.3216337604513385,-0.4898979485566356,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.39849603969875175,,,-0.3984960396987517,,,,,,,,,1.0,1.0,0.017241379310344827,0.017241379310344827,0.012658227848101266,0.012658227848101266,0.666446252799559,-0.41421205334197075,-0.15554275420956382,0.666446252799559,-0.41421205334197064,-0.15554275420956365,0.0,0.0,0.0,0.0,0.0,0.0,85.0,4.511904761904762,5.357142857142857,0.5357142857142857,0.5357142857142857,0.5357142857142857,132.0,3.8333333333333335,5.444444444444445,0.5277777777777778,0.5277777777777778,0.5277777777777778,66.0,4.166666666666667,4.2,0.5333333333333333,0.5333333333333333,0.5333333333333333,79.0,1.4147286821705427,1.4651162790697674,0.5116279069767442,0.5116279069767442,0.5116279069767441,80559.0,442.97828125,1703.0,0.5316901408450705,0.721830985915493,0.806338028169014,1165.0
Rattery,Stanborough,Dissected low plateaux and ridges,123.00994,6.6847725,22.18,0.0628576447493651,0.0,0.0,0.16666667,0.0,0.6825397,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.287431,1212.5,0.0,0.0,240.0,33.4736822638384,1.9970201,3.9994802,122.38613,274471.78,62336.313,1,7.101264025166656,57.0,21.5,21.5,0.5119047619047619,21.5,21.5,63.0,25.5,25.5,0.51,25.5,25.5,31.0,14.0,14.0,0.5185185185185185,14.0,14.0,82.0,31.5,31.5,0.5080645161290323,31.5,31.5,125.0,17.857142857142858,17.357142857142858,0.5456349206349206,20.285714285714285,20.0,0.028368794326241134,0.02127659574468085,0.0070921985815602835,0.0,0.0,0.0,0.0,1.0,0.0,0.017543859649122806,0.0,0.007151370679380213,0.0,0.6329042611013812,0.5394470014225285,0.6269689056847383,0.632904261101381,0.5394470014225285,0.6269689056847383,0.5607900094305944,0.23475794865561048,0.3491732886886379,0.5607900094305943,0.23475794865561048,0.3491732886886377,0.027201843010100805,0.3569934290860423,0.5714457351873202,0.02720184301010084,0.3569934290860422,0.57144573518732,0.03528972788317547,-0.6442554651026661,-0.24806946917841688,0.03528972788317553,-0.6442554651026662,-0.24806946917841707,1.0,0.0,0.015873015873015872,0.0,0.003875968992248062,0.0,0.39722757971605527,0.09265751704986601,0.2783670537423555,0.39722757971605543,0.0926575170498659,0.2783670537423555,0.617819099022655,0.5811624861781656,0.583441813374786,0.617819099022655,0.5811624861781657,0.583441813374786,0.927530670132329,0.7989384271976512,0.9296214128426022,0.9275306701323293,0.7989384271976511,0.9296214128426024,1.0,0.0,0.03225806451612903,0.0,0.04065040650406504,0.0,0.5735631455239357,0.4552183777348213,0.40068554735553846,0.5735631455239356,0.4552183777348212,0.40068554735553846,1.0,-1.0,1.0,1.0,-1.0,1.0,4.0,0.0,0.04878048780487805,0.0,0.11398963730569948,0.0,0.9486159768853915,0.9998630185072819,0.9375198843509687,0.9486159768853918,0.9998630185072817,0.9375198843509687,0.0,0.0,0.0,0.0,0.0,0.0,279.6666666666667,4.092063492063493,4.753968253968254,0.5119047619047619,0.5119047619047619,0.5119047619047619,258.0,3.811666666666667,4.36,0.51,0.51,0.51,123.0,3.7962962962962963,4.074074074074074,0.5185185185185185,0.5185185185185185,0.5185185185185185,193.0,2.2236559139784946,2.403225806451613,0.5080645161290323,0.5080645161290323,0.5080645161290323,90488.0,289.1566889077527,867.5714285714286,0.4642857142857143,0.4722222222222222,0.5317460317460317,2030.5263158
Revelstoke,Plympton,Dissected low plateaux and ridges,73.80481,7.8274298,21.77,0.0,0.0,0.0,0.10526316,0.0,0.58646619,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.230379,0.0,16.0,0.0,240.0,0.0,3.5444303,10.705996,140.70549,254679.41,46863.813,1,0.0,14.0,7.5,7.5,0.5357142857142857,7.5,7.5,59.0,21.5,21.5,0.5119047619047619,21.5,21.5,22.0,10.5,10.5,0.525,10.5,10.5,0.0,,,,,,107.5,21.5,19.7,0.5439024390243902,24.3,21.6,0.029850746268656716,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9037787385589614,0.059226080936515595,-0.5375578870828704,-0.9037787385589613,0.05922608093651568,-0.5375578870828704,,,,,,,,,,,,,,,,,,,1.0,0.0,0.01694915254237288,0.0,0.009950248756218905,0.0,-0.795587079770736,-0.9527861346806618,-0.7062065812274456,-0.7955870797707356,-0.9527861346806618,-0.7062065812274456,,,,,,,0.5152354407395783,-0.39248730215093486,0.7199101190204077,0.5152354407395784,-0.39248730215093514,0.7199101190204078,1.0,0.0,0.045454545454545456,0.0,0.12348219798312407,0.0,,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,46.0,3.2857142857142856,3.2857142857142856,0.5357142857142857,0.5357142857142857,0.5357142857142857,201.0,3.5277777777777777,3.9047619047619047,0.5119047619047619,0.5119047619047619,0.5119047619047619,48.59,2.3295000000000003,2.3295000000000003,0.525,0.525,0.525,0.0,,,,,,1194.0,54.23333333333333,101.0,0.4317073170731708,0.4975609756097561,0.5,721.0
Rewe,Hayridge,Dissected low plateaux and ridges,33.882599,1.6846373,22.610001,0.1314971530461002,0.0,0.0,0.22077923,0.0,0.59740257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.3578325,0.0,0.0,0.0,240.0,18.18420913963751,0.092778563,6.3320546,80.853539,294665.78,100944.24,1,0.0,38.0,16.0,16.0,0.5161290322580645,16.0,16.0,41.0,17.0,17.0,0.515151515151515,17.0,17.0,12.0,6.0,6.0,0.5454545454545454,6.0,6.0,30.0,14.0,14.0,0.5185185185185185,14.0,14.0,27.0,13.5,12.25,0.6370967741935484,17.0,13.5,0.024096385542168676,0.012048192771084338,0.012048192771084338,0.03614457831325301,0.012048192771084338,0.0,0.0,4.0,1.0,0.10526315789473684,0.02631578947368421,0.14634146341463414,0.04065040650406504,0.5366436444131317,0.3001089081196641,0.3378994198764828,0.536643644413132,0.30010890811966423,0.337899419876483,0.9999999999999998,0.6933752452815363,0.899769688435868,1.0,0.6933752452815364,0.8997696884358684,-0.052188935052492204,-0.32732683535398854,-0.012694637351330298,-0.05218893505249185,-0.3273268353539886,-0.012694637351330165,,,,,,,5.0,2.0,0.12195121951219512,0.04878048780487805,0.10416666666666667,0.125,-1.0,0.6933752452815364,0.899769688435868,-1.0,0.6933752452815364,0.8997696884358684,-0.11281777193019604,-0.5053441655853028,-0.24256510727372826,-0.11281777193019604,-0.5053441655853029,-0.24256510727372813,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0,2.0,0.06666666666666667,0.06666666666666667,0.10144927536231883,0.08695652173913043,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.0,0.0,0.8148148148148147,0.0,0.03145273401297498,0.0,123.0,3.198924731182796,3.3870967741935485,0.5161290322580645,0.5161290322580645,0.5161290322580645,96.0,2.404040404040404,2.4545454545454546,0.5151515151515151,0.5151515151515151,0.5151515151515151,31.0,2.6363636363636362,2.727272727272727,0.5454545454545454,0.5454545454545454,0.5454545454545454,69.0,2.2222222222222223,2.2962962962962963,0.5185185185185185,0.5185185185185185,0.5185185185185185,17264.0,337.56854838709677,917.5,0.4838709677419355,0.5967741935483871,0.5967741935483871,1202.3095238
Ringmore,Ermington,Dissected low plateaux and ridges,82.003181,5.8844843,22.65,0.1024114459729719,0.0,0.0,0.087499999,0.0,0.73750001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.291,0.0,0.0,0.0,299.9999996057371,22.442855993202297,3.0887592,6.1866102,139.92198,264951.19,46884.223,1,0.0,33.0,13.0,13.0,0.52,13.0,13.0,32.0,13.0,13.0,0.52,13.0,13.0,16.0,8.5,8.5,0.53125,8.5,8.5,46.0,20.0,20.0,0.5128205128205128,20.0,20.0,133.0,22.166666666666668,20.25,0.45,23.916666666666668,24.0,0.011764705882352941,0.011764705882352941,0.0,0.023529411764705882,0.011764705882352941,0.011764705882352941,0.0,1.0,0.0,0.030303030303030304,0.0,0.010471204188481676,0.0,-0.11061798175903137,-0.05955182807717084,-0.08890882527251873,-0.11061798175903147,-0.05955182807717084,-0.08890882527251877,-0.3478041718201262,0.19366893045450662,0.0,-0.34780417182012613,0.19366893045450648,0.0,0.40038338634413034,0.5161546810813891,0.4663213712685439,0.40038338634413034,0.5161546810813894,0.4663213712685439,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20326176644866437,0.46829290579084704,0.0,-0.2032617664486644,0.46829290579084715,1.6270606577621618e-17,0.5000000000000001,0.9398294967903256,0.8910421112136305,0.5,0.9398294967903259,0.8910421112136305,,-1.0,-1.0,,-1.0,-0.9999999999999998,0.0,1.0,0.0,0.0625,0.0,0.05555555555555556,-0.5,-0.5000000000000001,-0.5000000000000001,-0.5000000000000001,-0.5,-0.5000000000000001,,,,,,,0.0,1.0,0.0,0.021739130434782608,0.0,0.019933554817275746,0.42063456148768036,0.5781700793969804,0.5432626333655508,0.42063456148768036,0.5781700793969803,0.543262633365551,0.0,0.0,0.0,0.0,0.0,0.0,127.33333333333333,3.9266666666666663,4.293333333333333,0.52,0.52,0.52,128.0,4.3133333333333335,4.64,0.52,0.52,0.52,54.0,3.375,3.375,0.53125,0.53125,0.53125,100.33333333333333,2.1581196581196584,2.316239316239316,0.5128205128205128,0.5128205128205128,0.5128205128205128,2093.0,83.1574074074074,133.5,0.3452380952380952,0.3428571428571428,0.3952380952380952,200.0
Roborough,Fremington,Dissected low plateaux and ridges,155.62848,3.6035156,29.690001,0.1025426903553965,0.0,0.0,0.28346458,0.0,0.66141731,0.0,0.0,3.0,0.0,0.0,0.0,0.0,39.287931,1553.0,0.0,0.0,27624.002014902162,11.941177734991122,4.3447642,12.387554,72.097153,257568.58,117274.21,1,7.348587530927593,34.0,14.5,14.5,0.5178571428571428,14.5,14.5,31.0,12.0,12.0,0.5217391304347825,12.0,12.0,11.0,5.0,5.0,0.5555555555555556,5.0,5.0,0.0,,,,,,15.0,15.0,14.5,0.71875,23.0,22.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.029411764705882353,0.0,0.013954137401739617,0.0,0.37310011531019893,0.03347973744911917,0.41752664291310265,0.37310011531019893,0.03347973744911914,0.41752664291310276,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.9920645329164458,0.17755520605710873,0.8386278693775346,0.9920645329164459,0.1775552060571087,0.8386278693775346,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,71.66333333333333,2.0594047619047617,2.3451190476190473,0.5178571428571429,0.5178571428571429,0.5178571428571429,204.0,6.856521739130434,8.0,0.5217391304347826,0.5217391304347826,0.5217391304347826,51.0,4.888888888888889,5.222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,,,,,,9102.0,433.4285714285714,1009.0,0.5416666666666666,0.5625,0.7083333333333334,200.0
Rockbeare,East Budleigh,Alluvial plains and river terraces,61.874775,2.2378273,61.689999,0.1097853963381394,0.0,0.0,0.2105263199999999,0.0,0.71929824,0.0,0.0,6.0,0.0,0.0,0.0,6.0,56.163192,4451.0,0.0,0.0,47177.99676125283,19.569892960892208,4.768167,6.311176800000001,81.03447,303323.38,94240.375,1,8.401108712395436,46.0,19.0,19.0,0.5135135135135135,19.0,19.0,52.0,22.5,22.5,0.5113636363636364,22.5,22.5,39.0,18.5,18.5,0.5138888888888888,18.5,18.5,0.0,,,,,,40.0,13.333333333333334,19.666666666666668,0.6888888888888888,4.666666666666667,5.333333333333333,0.009900990099009901,0.009900990099009901,0.0,0.019801980198019802,0.0,0.0,0.009900990099009901,2.0,2.0,0.043478260869565216,0.043478260869565216,0.026785714285714284,0.08035714285714284,0.653934951590652,0.5193387235371892,0.5977642933707851,0.653934951590652,0.5193387235371889,0.5977642933707851,0.659339214067754,0.6491578906229147,0.630368821889063,0.659339214067754,0.6491578906229148,0.6303688218890631,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2272277054640018,0.39243775991820573,0.3731109174233543,0.2272277054640018,0.3924377599182056,0.3731109174233544,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,-1.0,1.0,0.9999999999999999,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,24.0,0.0,0.6,0.0,0.06813679491189657,0.0,149.33333333333334,3.117117117117117,3.4954954954954958,0.5135135135135135,0.5135135135135135,0.5135135135135135,261.0,5.178030303030304,5.454545454545454,0.5113636363636364,0.5113636363636364,0.5113636363636364,129.0,3.4212962962962963,3.4722222222222223,0.5138888888888888,0.5138888888888888,0.5138888888888888,0.0,,,,,,38364.0,964.1476190476191,1867.6666666666667,0.9388888888888888,0.9277777777777777,0.7944444444444444,521.0
