surname_id,surname,metaphone,soundex,mp_se,u_id
,Stabury,STPR,S301060,STPR S301060,12308.0
,Lovehead,LFHT,L0103,LFHT L0103,12309.0
,Elcombe,ALKMP,E420510,ALKMP E420510,12310.0
,Pinket,PNKT,P05203,PNKT P05203,12311.0
,Gamble,KMPL,G05140,KMPL G05140,12312.0
,Hounsel,HNSL,H05204,HNSL H05204,12313.0
,Scadgehill,SKJHL,S203204,SKJHL S203204,12314.0
,Husham,HXM,H0205,HXM H0205,12315.0
,Hachard,HKRT,H02063,HKRT H02063,12316.0
,Kentisbeer,KNTSPR,K05302106,KNTSPR K05302106,12317.0
,Stubbing,STPNK,S301052,STPNK S301052,12318.0
,Hoskyr,HSKR,H0206,HSKR H0206,12319.0
,Cornthwait,KRN0T,C065303,KRN0T C065303,12320.0
,Lovick,LFK,L0102,LFK L0102,12321.0
,Macaullay,MKL,M02040,MKL M02040,12322.0
,Bibbings,PPNKS,B01052,PPNKS B01052,12323.0
,Enderson,ANTRSN,E5306205,ANTRSN E5306205,12324.0
,Bridgway,PRTK,B60320,PRTK B60320,12325.0
,Lavery,LFR,L01060,LFR L01060,12326.0
,Dickingson,TKNKSN,D0205205,TKNKSN D0205205,12327.0
,Garnon,KRNN,G06505,KRNN G06505,12328.0
,Brinley,PRNL,B60540,PRNL B60540,12329.0
,Pilcher,PLXR,P04206,PLXR P04206,12330.0
,Iles,ALS,I402,ALS I402,12331.0
,Varco,FRK,V0620,FRK V0620,12332.0
,Dormer,TRMR,D06506,TRMR D06506,12333.0
,Hemens,HMNS,H05052,HMNS H05052,12334.0
,Lanson,LNSN,L05205,LNSN L05205,12335.0
,Galmpton,KLMPTN,G0451305,KLMPTN G0451305,12336.0
,Clapton,KLPTN,C401305,KLPTN C401305,12337.0
,Woolstone,ALSTN,W0423050,ALSTN W0423050,12338.0
,Ambly,AMPL,A5140,AMPL A5140,12339.0
,Decent,TSNT,D02053,TSNT D02053,12340.0
,Witriol,ATRL,W03604,ATRL W03604,12341.0
,Culm,KLM,C045,KLM C045,12342.0
,Dunnisford,TNSFRT,D05021063,TNSFRT D05021063,12343.0
,Chamming,XMNK,C05052,XMNK C05052,12344.0
,Tanstine,TNSTN,T0523050,TNSTN T0523050,12345.0
,Lowndes,LNTS,L05302,LNTS L05302,12346.0
,Baginton,PJNTN,B0205305,PJNTN B0205305,12347.0
,Grenham,KRNM,G60505,KRNM G60505,12348.0
,Broadlick,PRTLK,B603402,PRTLK B603402,12349.0
,Ennor,ANR,E506,ANR E506,12350.0
,Wortley,ARTL,W06340,ARTL W06340,12351.0
,Stratton,STRTN,S360305,STRTN S360305,12352.0
,Pengally,PNKL,P052040,PNKL P052040,12353.0
,Corams,KRMS,C06052,KRMS C06052,12354.0
,MD,MT,M300,MT M300,12355.0
,Urawman,ARMN,U60505,ARMN U60505,12356.0
,Hangsford,HNKSFRT,H0521063,HNKSFRT H0521063,12357.0
,Garrish,KRX,G06020,KRX G06020,12358.0
,Honeybon,HNPN,H050105,HNPN H050105,12359.0
,Willment,ALMNT,W045053,ALMNT W045053,12360.0
,Huchings,HXNKS,H02052,HXNKS H02052,12361.0
,Mogerage,MKRJ,M0206020,MKRJ M0206020,12362.0
,Hewings,HNKS,H052,HNKS H052,12363.0
,Sandys,SNTS,S05302,SNTS S05302,12364.0
,Olding,ALTNK,O43052,ALTNK O43052,12365.0
,Woodgate,ATKT,W032030,ATKT W032030,12366.0
,Kernick,KRNK,K06502,KRNK K06502,12367.0
,Dukes,TKS,D0202,TKS D0202,12368.0
,Carlyon,KRLN,C06405,KRLN C06405,12369.0
,Chills,XLS,C042,XLS C042,12370.0
,Davice,TFS,D01020,TFS D01020,12371.0
,Micklewright,MKLRT,M024060203,MKLRT M024060203,12372.0
,Kittle,KTL,K0340,KTL K0340,12373.0
,Kentsbeer,KNTSPR,K0532106,KNTSPR K0532106,12374.0
,Bensley,PNSL,B05240,PNSL B05240,12375.0
,Grueber,KRPR,G60106,KRPR G60106,12376.0
,Froome,FRM,F6050,FRM F6050,12377.0
,Greenly,KRNL,G60540,KRNL G60540,12378.0
,Glascatt,KLSKT,G40203,KLSKT G40203,12379.0
,Horsford,HRSFRT,H0621063,HRSFRT H0621063,12380.0
,Marleigh,MRL,M064020,MRL M064020,12381.0
,Mards,MRTS,M0632,MRTS M0632,12382.0
,Proby,PRP,P6010,PRP P6010,12383.0
,Hosford,HSFRT,H021063,HSFRT H021063,12384.0
,Galherick,KLRK,G040602,KLRK G040602,12385.0
,Peperelle,PPRL,P0106040,PPRL P0106040,12386.0
,Metherele,M0RL,M0306040,M0RL M0306040,12387.0
,McDonald,MKTNLT,M2305043,MKTNLT M2305043,12388.0
,Calford,KLFRT,C041063,KLFRT C041063,12389.0
,Cornett,KRNT,C06503,KRNT C06503,12390.0
,Havkins,HFKNS,H012052,HFKNS H012052,12391.0
,Turl,TRL,T064,TRL T064,12392.0
,Undray,ANTR,U5360,ANTR U5360,12393.0
,Gibbard,KPRT,G01063,KPRT G01063,12394.0
,Rumsam,RMSM,R05205,RMSM R05205,12395.0
,Acton,AKTN,A2305,AKTN A2305,12396.0
,Calne,KLN,C0450,KLN C0450,12397.0
,Askell,ASKL,A204,ASKL A204,12398.0
,Penleaze,PNLS,P054020,PNLS P054020,12399.0
,Maxwell,MKSL,M0204,MKSL M0204,12400.0
,Woodridge,ATRJ,W0360320,ATRJ W0360320,12401.0
,Harkham,HRKM,H06205,HRKM H06205,12402.0
,Sheggare,XKR,S02060,XKR S02060,12403.0
,Washbeer,AXPR,W020106,AXPR W020106,12404.0
,Usticke,ASTK,U23020,ASTK U23020,12405.0
,Quirk,KRK,Q062,KRK Q062,12406.0
,Suxpitch,SKSPX,S0210320,SKSPX S0210320,12407.0
,Currants,KRNTS,C060532,KRNTS C060532,12408.0
,Trinant,TRNNT,T605053,TRNNT T605053,12409.0
,Pidesley,PTSL,P030240,PTSL P030240,12410.0
,Burk,PRK,B062,PRK B062,12411.0
,Wolsenham,ALSNM,W0420505,ALSNM W0420505,12412.0
,Kerkeate,KRKT,K062030,KRKT K062030,12413.0
,Kowling,KLNK,K04052,KLNK K04052,12414.0
,Willock,ALK,W0402,ALK W0402,12415.0
,Burgesse,PRJS,B062020,PRJS B062020,12416.0
,Arington,ARNKTN,A6052305,ARNKTN A6052305,12417.0
,Tummeck,TMK,T0502,TMK T0502,12418.0
,Williford,ALFRT,W0401063,ALFRT W0401063,12419.0
,Whitehorn,ATHRN,W03065,ATHRN W03065,12420.0
,Chatworthy,XTR0,C030630,XTR0 C030630,12421.0
,Pulton,PLTN,P04305,PLTN P04305,12422.0
,Urscott,ARSKT,U6203,ARSKT U6203,12423.0
,Calls,KLS,C042,KLS C042,12424.0
,Bragington,PRJNKTN,B602052305,PRJNKTN B602052305,12425.0
,Campernown,KMPRNN,C05106505,KMPRNN C05106505,12426.0
,Rouckleigh,RKL,R024020,RKL R024020,12427.0
,Capple,KP,C0140,KP C0140,12428.0
,Scibbow,SP,S2010,SP S2010,12429.0
,Enstick,ANSTK,E52302,ANSTK E52302,12430.0
,Yerett,ART,Y0603,ART Y0603,12431.0
,Cageale,KJL,C02040,KJL C02040,12432.0
,Jenkson,JNKSN,J05205,JNKSN J05205,12433.0
,Getins,KTNS,G03052,KTNS G03052,12434.0
,Streeth,STR0,S36030,STR0 S36030,12435.0
,Burstard,PRSTRT,B0623063,PRSTRT B0623063,12436.0
,Yeabacomb,APKMP,Y0102051,APKMP Y0102051,12437.0
,Scobb,SKP,S201,SKP S201,12438.0
,Letherme,L0RM,L030650,L0RM L030650,12439.0
,Pennick,PNK,P0502,PNK P0502,12440.0
,Gostwicke,KSTK,G023020,KSTK G023020,12441.0
,Candis,KNTS,C05302,KNTS C05302,12442.0
,Shibbole,XPL,S01040,XPL S01040,12443.0
,Southell,S0L,S0304,S0L S0304,12444.0
,Eustick,ASTK,E02302,ASTK E02302,12445.0
,Coulting,KLTNK,C043052,KLTNK C043052,12446.0
,Washfield,AXFLT,W0201043,AXFLT W0201043,12447.0
,Age,AJ,A200,AJ A200,12448.0
,Spirer,SPRR,S10606,SPRR S10606,12449.0
,Gotsius,KTSS,G03202,KTSS G03202,12450.0
,Brodr,PRTR,B6036,PRTR B6036,12451.0
,Downrey,TNR,D0560,TNR D0560,12452.0
,Caudish,KTX,C03020,KTX C03020,12453.0
,Carkings,KRKNKS,C062052,KRKNKS C062052,12454.0
,Hamford,HMFRT,H051063,HMFRT H051063,12455.0
,Priham,PRHM,P605,PRHM P605,12456.0
,Oldwine,ALTN,O43050,ALTN O43050,12457.0
,Turke,TRK,T0620,TRK T0620,12458.0
,Suxpich,SKSPX,S021020,SKSPX S021020,12459.0
,Gersuis,KRSS,G06202,KRSS G06202,12460.0
,Dearn,TRN,D065,TRN D065,12461.0
,Praure,PRR,P6060,PRR P6060,12462.0
,Aishweek,AXK,A0202,AXK A0202,12463.0
,Copelstone,KPLSTN,C010423050,KPLSTN C010423050,12464.0
,Chapline,XPLN,C014050,XPLN C014050,12465.0
,Ludge,LJ,L0320,LJ L0320,12466.0
,Chiddish,XTX,C03020,XTX C03020,12467.0
,Ducscombe,TKSKMP,D020510,TKSKMP D020510,12468.0
,Cockine,KKN,C02050,KKN C02050,12469.0
,Gotbedd,KTPT,G03103,KTPT G03103,12470.0
,Ustick,ASTK,U2302,ASTK U2302,12471.0
,Pugford,PKFRT,P021063,PKFRT P021063,12472.0
,Yeatheard,A0RT,Y03063,A0RT Y03063,12473.0
,Elcott,ALKT,E4203,ALKT E4203,12474.0
,Ares,ARS,A602,ARS A602,12475.0
,Yabbiton,APTN,Y010305,APTN Y010305,12476.0
,Shekly,XKL,S0240,XKL S0240,12477.0
,Follocate,FLKT,F0402030,FLKT F0402030,12478.0
,Cogings,KJNKS,C02052,KJNKS C02052,12479.0
,Stapelin,STPLN,S3010405,STPLN S3010405,12480.0
,Gansey,KNS,G0520,KNS G0520,12481.0
,Snaker,SNKR,S50206,SNKR S50206,12482.0
,Skiphold,SKFLT,S201043,SKFLT S201043,12483.0
,Rinalles,RNLS,R050402,RNLS R050402,12484.0
,Searl,SRL,S064,SRL S064,12485.0
,Yeatheredge,A0RJ,Y03060320,A0RJ Y03060320,12486.0
,Northley,NR0L,N063040,NR0L N063040,12487.0
,Shaugh,X,S020,X S020,12488.0
,Crockley,KRKL,C60240,KRKL C60240,12489.0
,Sumter,SMTR,S05306,SMTR S05306,12490.0
,Coggins,KJNS,C02052,KJNS C02052,12491.0
,Denbaud,TNPT,D05103,TNPT D05103,12492.0
,Yelecombe,ALKMP,Y04020510,ALKMP Y04020510,12493.0
,Collacombe,KLKMP,C04020510,KLKMP C04020510,12494.0
,Lighfoot,LFT,L020103,LFT L020103,12495.0
,Pridwell,PRTL,P60304,PRTL P60304,12496.0
,Kearne,KRN,K0650,KRN K0650,12497.0
,Cawleigh,KL,C04020,KL C04020,12498.0
,Shephered,XFRT,S010603,XFRT S010603,12499.0
,Bulteele,PLTL,B043040,PLTL B043040,12500.0
,Ould,ALT,O043,ALT O043,12501.0
,Salmer,SLMR,S04506,SLMR S04506,12502.0
,Minges,MNJS,M05202,MNJS M05202,12503.0
,Cullcombe,KLKMP,C0420510,KLKMP C0420510,12504.0
,Cockam,KKM,C0205,KKM C0205,12505.0
,Beavm,PFM,B015,PFM B015,12506.0
,Fabyne,FPN,F01050,FPN F01050,12507.0
,Hdder,TR,H306,TR H306,12508.0
,Eams,AMS,E052,AMS E052,12509.0
,Pateridge,PTRJ,P03060320,PTRJ P03060320,12510.0
,Bradeleigh,PRTL,B60304020,PRTL B60304020,12511.0
,Phips,FPS,P012,FPS P012,12512.0
,Saren,SRN,S0605,SRN S0605,12513.0
,Brownrey,PRNR,B60560,PRNR B60560,12514.0
,Tapely,TPL,T01040,TPL T01040,12515.0
,Willings,ALNKS,W04052,ALNKS W04052,12516.0
,Waymouh,AM,W050,AM W050,12517.0
,Palks,PLKS,P042,PLKS P042,12518.0
,Dambrell,TMPRL,D051604,TMPRL D051604,12519.0
,Lathrop,L0RP,L030601,L0RP L030601,12520.0
,Torkett,TRKT,T06203,TRKT T06203,12521.0
,Oldref,ALTRF,O43601,ALTRF O43601,12522.0
,Thonill,0NL,T0504,0NL T0504,12523.0
,Metues,MTS,M0302,MTS M0302,12524.0
,Dorken,TRKN,D06205,TRKN D06205,12525.0
,Tunking,TNKNK,T052052,TNKNK T052052,12526.0
,Pikes,PKS,P0202,PKS P0202,12527.0
,Madcock,MTKK,M03202,MTKK M03202,12528.0
,Chawleigh,XL,C04020,XL C04020,12529.0
,Busseck,PSK,B0202,PSK B0202,12530.0
,Suxspeech,SKSSPX,S021020,SKSSPX S021020,12531.0
,Lossing,LSNK,L02052,LSNK L02052,12532.0
,Jellier,JL,J0406,JL J0406,12533.0
,Oxham,AKSM,O205,AKSM O205,12534.0
,Brouncey,PRNS,B60520,PRNS B60520,12535.0
,Medict,MTKT,M03023,MTKT M03023,12536.0
,Frenell,FRNL,F60504,FRNL F60504,12537.0
,Cherill,XRL,C0604,XRL C0604,12538.0
,Kellmore,KLMR,K045060,KLMR K045060,12539.0
,Falkner,FLKNR,F042506,FLKNR F042506,12540.0
,Ganden,KNTN,G05305,KNTN G05305,12541.0
,Furnicaux,FRNK,F0650202,FRNK F0650202,12542.0
,Schobble,XPL,S20140,XPL S20140,12543.0
,Garois,KR,G0602,KR G0602,12544.0
,Radeleigh,RTL,R0304020,RTL R0304020,12545.0
,Chilstone,XLSTN,C0423050,XLSTN C0423050,12546.0
,Puddicomb,PTKMP,P0302051,PTKMP P0302051,12547.0
,Bradeley,PRTL,B603040,PRTL B603040,12548.0
,Hugings,HJNKS,H02052,HJNKS H02052,12549.0
,Tomkins,TMKNS,T052052,TMKNS T052052,12550.0
,Portbury,PRTPR,P0631060,PRTPR P0631060,12551.0
,Cerrey,SR,C060,SR C060,12552.0
,Holdridge,HLTRJ,H04360320,HLTRJ H04360320,12553.0
,Gortvin,KRTFN,G063105,KRTFN G063105,12554.0
,Kerwood,KRT,K0603,KRT K0603,12555.0
,Knapper,NPR,K50106,NPR K50106,12556.0
,Lofring,LFRNK,L016052,LFRNK L016052,12557.0
,Cookney,KKN,C0250,KKN C0250,12558.0
,Ritch,RX,R0320,RX R0320,12559.0
,Ps,S,P200,S P200,12560.0
,Carling,KRLNK,C064052,KRLNK C064052,12561.0
,Columne,KLMN,C04050,KLMN C04050,12562.0
,Trikhann,TRKN,T60205,TRKN T60205,12563.0
,Slice,SLS,S4020,SLS S4020,12564.0
,Tredwill,TRTL,T60304,TRTL T60304,12565.0
,Linckon,LNKN,L05205,LNKN L05205,12566.0
,Erwing,ARNK,E6052,ARNK E6052,12567.0
,Phaze,FS,P020,FS P020,12568.0
,Pidsleigh,PTSL,P0324020,PTSL P0324020,12569.0
,Colemer,KLMR,C040506,KLMR C040506,12570.0
,Pretjohn,PRTJN,P603205,PRTJN P603205,12571.0
,Blatch,PLX,B40320,PLX B40320,12572.0
,Blomphey,PLMF,B40510,PLMF B40510,12573.0
,Metherll,M0RL,M03064,M0RL M03064,12574.0
,Gipson,JPSN,G01205,JPSN G01205,12575.0
,Lanmbell,LNMPL,L05104,LNMPL L05104,12576.0
,Wartham,ARTM,W06305,ARTM W06305,12577.0
,Farring,FRNK,F06052,FRNK F06052,12578.0
,Doleman,TLMN,D040505,TLMN D040505,12579.0
,Luppingcott,LPNKKT,L0105203,LPNKKT L0105203,12580.0
,Westbeer,ASTPR,W023106,ASTPR W023106,12581.0
,Warke,ARK,W0620,ARK W0620,12582.0
,Puslake,PSLK,P024020,PSLK P024020,12583.0
,Trislade,TRLT,T6024030,TRLT T6024030,12584.0
,Morehouse,MRHS,M06020,MRHS M06020,12585.0
,Coppleston,KPSTN,C01402305,KPSTN C01402305,12586.0
,Gartrill,KRTRL,G063604,KRTRL G063604,12587.0
,Spidl,SPTL,S1034,SPTL S1034,12588.0
,Colborn,KLPRN,C041065,KLPRN C041065,12589.0
,Langer,LNKR,L05206,LNKR L05206,12590.0
,Tuckham,TKM,T0205,TKM T0205,12591.0
,Corbyne,KRPN,C061050,KRPN C061050,12592.0
,Colehard,KLHRT,C04063,KLHRT C04063,12593.0
,Parford,PRFRT,P061063,PRFRT P061063,12594.0
,Balfrey,PLFR,B04160,PLFR B04160,12595.0
,Durkham,TRKM,D06205,TRKM D06205,12596.0
,Zangar,SNKR,Z05206,SNKR Z05206,12597.0
,Blagon,PLKN,B40205,PLKN B40205,12598.0
,Meachin,MXN,M0205,MXN M0205,12599.0
,Yondale,ANTL,Y053040,ANTL Y053040,12600.0
,Baskerwill,PSKRL,B020604,PSKRL B020604,12601.0
,Cast,KST,C023,KST C023,12602.0
,Chicester,XSSTR,C0202306,XSSTR C0202306,12603.0
,Manstone,MNSTN,M0523050,MNSTN M0523050,12604.0
,Tinkcom,TNKKM,T05205,TNKKM T05205,12605.0
,Bouchier,PX,B0206,PX B0206,12606.0
,Surman,SRMN,S06505,SRMN S06505,12607.0
,Perryer,PRR,P0606,PRR P0606,12608.0
,Agre,AKR,A260,AKR A260,12609.0
,Prestcott,PRSTKT,P6023203,PRSTKT P6023203,12610.0
,Furgars,FRKRS,F062062,FRKRS F062062,12611.0
,Meachine,MXN,M02050,MXN M02050,12612.0
,Irwing,ARNK,I6052,ARNK I6052,12613.0
,Lafridge,LFRJ,L0160320,LFRJ L0160320,12614.0
,Pidgsley,PTKSL,P03240,PTKSL P03240,12615.0
,Rennett,RNT,R0503,RNT R0503,12616.0
,Martian,MRXN,M06305,MRXN M06305,12617.0
,Wilkings,ALKNKS,W042052,ALKNKS W042052,12618.0
,Woolverston,ALFRSTN,W041062305,ALFRSTN W041062305,12619.0
,Kinghton,KNKTN,K0520305,KNKTN K0520305,12620.0
,Glandvill,KLNTFL,G4053104,KLNTFL G4053104,12621.0
,Sprigle,SPRKL,S160240,SPRKL S160240,12622.0
,Arty,ART,A630,ART A630,12623.0
,Gittman,JTMN,G03505,JTMN G03505,12624.0
,Amin,AMN,A505,AMN A505,12625.0
,Birkinsha,PRKNX,B0620520,PRKNX B0620520,12626.0
,Nortop,NRTP,N06301,NRTP N06301,12627.0
,Fricker,FRKR,F60206,FRKR F60206,12628.0
,Ewing,ANK,E052,ANK E052,12629.0
,Gratland,KRTLNT,G6034053,KRTLNT G6034053,12630.0
,Collston,KLSTN,C042305,KLSTN C042305,12631.0
,Lidestone,LTSTN,L03023050,LTSTN L03023050,12632.0
,Frankes,FRNKS,F605202,FRNKS F605202,12633.0
,Harleigh,HRL,H064020,HRL H064020,12634.0
,Mignam,MNM,M02505,MNM M02505,12635.0
,Parsford,PRSFRT,P0621063,PRSFRT P0621063,12636.0
,Wingate,ANKT,W052030,ANKT W052030,12637.0
,ight,AT,I203,AT I203,12638.0
,Coggans,KKNS,C02052,KKNS C02052,12639.0
,Ramsey,RMS,R0520,RMS R0520,12640.0
,Talling,TLNK,T04052,TLNK T04052,12641.0
,Huging,HJNK,H02052,HJNK H02052,12642.0
,Circombe,SRKMP,C0620510,SRKMP C0620510,12643.0
,Brolon,PRLN,B60405,PRLN B60405,12644.0
,Hmer,MR,H506,MR H506,12645.0
,Brenmore,PRNMR,B605060,PRNMR B605060,12646.0
,Darting,TRTNK,D063052,TRTNK D063052,12647.0
,Centell,SNTL,C05304,SNTL C05304,12648.0
,Vrden,FRTN,V6305,FRTN V6305,12649.0
,Dunmow,TNM,D050,TNM D050,12650.0
,Blanfin,PLNFN,B405105,PLNFN B405105,12651.0
,Yalsley,ALSL,Y04240,ALSL Y04240,12652.0
,Webbber,APPR,W0106,APPR W0106,12653.0
,Rosdere,RSTR,R023060,RSTR R023060,12654.0
,Tressep,TRSP,T60201,TRSP T60201,12655.0
,Mignon,MNN,M02505,MNN M02505,12656.0
,Ackty,AKT,A230,AKT A230,12657.0
,Disling,TLNK,D024052,TLNK D024052,12658.0
,Ganerick,KNRK,G050602,KNRK G050602,12659.0
,Battlag,PTLK,B03402,PTLK B03402,12660.0
,Oxeham,AKSHM,O205,AKSHM O205,12661.0
,Lethem,L0M,L0305,L0M L0305,12662.0
,Fossell,FSL,F0204,FSL F0204,12663.0
,Ocenham,ASNM,O20505,ASNM O20505,12664.0
,Wonstone,ANSTN,W0523050,ANSTN W0523050,12665.0
,Bennick,PNK,B0502,PNK B0502,12666.0
,Goforth,KFR0,G010630,KFR0 G010630,12667.0
,Whitby,ATP,W0310,ATP W0310,12668.0
,Triddle,TRTL,T60340,TRTL T60340,12669.0
,Muffett,MFT,M0103,MFT M0103,12670.0
,Stenaford,STNFRT,S30501063,STNFRT S30501063,12671.0
,Putsham,PTXM,P03205,PTXM P03205,12672.0
,Dowdle,TTL,D0340,TTL D0340,12673.0
,Hopkings,HPKNKS,H012052,HPKNKS H012052,12674.0
,Braington,PRNKTN,B6052305,PRNKTN B6052305,12675.0
,Criddle,KRTL,C60340,KRTL C60340,12676.0
,Bamson,PMSN,B05205,PMSN B05205,12677.0
,Chownes,XNS,C0502,XNS C0502,12678.0
,Pugely,PJL,P02040,PJL P02040,12679.0
,Horskin,HRSKN,H06205,HRSKN H06205,12680.0
,Nanskiville,NNSKFL,N05201040,NNSKFL N05201040,12681.0
,Honycomb,HNKMP,H0502051,HNKMP H0502051,12682.0
,Firks,FRKS,F062,FRKS F062,12683.0
,Stamberry,STMPR,S3051060,STMPR S3051060,12684.0
,Gemins,JMNS,G05052,JMNS G05052,12685.0
,Blundle,PLNTL,B405340,PLNTL B405340,12686.0
,Carsine,KRSN,C062050,KRSN C062050,12687.0
,Tomkin,TMKN,T05205,TMKN T05205,12688.0
,Lincolne,LNKLN,L0520450,LNKLN L0520450,12689.0
,Morby,MRP,M0610,MRP M0610,12690.0
,Bockedon,PKTN,B020305,PKTN B020305,12691.0
,Piddesleigh,PTSL,P03024020,PTSL P03024020,12692.0
,Batrick,PTRK,B03602,PTRK B03602,12693.0
,Wyndham,ANTM,W05305,ANTM W05305,12694.0
,Shitteton,XTTN,S030305,XTTN S030305,12695.0
,Cormer,KRMR,C06506,KRMR C06506,12696.0
,Burld,PRLT,B0643,PRLT B0643,12697.0
,Drakes,TRKS,D60202,TRKS D60202,12698.0
,Cryme,KRM,C6050,KRM C6050,12699.0
,Crocomb,KRKMP,C602051,KRKMP C602051,12700.0
,Tursley,TRSL,T06240,TRSL T06240,12701.0
,Quarin,KRN,Q0605,KRN Q0605,12702.0
,Rixford,RKSFRT,R021063,RKSFRT R021063,12703.0
,Quarterly,KRTRL,Q0630640,KRTRL Q0630640,12704.0
,Rattliffe,RTLF,R034010,RTLF R034010,12705.0
,Wonnaott,ANT,W0503,ANT W0503,12706.0
,Shaxon,XKSN,S0205,XKSN S0205,12707.0
,Taft,TFT,T013,TFT T013,12708.0
,Torswell,TRSL,T06204,TRSL T06204,12709.0
,Tinckomb,TNKMP,T052051,TNKMP T052051,12710.0
,Foulks,FLKS,F042,FLKS F042,12711.0
,Hemmings,HMNKS,H05052,HMNKS H05052,12712.0
,Shelling,XLNK,S04052,XLNK S04052,12713.0
,Canch,KNX,C0520,KNX C0520,12714.0
,Stapledone,STPLTN,S301403050,STPLTN S301403050,12715.0
,Bilk,PLK,B042,PLK B042,12716.0
,Slafter,SLFTR,S401306,SLFTR S401306,12717.0
,Sorney,SRN,S0650,SRN S0650,12718.0
,Kingcome,KNKKM,K052050,KNKKM K052050,12719.0
,Chenoweth,XN0,C05030,XN0 C05030,12720.0
,Mildren,MLTRN,M043605,MLTRN M043605,12721.0
,Twitchley,TXL,T032040,TXL T032040,12722.0
,Coppledick,KPTK,C0140302,KPTK C0140302,12723.0
,Oats,ATS,O032,ATS O032,12724.0
,Cartiell,KRTL,C06304,KRTL C06304,12725.0
,Aswill,ASL,A204,ASL A204,12726.0
,Kiston,KSTN,K02305,KSTN K02305,12727.0
,Elexander,ALKSNTR,E40205306,ALKSNTR E40205306,12728.0
,Stegnell,STNL,S302504,STNL S302504,12729.0
,Yallon,ALN,Y0405,ALN Y0405,12730.0
,Heathcotte,H0KT,H0302030,H0KT H0302030,12731.0
,Bremride,PRMRT,B6056030,PRMRT B6056030,12732.0
,Bradwitch,PRTX,B6030320,PRTX B6030320,12733.0
,Needes,NTS,N0302,NTS N0302,12734.0
,Tirame,TRM,T06050,TRM T06050,12735.0
,Carlisle,KRLL,C0640240,KRLL C0640240,12736.0
,Apling,APLNK,A14052,APLNK A14052,12737.0
,Palch,PLX,P0420,PLX P0420,12738.0
,Northmoor,NR0MR,N0630506,NR0MR N0630506,12739.0
,Cogging,KJNK,C02052,KJNK C02052,12740.0
,Dearin,TRN,D0605,TRN D0605,12741.0
,Bingen,PNJN,B05205,PNJN B05205,12742.0
,Almsworthy,ALMSR0,A4520630,ALMSR0 A4520630,12743.0
,Clemetts,KLMTS,C405032,KLMTS C405032,12744.0
,Inchmarch,ANXMRX,I52050620,ANXMRX I52050620,12745.0
,Windget,ANJT,W053203,ANJT W053203,12746.0
,Shafter,XFTR,S01306,XFTR S01306,12747.0
,Lentle,LNTL,L05340,LNTL L05340,12748.0
,Sketchley,SKXL,S2032040,SKXL S2032040,12749.0
,Putaford,PTFRT,P0301063,PTFRT P0301063,12750.0
,Radciffe,RTSF,R032010,RTSF R032010,12751.0
,Kadleigh,KTL,K034020,KTL K034020,12752.0
,Almory,ALMR,A45060,ALMR A45060,12753.0
,Silk,SLK,S042,SLK S042,12754.0
,Dartch,TRX,D06320,TRX D06320,12755.0
,Lowridge,LRJ,L060320,LRJ L060320,12756.0
,Marescott,MRSKT,M060203,MRSKT M060203,12757.0
,Aldyn,ALTN,A4305,ALTN A4305,12758.0
,Obin,APN,O105,APN O105,12759.0
,Ansley,ANSL,A5240,ANSL A5240,12760.0
,Grudgworthy,KRTKR0,G60320630,KRTKR0 G60320630,12761.0
,Fremayne,FRMN,F605050,FRMN F605050,12762.0
,Doors,TRS,D062,TRS D062,12763.0
,Widddcombe,ATTKMP,W0320510,ATTKMP W0320510,12764.0
,Cudmoor,KTMR,C03506,KTMR C03506,12765.0
,Cead,ST,C030,ST C030,12766.0
,Gaming,KMNK,G05052,KMNK G05052,12767.0
,Carng,KRNK,C0652,KRNK C0652,12768.0
,Nancekeville,NNSKFL,N0520201040,NNSKFL N0520201040,12769.0
,Edgely,AJL,E32040,AJL E32040,12770.0
,Knght,NKT,K5203,NKT K5203,12771.0
,Hanstone,HNSTN,H0523050,HNSTN H0523050,12772.0
,Lloyde,LT,L4030,LT L4030,12773.0
,Donnmett,TNMT,D0503,TNMT D0503,12774.0
,Coffing,KFNK,C01052,KFNK C01052,12775.0
,Yound,ANT,Y053,ANT Y053,12776.0
,Tinswell,TNSL,T05204,TNSL T05204,12777.0
,Rowlings,RLNKS,R04052,RLNKS R04052,12778.0
,Barstow,PRST,B06230,PRST B06230,12779.0
,Burcher,PRXR,B06206,PRXR B06206,12780.0
,Trislake,TRLK,T6024020,TRLK T6024020,12781.0
,Lorn,LRN,L065,LRN L065,12782.0
,Sutro,STR,S0360,STR S0360,12783.0
,Bunacel,PNSL,B050204,PNSL B050204,12784.0
,Ruffish,RFX,R01020,RFX R01020,12785.0
,Gannicliffe,KNKLF,G05024010,KNKLF G05024010,12786.0
,Hiscock,HSKK,H0202,HSKK H0202,12787.0
,Getliffe,KTLF,G034010,KTLF G034010,12788.0
,Henderew,HNTR,H053060,HNTR H053060,12789.0
,Marnhead,MRNT,M06503,MRNT M06503,12790.0
,Jurney,JRN,J0650,JRN J0650,12791.0
,Bunsole,PNSL,B052040,PNSL B052040,12792.0
,Quarame,KRM,Q06050,KRM Q06050,12793.0
,Welcome,ALKM,W042050,ALKM W042050,12794.0
,Yapper,APR,Y0106,APR Y0106,12795.0
,Broadfoar,PRTFR,B603106,PRTFR B603106,12796.0
